strategy,mean,min,median,max,neg
overlay0.80+adaptive0.05+baseline_xgb0.15,0.021440315942375946,0.004095347844394262,0.022691988904651197,0.04133480433815542,0
overlay0.75+tuned_xgb0.05+scoreprop500.20,0.021436193906103577,0.004491493148265149,0.021504485754175934,0.04274281824537457,0
overlay_0.75+target3_0.25,0.021431761529140368,0.007720448006837577,0.02004312156934472,0.04155423175189443,0
overlay0.80+baseline_xgb0.08+target30.12,0.02143162398501598,0.005851077725689657,0.019616296751353207,0.04141480305707365,0
overlay0.75+baseline_xgb0.05+scoreprop500.20,0.021415088844723033,0.004270295380693873,0.022209260453957352,0.0420106394108853,0
overlay0.75+baseline_xgb0.08+scoreprop400.17,0.021409057654035907,0.0037758123238170946,0.021497844581286812,0.041373980118492304,0
overlay0.80+lightgbm0.15+tuned_xgb0.05,0.021394545456705563,0.005282832340101698,0.021311216272200742,0.04259655139750462,0
overlay0.75+adaptive0.03+lightgbm0.22,0.021378872245605765,0.0055912866163879,0.021203729478557615,0.04233838092381731,0
overlay0.75+adaptive0.10+baseline_xgb0.15,0.021377842242042193,0.004045913995378639,0.022691988904651184,0.041273303399345096,0
overlay_0.70+scoreprop50_0.30,0.021371492786943627,0.004333052224335866,0.021591700184079896,0.04231626159429272,0
overlay0.75+baseline_xgb0.10+scoreprop300.15,0.02136868151501178,0.0034133510288533037,0.020890331863920586,0.039951116707767825,0
overlay0.80+tuned_xgb0.15+scoreprop300.05,0.02136800970046089,0.004480946952677825,0.020314842829474433,0.0431699777659023,0
overlay0.75+lightgbm0.03+target30.22,0.021357885384725335,0.007464477292391039,0.01954560040077806,0.0414951536664509,0
overlay0.75+tuned_xgb0.10+scoreprop400.15,0.02134241790586671,0.0043483908188093195,0.020238156783878386,0.04280194759147998,0
overlay0.80+tuned_xgb0.10+target30.10,0.021337152068712808,0.005913469437263022,0.018818985410228695,0.04265599348890897,0
overlay0.75+lightgbm0.05+target30.20,0.021312972653909527,0.007293406059192757,0.019213919621733633,0.04147995453509534,0
overlay0.80+baseline_xgb0.10+target30.10,0.021289017581379764,0.005524929227953335,0.020228534809791518,0.04117294122764814,0
overlay0.75+lightgbm0.15+scoreprop500.10,0.021279824643084772,0.005303924197898144,0.02139843070210473,0.042121121179063734,0
overlay0.75+lightgbm0.08+target30.17,0.021249502953272444,0.007036160540801424,0.01871639845316695,0.04149255795181757,0
overlay0.80+adaptive0.03+tuned_xgb0.17,0.021248098378042115,0.004608243507725818,0.02075371220073996,0.04347282819521814,0
overlay0.80+tuned_xgb0.15+scoreprop400.05,0.021239276960142647,0.004552402234274694,0.02067961332703462,0.04323349525022943,0
overlay0.80+lightgbm0.15+baseline_xgb0.05,0.02123202231491255,0.005150280832139392,0.022015990971982174,0.04138410980317485,0
overlay0.75+tuned_xgb0.03+target30.22,0.02122624479930417,0.007349857520634273,0.019433839572680245,0.0415761470947226,0
overlay0.75+baseline_xgb0.03+target30.22,0.021217851923686065,0.007231225260233086,0.019704218887544908,0.04119143900775611,0
overlay0.75+lightgbm0.10+target30.15,0.021206599338002254,0.0068686376968241855,0.018384717674122524,0.04149144940423584,0
overlay0.75+baseline_xgb0.10+scoreprop400.15,0.0211993522931997,0.0037602569663249125,0.021649438010579072,0.04103950703209032,0
overlay0.75+tuned_xgb0.08+scoreprop500.17,0.021196872064350357,0.004535523495733537,0.021220492247751577,0.04269248897090108,0
overlay0.75+adaptive0.08+tuned_xgb0.17,0.021186576552287832,0.004566570006019621,0.020570311654921875,0.043410462740774744,0
overlay0.80+lightgbm0.10+tuned_xgb0.10,0.02117847798321657,0.005047456965975167,0.021031019615752947,0.042773273811504114,0
overlay0.75+baseline_xgb0.08+scoreprop500.17,0.02114685852586347,0.004176289841359836,0.022348131767401858,0.041488687331863755,0
overlay0.80+baseline_xgb0.15+scoreprop300.05,0.021142315341269022,0.0038159617040731397,0.022441719577954794,0.04043832576141408,0
overlay0.80+tuned_xgb0.15+scoreprop500.05,0.021125277899551306,0.004660912336479639,0.020702198751632983,0.04312164984957209,0
overlay0.75+lightgbm0.15+target30.10,0.021116750296538624,0.00647387204415311,0.018800144788061468,0.041620540414628815,0
overlay0.80+adaptive0.03+baseline_xgb0.17,0.021094583790705036,0.004014883402345265,0.022252727474184525,0.04078633543510138,0
overlay0.80+baseline_xgb0.15+scoreprop400.05,0.021093845760421507,0.00393307513300218,0.02262960309006759,0.040799814796525474,0
overlay0.75+tuned_xgb0.05+target30.20,0.02109368263150823,0.0071021782619646034,0.01902765157490393,0.04163459263169372,0
overlay0.80+lightgbm0.08+tuned_xgb0.12,0.021091107558897038,0.004955260426761039,0.020918940953173898,0.04284433194476077,0
overlay0.75+tuned_xgb0.15+scoreprop300.10,0.021090205413231335,0.004328225846028419,0.019299628764580856,0.04256696348337022,0
overlay0.75+baseline_xgb0.05+target30.20,0.021075245520049843,0.006905076762496784,0.019478283766345014,0.04094957717833059,0
overlay0.75+tuned_xgb0.10+scoreprop500.15,0.021037921188823753,0.004565160998912139,0.02103116324346868,0.04265878901891745,0
overlay0.75+adaptive0.08+baseline_xgb0.17,0.02103211009037129,0.003965449553329628,0.022252727474184525,0.04072483449629111,0
overlay_0.75+lightgbm_0.25,0.021027661743337214,0.00572766466083887,0.021012178993585706,0.04196139065458526,0
overlay0.80+tuned_xgb0.15+target30.05,0.021022385702720223,0.005281893609159191,0.0196448058565431,0.042830480206826047,0
overlay0.80+baseline_xgb0.15+scoreprop500.05,0.02101672901337219,0.004050862638161817,0.022302063057962895,0.04083355221222294,0
overlay_0.60+scoreprop40_0.40,0.02100650350927776,0.00355187570367875,0.019202956067092047,0.041407593119277164,0
overlay0.80+lightgbm0.10+baseline_xgb0.10,0.021003327298703384,0.004731984371371456,0.022222503357668566,0.04089221492021353,0
overlay0.75+baseline_xgb0.10+scoreprop500.15,0.020968550007359782,0.004113619481803804,0.02244071264303152,0.04114071927918275,0
overlay0.80+lightgbm0.05+tuned_xgb0.15,0.02095972798193788,0.004812749770708141,0.02074744943919221,0.042951846621524306,0
overlay0.80+baseline_xgb0.15+target30.05,0.020932501572289226,0.004709557983612535,0.021759129955887357,0.040568286654084296,0
overlay0.80+lightgbm0.08+baseline_xgb0.12,0.02091779384124486,0.004564424844951509,0.02210885143860092,0.040706498352274884,0
overlay0.75+tuned_xgb0.08+target30.17,0.020895678489651643,0.006729727245231382,0.01841836957823944,0.0417355594160249,0
overlay0.80+lightgbm0.03+tuned_xgb0.17,0.020872143790182984,0.004717828943870517,0.02033155839740941,0.043021571122435764,0
overlay_0.70+target3_0.30,0.0208614734587199,0.00828522429704022,0.0200689779622414,0.04072621312901298,0
overlay0.75+baseline_xgb0.08+target30.17,0.020861335914595523,0.006415854015892293,0.019139381084545187,0.04058678443419224,0
overlay0.75+tuned_xgb0.15+scoreprop400.10,0.020845806134772556,0.004441948802804976,0.020029169759701246,0.04269579675965324,0
overlay0.80+lightgbm0.05+baseline_xgb0.15,0.02079227924210353,0.004313085555321616,0.02193875168478951,0.04042792350036696,0
overlay0.75+baseline_xgb0.15+scoreprop300.10,0.020786937129548475,0.003487141714736415,0.021524612052793643,0.03948034624586241,0
overlay0.75+tuned_xgb0.10+target30.15,0.02076328294798435,0.006480802963295493,0.018012181580463124,0.041803199010506,0
overlay_0.80+tuned_xgb_0.20,0.020751212008320332,0.0045854140920347924,0.019800594247167097,0.04312185104074642,0
overlay0.75+baseline_xgb0.10+target30.15,0.020718729510959304,0.006089705518155991,0.018913445963345286,0.0403449226047667,0
overlay_0.50+scoreprop30_0.50,0.020716643842595216,0.002437291886865506,0.016899272014703023,0.04080923932280009,0
overlay0.80+lightgbm0.03+baseline_xgb0.17,0.02071156060931794,0.004145526028901683,0.021834699740459457,0.04024220693242832,0
overlay0.75+adaptive0.05+tuned_xgb0.20,0.020690153436907787,0.004543553904353098,0.019800594247167097,0.043061886911914676,0
overlay0.75+baseline_xgb0.15+scoreprop400.10,0.02068090854883387,0.0037213685725944884,0.02214349385904546,0.040203324316085226,0
overlay0.75+tuned_xgb0.15+scoreprop500.10,0.020637742564633535,0.004623600643902881,0.02023026470004577,0.04254471848399212,0
overlay0.80+tuned_xgb0.15+baseline_xgb0.05,0.020584174237810667,0.004474136606220466,0.019673383176063777,0.041992335789210966,0
overlay_0.80+baseline_xgb_0.20,0.020575985563198677,0.0038941867392717627,0.02159383532848455,0.039963632080520395,0
overlay0.80+tuned_xgb0.03+baseline_xgb0.17,0.0205693427619876,0.004001769242742224,0.021181800038001075,0.040357805891805654,0
overlay0.80+tuned_xgb0.05+baseline_xgb0.15,0.02056707522361996,0.00407349091172253,0.020929550039921807,0.04062058843266253,0
overlay0.80+tuned_xgb0.08+baseline_xgb0.12,0.020563160830452475,0.004181073415192985,0.02054681761860601,0.04101476224394776,0
overlay0.80+tuned_xgb0.10+baseline_xgb0.10,0.020558102084972885,0.004252795084173297,0.020269964213138855,0.04127754478480461,0
overlay0.75+baseline_xgb0.15+scoreprop500.10,0.020527430847767026,0.0039569435829137495,0.02191213721127458,0.04027079914748019,0
overlay0.75+adaptive0.05+baseline_xgb0.20,0.02051351186286493,0.0038447528902561257,0.02159383532848455,0.03990213114171011,0
overlay0.75+lightgbm0.15+tuned_xgb0.10,0.020509529228494194,0.005231716242939638,0.020451785680690227,0.041947274830840375,0
overlay0.75+tuned_xgb0.15+target30.10,0.020431013363125812,0.005857298328892771,0.017959554818718165,0.041973458684738396,0
overlay_0.60+scoreprop50_0.40,0.020397635628721694,0.0041452141138397375,0.020819484022473328,0.04119001778249082,0
overlay_0.70+lightgbm_0.30,0.020381209085268227,0.005921938528371161,0.02043294505852289,0.04128243424393316,0
overlay0.75+baseline_xgb0.15+target30.10,0.020362213501868766,0.005274334273815212,0.02007387891806242,0.03974026803120284,0
overlay0.75+adaptive0.03+tuned_xgb0.22,0.020358503137601326,0.0045310165392857815,0.01916005771056911,0.042828056811035825,0
overlay0.75+lightgbm0.15+baseline_xgb0.10,0.020293799725781676,0.00490028823328318,0.02142024635459011,0.039948892782409,0
overlay0.75+lightgbm0.10+tuned_xgb0.15,0.020289948894242675,0.004999324266191207,0.02017158902424246,0.042128064819167976,0
overlay0.75+lightgbm0.08+tuned_xgb0.17,0.02020195972268371,0.004904234218002741,0.01975199642053914,0.04220046425748036,0
overlay_0.50+scoreprop40_0.50,0.020170308513958055,0.0032155299832678508,0.018105702210631958,0.0403999876946456,0
overlay0.75+adaptive0.03+baseline_xgb0.22,0.02016777971119403,0.0037642884482071287,0.02115457389801792,0.039353662238656106,0
overlay0.75+lightgbm0.10+baseline_xgb0.15,0.020075863392138564,0.004481389417233327,0.021136800867868122,0.03945954172376821,0
overlay0.75+lightgbm0.05+tuned_xgb0.20,0.020069762534374303,0.004759342175501793,0.019120738251555386,0.04230902311438092,0
overlay0.75+lightgbm0.08+baseline_xgb0.17,0.019991229049026605,0.004313829890813407,0.021024151977971195,0.039273825155829556,0
overlay0.75+lightgbm0.03+tuned_xgb0.22,0.019983577142568446,0.004662395962960197,0.018726663931039375,0.042375344025633185,0
overlay0.75+lightgbm0.05+baseline_xgb0.20,0.019868337681837794,0.004062490601183466,0.02085796911866236,0.03899525030392162,0
overlay_0.75+tuned_xgb_0.25,0.01986046507505605,0.004519668340013695,0.01819146638148479,0.042475120655443954,0
overlay0.75+lightgbm0.03+baseline_xgb0.22,0.019788845291951396,0.003894931074763526,0.020759584596948433,0.03880953373598303,0
overlay_0.60+target3_0.40,0.01972089731787898,0.00903876832731549,0.020120690748034714,0.0390701758832501,0
overlay_0.75+baseline_xgb_0.25,0.019649181483687675,0.0036435917851336125,0.020495681752317946,0.03853095888407508,0
overlay0.75+tuned_xgb0.03+baseline_xgb0.22,0.01964261460005829,0.003751174288604081,0.020083646461834456,0.03892513269536034,0
overlay0.75+tuned_xgb0.05+baseline_xgb0.20,0.019639007879412106,0.0038228959575843935,0.019819726092143164,0.0391879152362172,0
overlay0.75+tuned_xgb0.08+baseline_xgb0.17,0.01963617931006381,0.003930478461054855,0.019447340049737485,0.03958208904750246,0
overlay0.75+tuned_xgb0.10+baseline_xgb0.15,0.019632550359549028,0.0040022001300351745,0.019183567730900797,0.039844871588359324,0
overlay0.75+tuned_xgb0.15+baseline_xgb0.10,0.019618940356876797,0.004181504302485921,0.01848651253248633,0.04050182794050142,0
overlay_0.50+scoreprop50_0.50,0.019422060909844337,0.003957376003343574,0.020047267860866774,0.04006366258258823,0
overlay_0.60+lightgbm_0.40,0.01907775794346547,0.005454325794230868,0.019274477188397365,0.039873611707533785,0
overlay_0.70+tuned_xgb_0.30,0.018965318757081705,0.004455324246253306,0.01655604413446614,0.041819983932540744,0
overlay_0.70+baseline_xgb_0.30,0.018722377404176673,0.00339299683099549,0.019397528176151327,0.037098285687629795,0
overlay_0.50+target3_0.50,0.01858032117703807,0.007055838290650457,0.019868744423141516,0.037414138637487215,0
scoreprop30,0.017837981023630697,-0.0016798332309105046,0.015978367223543302,0.03885524678888441,1
overlay_0.50+lightgbm_0.50,0.01775922630092848,0.004496116319353826,0.018116009318271828,0.038392700520147094,0
overlay_0.60+tuned_xgb_0.40,0.017143114811637956,0.004304801251015747,0.013203695647808628,0.04047778890600279,0
overlay_0.60+baseline_xgb_0.40,0.016868769245154673,0.002891806922719231,0.017201221023818075,0.034232939294739195,0
scoreprop40,0.01638336282726917,0.0006624353476701317,0.011003373696339018,0.03376451525749674,0
overlay_0.50+tuned_xgb_0.50,0.01528171640683934,0.004007833709320696,0.01001770358941994,0.03909807919649208,0
overlay_0.50+baseline_xgb_0.50,0.015015161086132675,0.002390617014442979,0.01452402550383082,0.031367592901848595,0
scoreprop50,0.014654804098594832,0.0030181854508627565,0.012988632730551153,0.03443926357144625,0
target3,0.012877440472833453,-0.009796672087598754,0.013751039213132005,0.029133952408672642,1
lightgbm,0.010550227085232393,-0.0002949310550313146,0.010706420609392003,0.026326689334326234,1
baseline_xgb,0.00574712029102263,-0.01610000800555246,0.006002168603598042,0.020815230834317133,3
tuned_xgb,0.00556770787204811,-0.009711131572964382,0.0034707509220768262,0.030179987980237577,2
