set,mode,top_k,power,max_weight,equal_mix,mean,min,max,neg,vals
core_diverse,rank,30,1.6,0.06,0.0,0.023807556335164133,0.0022077186232648607,0.03525619545191358,0,"0.02270,0.02647,0.03117,0.00221,0.03022,0.00703,0.02422,0.03500,0.03526"
hybrid_plus_signal,rank,30,2.0,0.08,0.1,0.023799950813618156,0.0015151362981513788,0.042267112994118325,0,"0.01384,0.02530,0.03679,0.00152,0.03247,0.00336,0.02274,0.04227,0.03593"
no_bad,rank,30,2.0,0.08,0.0,0.02379518413388256,0.002985703202026943,0.049426425237980395,0,"0.01833,0.01535,0.02850,0.00299,0.03705,0.00523,0.02127,0.04943,0.03602"
core_diverse,weight,50,2.0,0.05,0.0,0.023794344172045248,0.007518865913679507,0.034907444195167496,0,"0.02202,0.02440,0.02755,0.01770,0.02568,0.00752,0.02048,0.03491,0.03390"
hybrid_plus_signal,rank,30,2.0,0.06,0.0,0.023773860137549566,0.002508669072137905,0.04182656738235464,0,"0.01444,0.02534,0.03623,0.00251,0.03079,0.00566,0.02274,0.04183,0.03443"
core_diverse,rank,35,1.6,0.08,0.0,0.023767640586529273,0.001890739454321333,0.0378253603522532,0,"0.02373,0.02401,0.03310,0.00189,0.03250,0.00395,0.02072,0.03783,0.03617"
hybrid_plus_signal,rank,35,2.0,0.08,0.0,0.023763596661632542,0.0013023775229169948,0.043636575340767786,0,"0.01473,0.02485,0.03769,0.00171,0.03274,0.00130,0.02346,0.04364,0.03375"
hybrid_plus_signal,rank,30,1.6,0.1,0.0,0.023761321947875034,0.001729093727779761,0.04111548673754823,0,"0.01444,0.02522,0.03631,0.00173,0.03202,0.00461,0.02228,0.04112,0.03613"
core_diverse,rank,60,2.0,0.1,0.0,0.023754050421536874,0.0032938504561511733,0.04006863022595193,0,"0.02282,0.02023,0.03575,0.00422,0.03366,0.00329,0.01922,0.04007,0.03451"
core_diverse,rank,30,1.6,0.1,0.2,0.023739988986819158,0.0018927704342897797,0.03563026210072982,0,"0.02441,0.02617,0.03112,0.00189,0.03028,0.00567,0.02307,0.03563,0.03541"
no_bad,rank,35,2.0,0.1,0.0,0.0237397813625236,0.0030939602157565305,0.04865209573863837,0,"0.01761,0.01707,0.02910,0.00309,0.03611,0.00480,0.02162,0.04865,0.03561"
hybrid_plus_signal,rank,30,1.6,0.08,0.0,0.023735841910741254,0.001729093727779761,0.04111548673754823,0,"0.01421,0.02522,0.03631,0.00173,0.03202,0.00461,0.02228,0.04112,0.03613"
core_diverse,rank,35,2.0,0.05,0.0,0.02372802002321225,0.003370794115909209,0.036244387623844146,0,"0.02318,0.02462,0.03283,0.00337,0.02831,0.00851,0.02193,0.03455,0.03624"
core_diverse,rank,35,2.0,0.06,0.0,0.023716534690269638,0.0025538410273156925,0.03584540088256273,0,"0.02314,0.02464,0.03230,0.00255,0.03077,0.00586,0.02273,0.03561,0.03585"
core_diverse,rank,30,1.6,0.08,0.2,0.023708742268448532,0.0018927704342897797,0.03563026210072982,0,"0.02413,0.02617,0.03112,0.00189,0.03028,0.00567,0.02307,0.03563,0.03541"
core_diverse,weight,30,1.6,0.05,0.0,0.023681687609115078,0.008006312006730187,0.03595388353739726,0,"0.01995,0.02063,0.02667,0.02020,0.02645,0.00801,0.02184,0.03345,0.03595"
no_bad,rank,35,2.0,0.08,0.0,0.023670087767275978,0.0030939602157565305,0.0485058348478636,0,"0.01774,0.01707,0.02842,0.00309,0.03582,0.00557,0.02122,0.04851,0.03561"
core_diverse,weight,35,2.0,0.1,0.0,0.023666566509507474,6.488102561590103e-05,0.04170970059366453,0,"0.02405,0.02261,0.02992,0.01452,0.03280,0.00006,0.01991,0.04171,0.02742"
core_diverse,weight,30,2.0,0.05,0.1,0.023658277866280268,0.007903157041766987,0.03581776087319703,0,"0.01973,0.02034,0.02696,0.01997,0.02656,0.00790,0.02176,0.03388,0.03582"
hybrid_plus_signal,rank,40,2.0,0.1,0.1,0.023652732697548903,0.003092037744363403,0.041203045714163763,0,"0.01480,0.02550,0.03579,0.00309,0.03200,0.00331,0.02302,0.04120,0.03416"
hybrid_plus_signal,weight,30,2.0,0.1,0.0,0.02365227046919696,0.0029290301600415902,0.043955537632997234,0,"0.01591,0.02622,0.03275,0.00380,0.03511,0.00293,0.02337,0.04396,0.02883"
core_diverse,weight,50,2.0,0.08,0.0,0.023626510107418137,0.0033661878033112297,0.038778197953869054,0,"0.02117,0.02440,0.02975,0.01536,0.03236,0.00337,0.01941,0.03878,0.02803"
core_diverse,weight,40,2.0,0.06,0.0,0.02362453913720282,0.0050551443595084344,0.03669482062292871,0,"0.02136,0.02418,0.02778,0.01562,0.02789,0.00506,0.02112,0.03669,0.03293"
core_diverse,rank,40,2.0,0.1,0.1,0.023616484158107198,0.0017114049788186855,0.037589828307972306,0,"0.02428,0.02061,0.03399,0.00171,0.03355,0.00526,0.01965,0.03759,0.03591"
core_diverse,rank,35,2.0,0.08,0.1,0.023609999053621093,0.0014102384862110101,0.03844429985671367,0,"0.02312,0.02428,0.03245,0.00141,0.03349,0.00304,0.02043,0.03844,0.03582"
core_diverse,weight,30,1.6,0.1,0.1,0.023609439705298194,0.004211923269970372,0.037199899836111286,0,"0.02221,0.02065,0.02730,0.01857,0.03046,0.00421,0.02041,0.03720,0.03147"
core_diverse,weight,30,2.0,0.1,0.2,0.023607686832170776,0.002890641303921776,0.03883973261582507,0,"0.02223,0.02089,0.02769,0.01783,0.03180,0.00289,0.02032,0.03884,0.02997"
core_diverse,weight,30,1.6,0.08,0.0,0.023602833799412096,0.0037165569173909924,0.03789306645744672,0,"0.02052,0.02078,0.02851,0.01798,0.03169,0.00372,0.02104,0.03789,0.03029"
core_diverse,rank,30,1.3,0.08,0.1,0.0235968979555322,0.002122149635400951,0.035561419268078626,0,"0.02410,0.02610,0.03049,0.00212,0.02970,0.00652,0.02324,0.03453,0.03556"
core_diverse,rank,30,1.3,0.1,0.1,0.0235968979555322,0.002122149635400951,0.035561419268078626,0,"0.02410,0.02610,0.03049,0.00212,0.02970,0.00652,0.02324,0.03453,0.03556"
core_diverse,weight,40,2.0,0.08,0.0,0.023592555312016313,0.003153822433292902,0.03951025527604249,0,"0.02056,0.02418,0.02970,0.01410,0.03199,0.00315,0.01988,0.03951,0.02925"
core_diverse,weight,30,2.0,0.06,0.1,0.023588035954716407,0.005071029826353435,0.03495948583754601,0,"0.01984,0.02107,0.02753,0.01881,0.02958,0.00507,0.02227,0.03496,0.03317"
core_diverse,weight,35,2.0,0.05,0.0,0.02358654842830664,0.006269195065287836,0.03557007667550176,0,"0.02247,0.02261,0.02799,0.01734,0.02491,0.00627,0.02059,0.03453,0.03557"
hybrid_plus_signal,weight,30,2.0,0.08,0.0,0.02358444837973704,0.0029290301600415902,0.043529155870389774,0,"0.01498,0.02622,0.03275,0.00407,0.03500,0.00293,0.02336,0.04353,0.02942"
core_diverse,weight,50,2.0,0.1,0.1,0.02357633306625658,0.0037615791827071005,0.03969270803978461,0,"0.02418,0.02434,0.02826,0.01593,0.03063,0.00376,0.01818,0.03969,0.02721"
core_diverse,weight,50,2.0,0.06,0.0,0.023572317499226246,0.0050844279366792505,0.03571413373213338,0,"0.02171,0.02440,0.02795,0.01663,0.02871,0.00508,0.02043,0.03571,0.03151"
core_diverse,rank,40,2.0,0.08,0.0,0.02355822296643849,0.0013061963786735464,0.03841663024533755,0,"0.02195,0.02125,0.03376,0.00131,0.03440,0.00469,0.02073,0.03842,0.03551"
hybrid_plus_signal,rank,40,2.0,0.06,0.0,0.023555918563861602,0.0033495650499702698,0.04095599100350574,0,"0.01400,0.02550,0.03581,0.00335,0.03070,0.00504,0.02316,0.04096,0.03348"
no_bad,rank,30,2.0,0.06,0.0,0.023551911404997017,0.0027047926980000928,0.04666251742025188,0,"0.01862,0.01522,0.02590,0.00270,0.03669,0.00856,0.02123,0.04666,0.03639"
hybrid_plus_signal,weight,35,2.0,0.1,0.0,0.023544743996989956,0.0039074166970361895,0.04386901372737762,0,"0.01509,0.02612,0.03250,0.00625,0.03495,0.00391,0.02230,0.04387,0.02691"
core_diverse,weight,30,2.0,0.08,0.1,0.023542759053318117,0.00304507682450475,0.03803408871237107,0,"0.01964,0.02107,0.02910,0.01707,0.03330,0.00305,0.02102,0.03803,0.02960"
core_diverse,weight,40,2.0,0.1,0.1,0.02353012740890202,0.003428152239709492,0.04141454704049918,0,"0.02334,0.02409,0.02774,0.01414,0.02963,0.00343,0.01865,0.04141,0.02934"
core_diverse,weight,30,1.3,0.1,0.0,0.023528441021034397,0.005340461525392526,0.03564777844320891,0,"0.02198,0.02047,0.02678,0.01920,0.02927,0.00534,0.02031,0.03565,0.03275"
no_bad,rank,50,2.0,0.1,0.0,0.023524540408754974,0.0036110488217208705,0.04800577400927704,0,"0.01726,0.01648,0.02898,0.00361,0.03603,0.00475,0.02131,0.04801,0.03529"
core_diverse,weight,30,1.6,0.06,0.0,0.023518124052798607,0.005466014105930422,0.03437699878478403,0,"0.01996,0.02078,0.02759,0.01901,0.02940,0.00547,0.02171,0.03438,0.03338"
hybrid_plus_signal,rank,40,2.0,0.08,0.1,0.023514418083470805,0.003092037744363403,0.0409236215414643,0,"0.01398,0.02550,0.03579,0.00309,0.03195,0.00331,0.02297,0.04092,0.03412"
no_bad,rank,100,2.0,0.1,0.0,0.023513772602427718,0.003773739372434394,0.047845998236897336,0,"0.01704,0.01700,0.02897,0.00377,0.03574,0.00483,0.02117,0.04785,0.03526"
core_diverse,weight,60,2.0,0.1,0.0,0.023485804116762193,0.0016925073322807543,0.040424348685026944,0,"0.02400,0.02315,0.02930,0.01534,0.03167,0.00169,0.01940,0.04042,0.02639"
core_diverse,rank,35,2.0,0.1,0.2,0.023484631100710147,0.0019049422057767565,0.03778066056262032,0,"0.02518,0.02392,0.03144,0.00190,0.03210,0.00306,0.01982,0.03778,0.03614"
hybrid_plus_signal,rank,100,2.0,0.06,0.0,0.02348440589754099,0.004245393849782161,0.040694882257869235,0,"0.01421,0.02544,0.03572,0.00425,0.02982,0.00497,0.02296,0.04069,0.03330"
core_diverse,rank,30,1.6,0.05,0.1,0.023477462458245727,0.003173703423057145,0.03529767126284175,0,"0.02309,0.02632,0.03016,0.00317,0.02781,0.00896,0.02407,0.03241,0.03530"
hybrid_plus_signal,rank,80,2.0,0.06,0.0,0.02347243885523331,0.004303578666817923,0.040694882257869235,0,"0.01437,0.02510,0.03572,0.00430,0.02982,0.00499,0.02296,0.04069,0.03330"
no_bad,rank,80,2.0,0.1,0.0,0.023469439601929154,0.003789170711436765,0.04784722195842207,0,"0.01709,0.01655,0.02897,0.00379,0.03574,0.00481,0.02118,0.04785,0.03526"
core_diverse,rank,30,2.0,0.05,0.2,0.023469297817119927,0.0032166223735487637,0.0351019186954932,0,"0.02312,0.02641,0.03018,0.00322,0.02752,0.00886,0.02412,0.03269,0.03510"
no_bad,rank,50,2.0,0.08,0.0,0.023462896584346058,0.0036110488217208705,0.047917698754743734,0,"0.01748,0.01648,0.02835,0.00361,0.03576,0.00529,0.02099,0.04792,0.03529"
no_bad,rank,100,2.0,0.08,0.0,0.023459753768376435,0.003773739372434394,0.04776555257297797,0,"0.01737,0.01700,0.02834,0.00377,0.03547,0.00528,0.02087,0.04777,0.03526"
no_bad,rank,35,2.0,0.06,0.0,0.023456713786272485,0.0028996832049731983,0.04583931723165153,0,"0.01804,0.01707,0.02572,0.00290,0.03532,0.00882,0.02148,0.04584,0.03592"
hybrid_plus_signal,weight,30,2.0,0.06,0.0,0.02345384577388298,0.004793417461349966,0.04153605416660259,0,"0.01533,0.02622,0.03184,0.00575,0.03105,0.00479,0.02143,0.04154,0.03313"
hybrid_plus_signal,weight,40,2.0,0.1,0.0,0.023449465091596185,0.0033857056693263055,0.04289199431757605,0,"0.01520,0.02633,0.03229,0.00642,0.03533,0.00339,0.02251,0.04289,0.02669"
no_bad,rank,30,2.0,0.08,0.1,0.023444752815537047,0.0031602562502420425,0.04715057212234924,0,"0.01756,0.01508,0.02842,0.00316,0.03625,0.00486,0.02063,0.04715,0.03790"
hybrid_plus_signal,weight,35,2.0,0.08,0.0,0.023439777990847652,0.0039074166970361895,0.04352272056084306,0,"0.01389,0.02612,0.03250,0.00640,0.03490,0.00391,0.02230,0.04352,0.02741"
core_diverse,rank,30,1.6,0.06,0.1,0.02343650196630731,0.00216516512368934,0.03528292721317482,0,"0.02242,0.02632,0.02997,0.00217,0.02960,0.00701,0.02402,0.03414,0.03528"
hybrid_plus_signal,rank,60,2.0,0.06,0.0,0.0234351458132122,0.004360319711761845,0.040694882257869235,0,"0.01436,0.02473,0.03572,0.00436,0.02986,0.00493,0.02296,0.04069,0.03330"
core_diverse,rank,30,2.0,0.06,0.2,0.023433075080867116,0.0022961118852294696,0.03517452333957709,0,"0.02254,0.02642,0.02981,0.00230,0.02936,0.00669,0.02417,0.03444,0.03517"
no_bad,rank,60,2.0,0.1,0.0,0.02342897479980917,0.0037765343316439326,0.047889537207543666,0,"0.01719,0.01595,0.02897,0.00378,0.03583,0.00479,0.02120,0.04789,0.03527"
hybrid_plus_signal,rank,50,2.0,0.06,0.0,0.023426707369564828,0.003749749261062779,0.04072209005695313,0,"0.01436,0.02507,0.03574,0.00375,0.02999,0.00488,0.02302,0.04072,0.03332"
core_diverse,weight,35,2.0,0.06,0.0,0.023425732663218114,0.0036263573474587946,0.03574721555417516,0,"0.02220,0.02261,0.02792,0.01631,0.02818,0.00363,0.02132,0.03575,0.03290"
core_diverse,weight,30,1.3,0.08,0.0,0.023424629105821285,0.005340461525392526,0.03564777844320891,0,"0.02105,0.02047,0.02678,0.01920,0.02927,0.00534,0.02031,0.03565,0.03275"
no_bad,rank,30,2.0,0.1,0.1,0.023420305445236253,0.0031602562502420425,0.04715057212234924,0,"0.01716,0.01508,0.02842,0.00316,0.03643,0.00466,0.02083,0.04715,0.03790"
no_bad,rank,40,2.0,0.1,0.0,0.02341609568745849,0.003407796225074644,0.048071567417094604,0,"0.01746,0.01491,0.02906,0.00341,0.03607,0.00479,0.02162,0.04807,0.03534"
core_diverse,weight,40,1.6,0.1,0.0,0.023414763851736648,0.005099064452437782,0.03890559106802349,0,"0.02328,0.02392,0.02716,0.01488,0.02772,0.00510,0.01845,0.03891,0.03132"
no_bad,rank,80,2.0,0.08,0.0,0.023414719068358954,0.003789170711436765,0.047766700837613314,0,"0.01740,0.01655,0.02834,0.00379,0.03548,0.00528,0.02087,0.04777,0.03526"
core_diverse,weight,50,1.6,0.1,0.0,0.023407917109309756,0.005636266136933896,0.037174590575355534,0,"0.02399,0.02420,0.02730,0.01669,0.02833,0.00564,0.01780,0.03717,0.02954"
core_diverse,rank,30,1.3,0.06,0.0,0.023407601731441907,0.002138310870441029,0.03546858302126764,0,"0.02242,0.02622,0.02986,0.00214,0.02983,0.00722,0.02373,0.03380,0.03547"
hybrid_plus_signal,rank,30,2.0,0.1,0.2,0.023401269895097703,0.001669283668269017,0.04048617470547374,0,"0.01339,0.02522,0.03503,0.00167,0.03185,0.00444,0.02159,0.04049,0.03693"
core_diverse,rank,30,1.3,0.05,0.0,0.023397733619181425,0.0030562587354352327,0.03556955332308501,0,"0.02309,0.02622,0.02970,0.00306,0.02788,0.00899,0.02410,0.03197,0.03557"
hybrid_plus_signal,weight,30,2.0,0.1,0.1,0.023392112038278914,0.003941474921810101,0.041912849142046765,0,"0.01540,0.02622,0.03143,0.00432,0.03335,0.00394,0.02239,0.04191,0.03157"
hybrid_plus_signal,rank,40,1.6,0.08,0.0,0.023390145336083308,0.003417019042554384,0.039659907255770066,0,"0.01428,0.02544,0.03543,0.00342,0.03130,0.00440,0.02196,0.03966,0.03463"
core_diverse,weight,30,1.6,0.08,0.1,0.023377550091168944,0.004238536228884204,0.036637957769242835,0,"0.02066,0.02065,0.02730,0.01857,0.03046,0.00424,0.02041,0.03664,0.03147"
no_bad,rank,60,2.0,0.08,0.0,0.02337124783737868,0.0037765343316439326,0.04780705862589242,0,"0.01745,0.01595,0.02835,0.00378,0.03557,0.00529,0.02089,0.04781,0.03527"
core_diverse,rank,40,1.6,0.1,0.0,0.023365196231093115,0.0022168172721489243,0.03622029420743955,0,"0.02375,0.02012,0.03294,0.00222,0.03225,0.00689,0.01991,0.03600,0.03622"
no_bad,rank,40,2.0,0.08,0.0,0.023350720718054694,0.003407796225074644,0.04795740742767408,0,"0.01764,0.01491,0.02840,0.00341,0.03580,0.00544,0.02126,0.04796,0.03534"
core_diverse,rank,40,2.0,0.05,0.0,0.023343515602746494,0.0035550038898238823,0.03611243073843978,0,"0.02218,0.02125,0.03302,0.00356,0.02844,0.01063,0.02155,0.03335,0.03611"
hybrid_plus_signal,rank,30,2.0,0.08,0.2,0.023337416666808424,0.001669283668269017,0.04040051831516201,0,"0.01290,0.02522,0.03503,0.00167,0.03185,0.00444,0.02159,0.04040,0.03693"
hybrid_plus_signal,rank,30,2.0,0.05,0.0,0.023333371784645656,0.003069412491244608,0.039528807981672104,0,"0.01405,0.02520,0.03315,0.00307,0.03023,0.00915,0.01923,0.03953,0.03640"
core_diverse,rank,50,2.0,0.08,0.0,0.02333081683805671,0.0037762975479134486,0.03823208084343973,0,"0.02033,0.02152,0.03354,0.00378,0.03383,0.00442,0.01956,0.03823,0.03477"
no_bad,rank,30,1.6,0.08,0.0,0.02332859161678363,0.0031627839837664457,0.045360146201940524,0,"0.01788,0.01472,0.02832,0.00316,0.03607,0.00576,0.02076,0.04536,0.03793"
hybrid_plus_signal,weight,40,2.0,0.08,0.0,0.023321444821514253,0.0033857056693263055,0.04258951954350151,0,"0.01386,0.02633,0.03229,0.00649,0.03530,0.00339,0.02251,0.04259,0.02714"
core_diverse,rank,35,1.6,0.1,0.1,0.023318855252573326,0.0022879227051194745,0.03643042088183898,0,"0.02467,0.02372,0.03090,0.00229,0.03119,0.00433,0.02015,0.03619,0.03643"
hybrid_plus_signal,rank,40,1.6,0.1,0.0,0.02331198030310845,0.003417019042554384,0.039659907255770066,0,"0.01357,0.02544,0.03543,0.00342,0.03130,0.00440,0.02196,0.03966,0.03463"
core_diverse,weight,35,2.0,0.08,0.0,0.023311540792769744,0.0016589611120837733,0.03850495955828351,0,"0.02108,0.02261,0.02992,0.01452,0.03246,0.00166,0.01991,0.03850,0.02914"
hybrid_plus_signal,rank,35,2.0,0.06,0.0,0.02331011728091489,0.0026459132104637018,0.04124344688856048,0,"0.01403,0.02484,0.03601,0.00265,0.03054,0.00419,0.02278,0.04124,0.03351"
core_diverse,rank,35,2.0,0.08,0.2,0.023306690280293103,0.0019049422057767565,0.03756409344066375,0,"0.02380,0.02392,0.03114,0.00190,0.03201,0.00345,0.01982,0.03756,0.03614"
hybrid_plus_signal,rank,35,2.0,0.1,0.1,0.023298582009496208,0.0013637088738932268,0.04190711665110726,0,"0.01487,0.02471,0.03650,0.00190,0.03190,0.00136,0.02249,0.04191,0.03405"
core_diverse,weight,30,1.6,0.05,0.1,0.023293926901628677,0.007962175387937712,0.036093630134819726,0,"0.01913,0.02065,0.02562,0.02036,0.02624,0.00796,0.02141,0.03218,0.03609"
core_diverse,rank,40,1.6,0.08,0.0,0.02329111764044652,0.0022168172721489243,0.03622029420743955,0,"0.02308,0.02012,0.03294,0.00222,0.03225,0.00689,0.01991,0.03600,0.03622"
core_diverse,weight,30,1.6,0.1,0.2,0.023289476971684486,0.0051975818427032194,0.03527031490406764,0,"0.02171,0.02052,0.02609,0.01916,0.02922,0.00520,0.01978,0.03527,0.03266"
core_diverse,rank,35,1.6,0.08,0.1,0.023278945295741246,0.0022879227051194745,0.03643042088183898,0,"0.02431,0.02372,0.03090,0.00229,0.03119,0.00433,0.02015,0.03619,0.03643"
hybrid_plus_signal,rank,30,1.6,0.08,0.1,0.02327081840014768,0.0019429363414536563,0.039302783824431496,0,"0.01350,0.02516,0.03457,0.00194,0.03142,0.00545,0.02113,0.03930,0.03696"
hybrid_plus_signal,weight,30,2.0,0.05,0.0,0.023267504616625814,0.007535816675724935,0.04036264098313869,0,"0.01438,0.02622,0.03083,0.00754,0.02670,0.00814,0.01879,0.04036,0.03645"
hybrid_plus_signal,weight,30,1.6,0.1,0.0,0.023266872678599584,0.004926095476022754,0.040460172709368324,0,"0.01507,0.02622,0.03105,0.00506,0.03213,0.00493,0.02151,0.04046,0.03296"
hybrid_plus_signal,weight,35,2.0,0.06,0.0,0.023264165057427583,0.005566766015902211,0.041569285179417194,0,"0.01394,0.02612,0.03163,0.00810,0.03126,0.00557,0.02079,0.04157,0.03040"
core_diverse,weight,30,2.0,0.08,0.2,0.02326336495925317,0.0037082056631540378,0.03697520682494809,0,"0.01992,0.02089,0.02769,0.01783,0.03180,0.00371,0.02032,0.03698,0.03024"
core_diverse,rank,30,1.0,0.08,0.0,0.023263343309519815,0.0024571964905580473,0.035761489102445476,0,"0.02381,0.02596,0.02910,0.00246,0.02854,0.00757,0.02339,0.03279,0.03576"
core_diverse,rank,30,1.0,0.1,0.0,0.023263343309519815,0.0024571964905580473,0.035761489102445476,0,"0.02381,0.02596,0.02910,0.00246,0.02854,0.00757,0.02339,0.03279,0.03576"
no_bad,rank,30,1.6,0.1,0.0,0.023258444120710417,0.0031627839837664457,0.045360146201940524,0,"0.01723,0.01472,0.02832,0.00316,0.03609,0.00576,0.02076,0.04536,0.03793"
core_diverse,weight,50,1.6,0.08,0.0,0.023258001185447023,0.005636266136933896,0.0369132634816452,0,"0.02290,0.02420,0.02730,0.01669,0.02833,0.00564,0.01780,0.03691,0.02954"
core_diverse,rank,40,2.0,0.06,0.0,0.02325652315343026,0.002644563903292388,0.035865155434195994,0,"0.02194,0.02125,0.03218,0.00264,0.03074,0.00793,0.02216,0.03459,0.03587"
core_diverse,rank,30,1.3,0.08,0.2,0.023250753004578302,0.0023716762498801752,0.0356542555148896,0,"0.02401,0.02597,0.02912,0.00237,0.02856,0.00705,0.02327,0.03325,0.03565"
core_diverse,rank,30,1.3,0.1,0.2,0.023250753004578302,0.0023716762498801752,0.0356542555148896,0,"0.02401,0.02597,0.02912,0.00237,0.02856,0.00705,0.02327,0.03325,0.03565"
all,rank,30,2.0,0.1,0.0,0.023249010790119155,0.0020725061560882135,0.042738381546742,0,"0.02012,0.01620,0.02864,0.00207,0.03834,0.00589,0.01972,0.04274,0.03553"
no_bad,rank,100,2.0,0.06,0.0,0.02324639475986031,0.003751842372258389,0.045115185880745104,0,"0.01799,0.01700,0.02553,0.00375,0.03491,0.00836,0.02106,0.04512,0.03550"
hybrid_plus_signal,rank,30,2.0,0.06,0.1,0.023246305573523227,0.0024030447379922576,0.04005886333980032,0,"0.01278,0.02528,0.03393,0.00240,0.03101,0.00584,0.02261,0.04006,0.03530"
hybrid_plus_signal,weight,30,2.0,0.08,0.1,0.023241901758477377,0.003941474921810101,0.04176834323320092,0,"0.01398,0.02622,0.03143,0.00437,0.03335,0.00394,0.02239,0.04177,0.03174"
no_bad,rank,50,2.0,0.06,0.0,0.023239352805002462,0.003547900604676066,0.045276766081015045,0,"0.01791,0.01648,0.02556,0.00355,0.03523,0.00841,0.02119,0.04528,0.03554"
core_diverse,weight,30,2.0,0.05,0.2,0.023232651172004445,0.007868962066951826,0.0359640333967767,0,"0.01880,0.02060,0.02557,0.02026,0.02634,0.00787,0.02127,0.03242,0.03596"
core_diverse,weight,50,2.0,0.08,0.1,0.023219258639946217,0.004349697199724181,0.03776906210365437,0,"0.02200,0.02434,0.02826,0.01593,0.03063,0.00435,0.01818,0.03777,0.02751"
hybrid_plus_signal,rank,50,2.0,0.1,0.1,0.02321198813959121,0.002856306223858282,0.04036322932251203,0,"0.01507,0.02495,0.03576,0.00389,0.03003,0.00286,0.02223,0.04036,0.03376"
hybrid_plus_signal,weight,30,1.6,0.06,0.0,0.02320880444970827,0.005444723077573682,0.03917475849369949,0,"0.01403,0.02622,0.03104,0.00611,0.02997,0.00544,0.02127,0.03917,0.03562"
core_diverse,weight,30,1.3,0.1,0.1,0.023208092142837117,0.006114700415309884,0.034066364143659864,0,"0.02119,0.02037,0.02574,0.01967,0.02828,0.00611,0.01975,0.03407,0.03369"
hybrid_plus_signal,weight,30,2.0,0.06,0.1,0.023206500557954066,0.005095356080507943,0.039899045164581266,0,"0.01403,0.02622,0.03094,0.00585,0.03022,0.00510,0.02136,0.03990,0.03524"
