ogamma,opower,omax,rgamma,rpower,rmax,mean,min,max,neg,vals,reasons
2.0,1.5,0.04,1.5,1.5,0.06,0.03414352480513388,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02629,0.04515,0.03148,0.03543,0.02985,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,2.0,0.05,2.0,1.5,0.04,0.03414236423552893,0.02025434945351383,0.0456943248663014,0,"0.02519,0.02528,0.03420,0.04515,0.03148,0.03710,0.02025,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,3.0,0.04,1.5,1.5,0.08,0.03414148174076791,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02620,0.04515,0.03148,0.03457,0.03078,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,3.0,0.04,1.5,1.5,0.1,0.03414148174076791,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02620,0.04515,0.03148,0.03457,0.03078,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,3.0,0.04,2.0,2.0,0.06,0.03413782359379322,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02610,0.04515,0.03148,0.03528,0.03013,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,1.5,0.04,2.0,1.5,0.06,0.03413139032184103,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02629,0.04515,0.03148,0.03471,0.03046,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,2.0,0.04,2.0,2.0,0.06,0.03413072744304462,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02618,0.04515,0.03148,0.03515,0.03013,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,3.0,0.04,3.0,3.0,0.06,0.03413047081457707,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02610,0.04515,0.03148,0.03528,0.03007,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,2.0,0.05,2.0,3.0,0.04,0.0341282941269239,0.020127718476068646,0.0456943248663014,0,"0.02519,0.02528,0.03420,0.04515,0.03148,0.03710,0.02013,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,2.0,0.04,3.0,3.0,0.06,0.03412337466382847,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02618,0.04515,0.03148,0.03515,0.03007,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,3.0,0.04,3.0,2.0,0.06,0.03411950148866922,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02625,0.04515,0.03148,0.03422,0.03089,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,2.0,0.05,3.0,3.0,0.04,0.034118496691720374,0.020039541559236873,0.0456943248663014,0,"0.02519,0.02528,0.03420,0.04515,0.03148,0.03710,0.02004,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,1.5,0.04,1.5,2.0,0.06,0.03411814491880452,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02629,0.04515,0.03148,0.03543,0.02962,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,2.0,0.04,2.0,1.5,0.08,0.03411780702805741,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02621,0.04515,0.03148,0.03222,0.03290,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,2.0,0.04,2.0,1.5,0.1,0.03411780702805741,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02621,0.04515,0.03148,0.03222,0.03290,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,2.0,0.05,3.0,2.0,0.04,0.034115428478532786,0.02001192764054855,0.0456943248663014,0,"0.02519,0.02528,0.03420,0.04515,0.03148,0.03710,0.02001,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,2.0,0.04,2.0,1.5,0.06,0.03411434055502844,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02620,0.04515,0.03148,0.03465,0.03046,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,2.0,0.04,1.5,3.0,0.06,0.03411073850800929,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02619,0.04515,0.03148,0.03605,0.02904,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,2.0,0.05,3.0,1.5,0.04,0.034109722999531,0.01996057832953252,0.0456943248663014,0,"0.02519,0.02528,0.03420,0.04515,0.03148,0.03710,0.01996,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,3.0,0.04,1.5,1.5,0.08,0.03410769571362658,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02625,0.04515,0.03148,0.03422,0.03078,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,3.0,0.04,1.5,1.5,0.1,0.03410769571362658,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02625,0.04515,0.03148,0.03422,0.03078,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,3.0,0.04,1.5,1.5,0.06,0.03410653892689862,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02610,0.04515,0.03148,0.03528,0.02985,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,3.0,0.04,2.0,1.5,0.06,0.034105537182331,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02620,0.04515,0.03148,0.03457,0.03046,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,2.0,0.04,1.5,1.5,0.06,0.034099442776150006,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02618,0.04515,0.03148,0.03515,0.02985,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,1.5,0.04,2.0,1.5,0.08,0.034099240804211436,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02625,0.04515,0.03148,0.03202,0.03290,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,1.5,0.04,2.0,1.5,0.1,0.034099240804211436,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02625,0.04515,0.03148,0.03202,0.03290,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,1.5,0.04,2.0,3.0,0.06,0.03409739806632231,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02629,0.04515,0.03148,0.03543,0.02944,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,1.5,0.04,1.0,3.0,0.08,0.03409625020903525,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02635,0.04515,0.03148,0.03635,0.02845,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,1.5,0.04,1.0,3.0,0.1,0.03409625020903525,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02635,0.04515,0.03148,0.03635,0.02845,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,1.5,0.04,2.0,2.0,0.06,0.03409520737704598,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02629,0.04515,0.03148,0.03471,0.03013,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,1.5,0.04,1.0,2.0,0.06,0.03408882718242913,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02635,0.04515,0.03148,0.03635,0.02838,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,1.5,0.04,1.0,2.0,0.08,0.03408882718242913,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02635,0.04515,0.03148,0.03635,0.02838,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,1.5,0.04,1.0,2.0,0.1,0.03408882718242913,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02635,0.04515,0.03148,0.03635,0.02838,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,1.5,0.04,3.0,3.0,0.06,0.03408785459782983,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02629,0.04515,0.03148,0.03471,0.03007,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,3.0,0.04,1.5,2.0,0.06,0.03408115904056925,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02610,0.04515,0.03148,0.03528,0.02962,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,1.5,0.05,1.0,1.5,0.04,0.034078426994665505,0.02063065471838217,0.0456943248663014,0,"0.02519,0.02528,0.03391,0.04515,0.03148,0.03645,0.02063,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,2.0,0.04,2.0,2.0,0.06,0.03407815761023339,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02620,0.04515,0.03148,0.03465,0.03013,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,2.0,0.04,1.5,2.0,0.06,0.03407406288982065,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02618,0.04515,0.03148,0.03515,0.02962,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,1.5,0.05,1.0,2.0,0.04,0.03407404604889636,0.02059122620645984,0.0456943248663014,0,"0.02519,0.02528,0.03391,0.04515,0.03148,0.03645,0.02059,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,1.5,0.04,1.0,3.0,0.06,0.03407248359808303,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02635,0.04515,0.03148,0.03635,0.02823,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,3.0,0.04,2.0,1.5,0.06,0.03407175115518968,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02625,0.04515,0.03148,0.03422,0.03046,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,2.0,0.04,3.0,3.0,0.06,0.03407080483101724,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02620,0.04515,0.03148,0.03465,0.03007,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,3.0,0.04,2.0,2.0,0.06,0.03406935423753594,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02620,0.04515,0.03148,0.03457,0.03013,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,1.5,0.05,1.0,3.0,0.04,0.03406543977698881,0.020513769759291887,0.0456943248663014,0,"0.02519,0.02528,0.03391,0.04515,0.03148,0.03645,0.02051,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,1.5,0.04,1.5,1.5,0.06,0.034063922710151365,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02629,0.04515,0.03148,0.03471,0.02985,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,3.0,0.04,3.0,3.0,0.06,0.034062001458319786,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02620,0.04515,0.03148,0.03457,0.03007,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,3.0,0.04,2.0,3.0,0.06,0.03406041218808705,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02610,0.04515,0.03148,0.03528,0.02944,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,1.5,0.04,1.0,1.5,0.06,0.03405863717223142,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02635,0.04515,0.03148,0.03635,0.02811,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,1.5,0.04,1.0,1.5,0.08,0.03405863717223142,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02635,0.04515,0.03148,0.03635,0.02811,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,1.5,0.04,1.0,1.5,0.1,0.03405863717223142,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02635,0.04515,0.03148,0.03635,0.02811,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,1.5,0.05,1.5,1.5,0.04,0.034054582012626095,0.02041604988002748,0.0456943248663014,0,"0.02519,0.02528,0.03391,0.04515,0.03148,0.03645,0.02042,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,2.0,0.04,2.0,3.0,0.06,0.034053316037338445,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02618,0.04515,0.03148,0.03515,0.02944,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,1.5,0.04,1.5,3.0,0.06,0.03405312338355577,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02629,0.04515,0.03148,0.03543,0.02904,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,1.5,0.05,1.5,2.0,0.04,0.0340479029237135,0.020355938079814055,0.0456943248663014,0,"0.02519,0.02528,0.03391,0.04515,0.03148,0.03645,0.02036,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,2.0,0.04,1.5,1.5,0.06,0.034046872943338774,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02620,0.04515,0.03148,0.03465,0.02985,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,2.0,0.04,1.0,3.0,0.08,0.03404485880041525,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02619,0.04515,0.03148,0.03605,0.02845,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,2.0,0.04,1.0,3.0,0.1,0.03404485880041525,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02619,0.04515,0.03148,0.03605,0.02845,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,1.5,0.05,1.5,3.0,0.04,0.034041897283914636,0.02030188732162435,0.0456943248663014,0,"0.02519,0.02528,0.03391,0.04515,0.03148,0.03645,0.02030,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,1.5,0.05,2.0,2.0,0.04,0.03403868117216413,0.02027294231586972,0.0456943248663014,0,"0.02519,0.02528,0.03391,0.04515,0.03148,0.03645,0.02027,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,1.5,0.04,1.5,2.0,0.06,0.034038542823822,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02629,0.04515,0.03148,0.03471,0.02962,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,3.0,0.04,1.5,1.5,0.06,0.03403806957064134,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02620,0.04515,0.03148,0.03457,0.02985,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,2.0,0.04,1.0,2.0,0.06,0.03403743577380913,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02619,0.04515,0.03148,0.03605,0.02838,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,2.0,0.04,1.0,2.0,0.08,0.03403743577380913,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02619,0.04515,0.03148,0.03605,0.02838,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,2.0,0.04,1.0,2.0,0.1,0.03403743577380913,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02619,0.04515,0.03148,0.03605,0.02838,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,1.5,0.05,2.0,1.5,0.04,0.03403661529856902,0.02025434945351383,0.0456943248663014,0,"0.02519,0.02528,0.03391,0.04515,0.03148,0.03645,0.02025,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,3.0,0.04,2.0,2.0,0.06,0.034035568210394614,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02625,0.04515,0.03148,0.03422,0.03013,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,3.0,0.04,3.0,3.0,0.06,0.034028215431178475,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02625,0.04515,0.03148,0.03422,0.03007,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,1.5,0.05,2.0,3.0,0.04,0.03402254518996401,0.020127718476068646,0.0456943248663014,0,"0.02519,0.02528,0.03391,0.04515,0.03148,0.03645,0.02013,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,2.0,0.04,1.5,2.0,0.06,0.03402149305700941,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02620,0.04515,0.03148,0.03465,0.02962,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,2.0,0.04,1.0,3.0,0.06,0.03402109218946303,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02619,0.04515,0.03148,0.03605,0.02823,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,1.5,0.04,2.0,3.0,0.06,0.034017795971339804,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02629,0.04515,0.03148,0.03471,0.02944,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,3.0,0.04,1.5,3.0,0.06,0.034016137505320496,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02610,0.04515,0.03148,0.03528,0.02904,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,1.5,0.05,3.0,3.0,0.04,0.03401274775476047,0.020039541559236873,0.0456943248663014,0,"0.02519,0.02528,0.03391,0.04515,0.03148,0.03645,0.02004,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,3.0,0.04,1.5,2.0,0.06,0.03401268968431196,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02620,0.04515,0.03148,0.03457,0.02962,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,1.5,0.05,3.0,2.0,0.04,0.034009679541572885,0.02001192764054855,0.0456943248663014,0,"0.02519,0.02528,0.03391,0.04515,0.03148,0.03645,0.02001,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,2.0,0.04,1.5,3.0,0.06,0.034009041354571896,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02618,0.04515,0.03148,0.03515,0.02904,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,2.0,0.04,1.0,1.5,0.06,0.03400724576361142,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02619,0.04515,0.03148,0.03605,0.02811,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,2.0,0.04,1.0,1.5,0.08,0.03400724576361142,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02619,0.04515,0.03148,0.03605,0.02811,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,2.0,0.04,1.0,1.5,0.1,0.03400724576361142,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02619,0.04515,0.03148,0.03605,0.02811,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,3.0,0.04,1.5,1.5,0.06,0.03400428354350001,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02625,0.04515,0.03148,0.03422,0.02985,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,1.5,0.05,3.0,1.5,0.04,0.0340039740625711,0.01996057832953252,0.0456943248663014,0,"0.02519,0.02528,0.03391,0.04515,0.03148,0.03645,0.01996,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,2.0,0.04,2.0,3.0,0.06,0.03400074620452721,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02620,0.04515,0.03148,0.03465,0.02944,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,3.0,0.04,1.5,3.0,0.08,0.033997852898830505,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02626,0.04515,0.03148,0.03243,0.03156,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,3.0,0.04,1.5,3.0,0.1,0.033997852898830505,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02626,0.04515,0.03148,0.03243,0.03156,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,3.0,0.04,2.0,3.0,0.06,0.03399194283182976,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02620,0.04515,0.03148,0.03457,0.02944,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,1.5,0.04,1.0,3.0,0.08,0.03398724367596172,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02629,0.04515,0.03148,0.03543,0.02845,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,1.5,0.04,1.0,3.0,0.1,0.03398724367596172,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02629,0.04515,0.03148,0.03543,0.02845,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,1.5,0.04,1.0,2.0,0.06,0.0339798206493556,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02629,0.04515,0.03148,0.03543,0.02838,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,1.5,0.04,1.0,2.0,0.08,0.0339798206493556,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02629,0.04515,0.03148,0.03543,0.02838,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,1.5,0.04,1.0,2.0,0.1,0.0339798206493556,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02629,0.04515,0.03148,0.03543,0.02838,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,3.0,0.04,1.5,2.0,0.06,0.03397890365717065,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02625,0.04515,0.03148,0.03422,0.02962,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,1.5,0.04,1.5,3.0,0.06,0.033973521288573255,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02629,0.04515,0.03148,0.03471,0.02904,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,2.0,0.04,1.5,3.0,0.08,0.03396884051428221,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02621,0.04515,0.03148,0.03222,0.03156,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,2.0,0.04,1.5,3.0,0.1,0.03396884051428221,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02621,0.04515,0.03148,0.03222,0.03156,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,3.0,0.04,1.5,2.0,0.08,0.03396643422458387,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02626,0.04515,0.03148,0.03243,0.03128,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,3.0,0.04,1.5,2.0,0.1,0.03396643422458387,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02626,0.04515,0.03148,0.03243,0.03128,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,3.0,0.04,3.0,1.5,0.06,0.033965966428811854,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02626,0.04515,0.03148,0.03243,0.03128,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,1.5,0.04,1.0,3.0,0.06,0.0339634770650095,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02629,0.04515,0.03148,0.03543,0.02823,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,3.0,0.04,2.0,3.0,0.06,0.03395815680468844,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02625,0.04515,0.03148,0.03422,0.02944,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,2.0,0.04,1.5,3.0,0.06,0.03395647152176066,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02620,0.04515,0.03148,0.03465,0.02904,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,1.5,0.04,1.5,3.0,0.08,0.03395027429043624,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02625,0.04515,0.03148,0.03202,0.03156,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,1.5,0.04,1.5,3.0,0.1,0.03395027429043624,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02625,0.04515,0.03148,0.03202,0.03156,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,3.0,0.04,1.0,3.0,0.08,0.03395025779772646,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02610,0.04515,0.03148,0.03528,0.02845,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,3.0,0.04,1.0,3.0,0.1,0.03395025779772646,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02610,0.04515,0.03148,0.03528,0.02845,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,1.5,0.04,1.0,1.5,0.06,0.03394963063915789,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02629,0.04515,0.03148,0.03543,0.02811,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,1.5,0.04,1.0,1.5,0.08,0.03394963063915789,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02629,0.04515,0.03148,0.03543,0.02811,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,1.5,0.04,1.0,1.5,0.1,0.03394963063915789,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02629,0.04515,0.03148,0.03543,0.02811,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,3.0,0.04,1.5,3.0,0.06,0.03394766814906321,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02620,0.04515,0.03148,0.03457,0.02904,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,2.0,0.04,1.0,3.0,0.08,0.03394316164697786,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02618,0.04515,0.03148,0.03515,0.02845,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,2.0,0.04,1.0,3.0,0.1,0.03394316164697786,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02618,0.04515,0.03148,0.03515,0.02845,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,3.0,0.04,1.0,2.0,0.06,0.03394283477112034,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.02610,0.04515,0.03148,0.03528,0.02838,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
