top_k,alpha_xgb,rank_power,equal_mix,max_weight,mean,min,max,std,neg,utility,avg_max_weight,avg_n
45,0.65,0.5,0.4,0.08,0.014039205030255936,-0.0021023510962304842,0.031938711570232606,0.011334776543384764,1,0.006733865127048406,0.031141816696523793,45.0
45,0.65,0.5,0.4,0.1,0.014039205030255936,-0.0021023510962304842,0.031938711570232606,0.011334776543384764,1,0.006733865127048406,0.031141816696523793,45.0
50,0.0,0.5,0.15,0.04,0.015139829238535024,-0.0033641734122435707,0.034242190458279836,0.01224069475296406,1,0.006724734161723508,0.02925751997798228,48.0
50,0.5,1.2,0.25,0.04,0.014084422126324658,-0.0021578153863838316,0.032497212368611625,0.011410757788233217,1,0.006721261908797673,0.03473362633976894,50.0
50,1.0,1.6,0.25,0.06,0.013771458188801688,-0.0017572377569209617,0.03254600834365569,0.011343746593286701,1,0.006705455110635339,0.043305709880826465,44.0
50,1.0,1.6,0.25,0.08,0.013771458188801688,-0.0017572377569209617,0.03254600834365569,0.011343746593286701,1,0.006705455110635339,0.043305709880826465,44.0
50,1.0,1.6,0.25,0.1,0.013771458188801688,-0.0017572377569209617,0.03254600834365569,0.011343746593286701,1,0.006705455110635339,0.043305709880826465,44.0
50,0.5,1.2,0.25,0.06,0.014056237149143174,-0.0021578153863838316,0.03235628748270421,0.011365326336178268,1,0.006704434794629926,0.03555418477031125,50.0
50,0.5,1.2,0.25,0.08,0.014056237149143174,-0.0021578153863838316,0.03235628748270421,0.011365326336178268,1,0.006704434794629926,0.03555418477031125,50.0
50,0.5,1.2,0.25,0.1,0.014056237149143174,-0.0021578153863838316,0.03235628748270421,0.011365326336178268,1,0.006704434794629926,0.03555418477031125,50.0
50,0.0,0.5,0.15,0.06,0.015034349751269455,-0.0033641734122435707,0.03371479302195199,0.01207680823687022,1,0.006660226303481401,0.03029059543499743,48.0
50,0.0,0.5,0.15,0.08,0.015034349751269455,-0.0033641734122435707,0.03371479302195199,0.01207680823687022,1,0.006660226303481401,0.03029059543499743,48.0
50,0.0,0.5,0.15,0.1,0.015034349751269455,-0.0033641734122435707,0.03371479302195199,0.01207680823687022,1,0.006660226303481401,0.03029059543499743,48.0
50,1.0,1.6,0.25,0.04,0.01380797731801833,-0.0017572377569209617,0.03351254637795334,0.011676367698071718,1,0.006658818963655728,0.037540770251214106,44.0
100,1.0,0.0,0.15,0.04,0.01248554201634555,-4.905400903506413e-05,0.03167837708056226,0.011214236389861356,1,0.006647645112555668,0.028132904251553625,57.0
100,1.0,0.0,0.15,0.06,0.012483385174697353,-4.905400903506413e-05,0.03168118111142415,0.011217292600138712,1,0.006644724218338131,0.028184046468196174,57.0
100,1.0,0.0,0.15,0.08,0.012483385174697353,-4.905400903506413e-05,0.03168118111142415,0.011217292600138712,1,0.006644724218338131,0.028184046468196174,57.0
100,1.0,0.0,0.15,0.1,0.012483385174697353,-4.905400903506413e-05,0.03168118111142415,0.011217292600138712,1,0.006644724218338131,0.028184046468196174,57.0
50,0.35,0.8,0.15,0.04,0.014191881892958447,-0.0024668270827320135,0.03189283018642493,0.011290090435893083,1,0.006642580326072767,0.032976396402356487,50.0
50,0.75,0.8,0.0,0.04,0.013847673850689695,-0.001907953617356007,0.032867073900872706,0.011508261382172898,1,0.006635040972997267,0.03533293486896873,50.0
50,0.35,0.8,0.15,0.06,0.014170006718134528,-0.0024668270827320135,0.03178345431230534,0.011255826645200313,1,0.006629271098922041,0.033788206173630056,50.0
50,0.35,0.8,0.15,0.08,0.014170006718134528,-0.0024668270827320135,0.03178345431230534,0.011255826645200313,1,0.006629271098922041,0.033788206173630056,50.0
50,0.35,0.8,0.15,0.1,0.014170006718134528,-0.0024668270827320135,0.03178345431230534,0.011255826645200313,1,0.006629271098922041,0.033788206173630056,50.0
50,0.5,0.8,0.1,0.04,0.01405284320778368,-0.0022760813529507304,0.03219987937804923,0.01134820538745309,1,0.0066225349138548965,0.0341149768446337,50.0
100,1.0,0.0,0.1,0.04,0.012438146894980427,-4.163567933882645e-05,0.03159837437148037,0.011168164621041733,1,0.006616960764182815,0.028253844320649545,57.0
50,0.5,0.8,0.1,0.06,0.014009131207996784,-0.0022760813529507304,0.03198131937911475,0.011278427283495953,1,0.006596267440057284,0.035208303270512206,50.0
50,0.5,0.8,0.1,0.08,0.014009131207996784,-0.0022760813529507304,0.03198131937911475,0.011278427283495953,1,0.006596267440057284,0.035208303270512206,50.0
50,0.5,0.8,0.1,0.1,0.014009131207996784,-0.0022760813529507304,0.03198131937911475,0.011278427283495953,1,0.006596267440057284,0.035208303270512206,50.0
100,1.0,0.0,0.1,0.06,0.012420418636043045,-4.163567933882645e-05,0.03161591184485085,0.011190429224236981,1,0.006593666354446622,0.02866093607944754,57.0
100,1.0,0.0,0.1,0.08,0.012420418636043045,-4.163567933882645e-05,0.03161591184485085,0.011190429224236981,1,0.006593666354446622,0.02866093607944754,57.0
100,1.0,0.0,0.1,0.1,0.012420418636043045,-4.163567933882645e-05,0.03161591184485085,0.011190429224236981,1,0.006593666354446622,0.02866093607944754,57.0
45,0.0,0.0,0.4,0.04,0.015079927745094385,-0.0034068820437968828,0.034141946617361724,0.012427194040609395,1,0.006588311804284219,0.02628215508468613,44.0
45,0.0,0.0,0.4,0.06,0.015079927745094385,-0.0034068820437968828,0.034141946617361724,0.012427194040609395,1,0.006588311804284219,0.02628215508468613,44.0
45,0.0,0.0,0.4,0.08,0.015079927745094385,-0.0034068820437968828,0.034141946617361724,0.012427194040609395,1,0.006588311804284219,0.02628215508468613,44.0
45,0.0,0.0,0.4,0.1,0.015079927745094385,-0.0034068820437968828,0.034141946617361724,0.012427194040609395,1,0.006588311804284219,0.02628215508468613,44.0
45,1.0,0.5,0.0,0.04,0.01311276746807542,-0.0010128896246707625,0.03267916572273963,0.011378761294171456,1,0.006559054407263023,0.03554723608424627,42.0
50,0.75,0.8,0.0,0.06,0.013730021748022164,-0.001907953617356007,0.0323683398835152,0.011346976258745499,1,0.0065577101511865845,0.037955819564247505,50.0
50,0.75,0.8,0.0,0.08,0.013730021748022164,-0.001907953617356007,0.0323683398835152,0.011346976258745499,1,0.0065577101511865845,0.037955819564247505,50.0
50,0.75,0.8,0.0,0.1,0.013730021748022164,-0.001907953617356007,0.0323683398835152,0.011346976258745499,1,0.0065577101511865845,0.037955819564247505,50.0
50,1.0,1.2,0.15,0.06,0.013683664108565455,-0.0018325697683894346,0.03263109475788861,0.011399289742175954,1,0.006551042835148862,0.042315147914237065,44.0
50,1.0,1.2,0.15,0.08,0.013683664108565455,-0.0018325697683894346,0.03263109475788861,0.011399289742175954,1,0.006551042835148862,0.042315147914237065,44.0
50,1.0,1.2,0.15,0.1,0.013683664108565455,-0.0018325697683894346,0.03263109475788861,0.011399289742175954,1,0.006551042835148862,0.042315147914237065,44.0
50,0.25,1.6,0.4,0.06,0.014158618885050095,-0.0025214666442197123,0.03217146133027707,0.01137729948491758,1,0.006549267362866902,0.03404270247998068,50.0
50,0.25,1.6,0.4,0.08,0.014158618885050095,-0.0025214666442197123,0.03217146133027707,0.01137729948491758,1,0.006549267362866902,0.03404270247998068,50.0
50,0.25,1.6,0.4,0.1,0.014158618885050095,-0.0025214666442197123,0.03217146133027707,0.01137729948491758,1,0.006549267362866902,0.03404270247998068,50.0
50,0.25,1.6,0.4,0.04,0.01415184675106384,-0.0025214666442197123,0.032137600660345794,0.011366580675457155,1,0.006545174931245752,0.03372702772689125,50.0
50,1.0,1.2,0.15,0.04,0.013750446618624717,-0.0018325697683894346,0.03358203756789324,0.011731839855033815,1,0.0065346878169936585,0.036983214235151954,44.0
100,1.0,0.0,0.0,0.04,0.012336422839627223,-2.679901994634415e-05,0.03157151107633366,0.011148415761213844,1,0.006530559585361321,0.02849572445884137,57.0
45,0.75,0.5,0.4,0.04,0.013896533195125465,-0.0021707169316468426,0.03207146910172559,0.011405381010225537,1,0.006525686090416291,0.031369992932688565,45.0
45,0.75,0.5,0.4,0.06,0.013896533195125465,-0.0021707169316468426,0.03207146910172559,0.011405381010225537,1,0.006525686090416291,0.031369992932688565,45.0
45,0.75,0.5,0.4,0.08,0.013896533195125465,-0.0021707169316468426,0.03207146910172559,0.011405381010225537,1,0.006525686090416291,0.031369992932688565,45.0
45,0.75,0.5,0.4,0.1,0.013896533195125465,-0.0021707169316468426,0.03207146910172559,0.011405381010225537,1,0.006525686090416291,0.031369992932688565,45.0
50,0.25,0.5,0.0,0.04,0.014260844500976177,-0.0028010659415716697,0.031176674948360295,0.011151939907365736,1,0.0065121133650345745,0.03177416238329888,50.0
45,1.0,0.5,0.0,0.06,0.013004132818257897,-0.0010128896246707625,0.03205952673059699,0.011160261731059268,1,0.006505044648223547,0.039036825394870155,42.0
45,1.0,0.5,0.0,0.08,0.013004132818257897,-0.0010128896246707625,0.03205952673059699,0.011160261731059268,1,0.006505044648223547,0.039036825394870155,42.0
45,1.0,0.5,0.0,0.1,0.013004132818257897,-0.0010128896246707625,0.03205952673059699,0.011160261731059268,1,0.006505044648223547,0.039036825394870155,42.0
100,1.0,0.0,0.0,0.06,0.012294485558734422,-2.679901994634415e-05,0.03148537331170419,0.011137419779956416,1,0.0064913712997828775,0.029614715301950246,57.0
100,1.0,0.0,0.0,0.08,0.012294485558734422,-2.679901994634415e-05,0.03148537331170419,0.011137419779956416,1,0.0064913712997828775,0.029614715301950246,57.0
100,1.0,0.0,0.0,0.1,0.012294485558734422,-2.679901994634415e-05,0.03148537331170419,0.011137419779956416,1,0.0064913712997828775,0.029614715301950246,57.0
50,0.25,0.5,0.0,0.06,0.014225990688749902,-0.0028010659415716697,0.031002405887228898,0.01109916485571207,1,0.0064904533157217155,0.03285756601473463,50.0
50,0.25,0.5,0.0,0.08,0.014225990688749902,-0.0028010659415716697,0.031002405887228898,0.01109916485571207,1,0.0064904533157217155,0.03285756601473463,50.0
50,0.25,0.5,0.0,0.1,0.014225990688749902,-0.0028010659415716697,0.031002405887228898,0.01109916485571207,1,0.0064904533157217155,0.03285756601473463,50.0
45,0.25,0.0,0.0,0.06,0.014193820236559263,-0.002995837315481198,0.029320433237789184,0.010767046148586243,1,0.0064049725785758635,0.03010771666676691,45.0
45,0.25,0.0,0.0,0.08,0.014193820236559263,-0.002995837315481198,0.029320433237789184,0.010767046148586243,1,0.0064049725785758635,0.03010771666676691,45.0
45,0.25,0.0,0.0,0.1,0.014193820236559263,-0.002995837315481198,0.029320433237789184,0.010767046148586243,1,0.0064049725785758635,0.03010771666676691,45.0
50,0.65,1.2,0.25,0.04,0.013855084662544852,-0.002255641233363824,0.03268278523757982,0.011508573405300768,1,0.006398992447864985,0.03512226665280936,50.0
45,0.25,0.0,0.0,0.04,0.014182206488980059,-0.002995837315481198,0.029262364499893168,0.01075074271629956,1,0.00639743468906833,0.029632676393529667,45.0
50,0.65,1.2,0.25,0.06,0.01381654120335142,-0.002255641233363824,0.03254515371204304,0.011465437848140638,1,0.0063712328779615855,0.03603760450242817,50.0
50,0.65,1.2,0.25,0.08,0.01381654120335142,-0.002255641233363824,0.03254515371204304,0.011465437848140638,1,0.0063712328779615855,0.03603760450242817,50.0
50,0.65,1.2,0.25,0.1,0.01381654120335142,-0.002255641233363824,0.03254515371204304,0.011465437848140638,1,0.0063712328779615855,0.03603760450242817,50.0
50,0.35,1.6,0.4,0.06,0.014019682053903679,-0.002568198183249836,0.03227229263980755,0.011423970830372575,1,0.00636595061803565,0.034324963414551525,50.0
50,0.35,1.6,0.4,0.08,0.014019682053903679,-0.002568198183249836,0.03227229263980755,0.011423970830372575,1,0.00636595061803565,0.034324963414551525,50.0
50,0.35,1.6,0.4,0.1,0.014019682053903679,-0.002568198183249836,0.03227229263980755,0.011423970830372575,1,0.00636595061803565,0.034324963414551525,50.0
50,0.35,1.6,0.4,0.04,0.014012957686984014,-0.002568198183249836,0.03223867080520923,0.011413229862751501,1,0.0063619114930212545,0.0340099694117253,50.0
50,0.5,0.8,0.15,0.04,0.01391378040566732,-0.0025711592154158483,0.032136379255481184,0.011401767857761513,1,0.006263526990435847,0.033553033686598496,50.0
50,0.65,0.8,0.1,0.04,0.013790688750294527,-0.002393472369326719,0.03243623406889293,0.011467677564447009,1,0.006248338700654071,0.03447268891105447,50.0
50,0.5,0.8,0.15,0.06,0.013886028884705592,-0.0025711592154158483,0.03199762165067255,0.011357463678217543,1,0.006246851514360112,0.034363397533261536,50.0
50,0.5,0.8,0.15,0.08,0.013886028884705592,-0.0025711592154158483,0.03199762165067255,0.011357463678217543,1,0.006246851514360112,0.034363397533261536,50.0
50,0.5,0.8,0.15,0.1,0.013886028884705592,-0.0025711592154158483,0.03199762165067255,0.011357463678217543,1,0.006246851514360112,0.034363397533261536,50.0
45,1.0,0.5,0.1,0.04,0.013025787574000063,-0.0013482802295342947,0.032483666922627774,0.011415909595376177,1,0.006228014014482012,0.03498140136471053,42.0
45,0.25,0.0,0.1,0.06,0.014125908435607414,-0.0031329331512636935,0.02955119361465791,0.010882483212750906,1,0.006212234426535102,0.029319167222312443,45.0
45,0.25,0.0,0.1,0.08,0.014125908435607414,-0.0031329331512636935,0.02955119361465791,0.010882483212750906,1,0.006212234426535102,0.029319167222312443,45.0
45,0.25,0.0,0.1,0.1,0.014125908435607414,-0.0031329331512636935,0.02955119361465791,0.010882483212750906,1,0.006212234426535102,0.029319167222312443,45.0
45,0.25,0.0,0.1,0.04,0.014124169661807883,-0.0031329331512636935,0.029542499745660256,0.010880018878922194,1,0.00621111173619275,0.02924718653195448,45.0
50,0.35,0.5,0.0,0.04,0.014031381564799078,-0.002878951839955214,0.03135521937624573,0.011220906629795427,1,0.006210888619381571,0.0322457318580223,50.0
50,0.75,1.2,0.25,0.04,0.013719397188184088,-0.0023243363783854755,0.03280661414518801,0.01157757998673176,1,0.006197966726631316,0.03522806037865718,50.0
50,0.65,0.8,0.1,0.06,0.013721496073046683,-0.002393472369326719,0.03220795885432137,0.011397738018801387,1,0.006196630909817633,0.03578840694905251,50.0
50,0.65,0.8,0.1,0.08,0.013721496073046683,-0.002393472369326719,0.03220795885432137,0.011397738018801387,1,0.006196630909817633,0.03578840694905251,50.0
50,0.65,0.8,0.1,0.1,0.013721496073046683,-0.002393472369326719,0.03220795885432137,0.011397738018801387,1,0.006196630909817633,0.03578840694905251,50.0
45,1.0,0.5,0.1,0.06,0.012959263114073014,-0.0013482802295342947,0.032132649921854356,0.011294905185083809,1,0.006191740657128055,0.03752203174427202,42.0
45,1.0,0.5,0.1,0.08,0.012959263114073014,-0.0013482802295342947,0.032132649921854356,0.011294905185083809,1,0.006191740657128055,0.03752203174427202,42.0
45,1.0,0.5,0.1,0.1,0.012959263114073014,-0.0013482802295342947,0.032132649921854356,0.011294905185083809,1,0.006191740657128055,0.03752203174427202,42.0
50,0.35,0.5,0.0,0.06,0.01399442930350587,-0.002878951839955214,0.031170458069779694,0.011163955280733896,1,0.006188174195353747,0.033328000905686044,50.0
50,0.35,0.5,0.0,0.08,0.01399442930350587,-0.002878951839955214,0.031170458069779694,0.011163955280733896,1,0.006188174195353747,0.033328000905686044,50.0
50,0.35,0.5,0.0,0.1,0.01399442930350587,-0.002878951839955214,0.031170458069779694,0.011163955280733896,1,0.006188174195353747,0.033328000905686044,50.0
50,0.0,0.8,0.4,0.06,0.01495452412177723,-0.0038168613164469047,0.034825246600336646,0.01252404582168027,1,0.006151709744844328,0.029376679940671252,48.0
50,0.0,0.8,0.4,0.08,0.01495452412177723,-0.0038168613164469047,0.034825246600336646,0.01252404582168027,1,0.006151709744844328,0.029376679940671252,48.0
50,0.0,0.8,0.4,0.1,0.01495452412177723,-0.0038168613164469047,0.034825246600336646,0.01252404582168027,1,0.006151709744844328,0.029376679940671252,48.0
50,0.75,1.2,0.25,0.06,0.013662251569225427,-0.0023243363783854755,0.032671006268341254,0.011538957591517985,1,0.006150476706476099,0.036347463384736704,50.0
50,0.75,1.2,0.25,0.08,0.013662251569225427,-0.0023243363783854755,0.032671006268341254,0.011538957591517985,1,0.006150476706476099,0.036347463384736704,50.0
50,0.75,1.2,0.25,0.1,0.013662251569225427,-0.0023243363783854755,0.032671006268341254,0.011538957591517985,1,0.006150476706476099,0.036347463384736704,50.0
50,0.0,0.8,0.4,0.04,0.014949352854930282,-0.0038168613164469047,0.034799390266101904,0.012515842644216717,1,0.006148589272363269,0.029099848296743485,48.0
45,1.0,0.8,0.4,0.04,0.013200118859756891,-0.0016911113488345918,0.032588692053641746,0.011541650078299158,1,0.006130928395997887,0.03448222405260482,42.0
45,0.25,0.0,0.15,0.04,0.01409195253513149,-0.0032014810691549413,0.029666573803092275,0.010942067840988291,1,0.006115398826475959,0.02892489250008521,45.0
45,0.25,0.0,0.15,0.06,0.01409195253513149,-0.0032014810691549413,0.029666573803092275,0.010942067840988291,1,0.006115398826475959,0.02892489250008521,45.0
45,0.25,0.0,0.15,0.08,0.01409195253513149,-0.0032014810691549413,0.029666573803092275,0.010942067840988291,1,0.006115398826475959,0.02892489250008521,45.0
45,0.25,0.0,0.15,0.1,0.01409195253513149,-0.0032014810691549413,0.029666573803092275,0.010942067840988291,1,0.006115398826475959,0.02892489250008521,45.0
50,0.25,0.8,0.25,0.06,0.014064063953611188,-0.0030108427524256492,0.03171521587596285,0.011370158687189536,1,0.0061139343551158505,0.03181323810263648,50.0
50,0.25,0.8,0.25,0.08,0.014064063953611188,-0.0030108427524256492,0.03171521587596285,0.011370158687189536,1,0.0061139343551158505,0.03181323810263648,50.0
50,0.25,0.8,0.25,0.1,0.014064063953611188,-0.0030108427524256492,0.03171521587596285,0.011370158687189536,1,0.0061139343551158505,0.03181323810263648,50.0
50,0.0,0.5,0.25,0.06,0.014898486607243924,-0.003861033349311732,0.034159092971817115,0.01233324923918722,1,0.006112450952928907,0.029197584207350673,48.0
50,0.0,0.5,0.25,0.08,0.014898486607243924,-0.003861033349311732,0.034159092971817115,0.01233324923918722,1,0.006112450952928907,0.029197584207350673,48.0
50,0.0,0.5,0.25,0.1,0.014898486607243924,-0.003861033349311732,0.034159092971817115,0.01233324923918722,1,0.006112450952928907,0.029197584207350673,48.0
50,0.25,0.8,0.25,0.04,0.014058658987772383,-0.0030108427524256492,0.031688191046768815,0.011361770006481505,1,0.006110626559454053,0.03156667266074257,50.0
50,0.0,0.5,0.25,0.04,0.01489282480582663,-0.003861033349311732,0.03413078396473064,0.012324409339317948,1,0.006108999126478929,0.028638988215866718,48.0
45,1.0,0.8,0.4,0.06,0.01316832265047746,-0.0016911113488345918,0.03256194270552662,0.011544099638795645,1,0.006098519796594335,0.035035887340460356,42.0
45,1.0,0.8,0.4,0.08,0.01316832265047746,-0.0016911113488345918,0.03256194270552662,0.011544099638795645,1,0.006098519796594335,0.035035887340460356,42.0
45,1.0,0.8,0.4,0.1,0.01316832265047746,-0.0016911113488345918,0.03256194270552662,0.011544099638795645,1,0.006098519796594335,0.035035887340460356,42.0
50,0.5,1.6,0.4,0.06,0.013819227112659723,-0.002641844394556076,0.03242346958453733,0.011501630138312702,1,0.006094528501892294,0.034730980844879626,50.0
50,0.5,1.6,0.4,0.08,0.013819227112659723,-0.002641844394556076,0.03242346958453733,0.011501630138312702,1,0.006094528501892294,0.034730980844879626,50.0
50,0.5,1.6,0.4,0.1,0.013819227112659723,-0.002641844394556076,0.03242346958453733,0.011501630138312702,1,0.006094528501892294,0.034730980844879626,50.0
50,0.5,1.6,0.4,0.04,0.01381257409416477,-0.002641844394556076,0.03239020449206256,0.011490871339922985,1,0.006090565182994772,0.03441700749471966,50.0
40,1.0,0.0,0.0,0.04,0.012006237595542677,-0.00014915024929230275,0.03157151107633366,0.011270847629319859,1,0.0060841205137081,0.03324602275946418,40.0
40,1.0,0.0,0.1,0.04,0.012057599031974323,-0.0002200396000583693,0.03159837437148037,0.011312132248177486,1,0.006075538249889093,0.03302142048351776,40.0
40,1.0,0.0,0.4,0.04,0.012266582148198103,-0.000432707652356569,0.03200752744429078,0.011560714118193814,1,0.006073508262000051,0.03061900816154383,40.0
40,1.0,0.0,0.4,0.06,0.012266582148198103,-0.000432707652356569,0.03200752744429078,0.011560714118193814,1,0.006073508262000051,0.03061900816154383,40.0
40,1.0,0.0,0.4,0.08,0.012266582148198103,-0.000432707652356569,0.03200752744429078,0.011560714118193814,1,0.006073508262000051,0.03061900816154383,40.0
40,1.0,0.0,0.4,0.1,0.012266582148198103,-0.000432707652356569,0.03200752744429078,0.011560714118193814,1,0.006073508262000051,0.03061900816154383,40.0
45,1.0,0.5,0.15,0.04,0.012988455513982589,-0.0015159755319660642,0.03241357079952256,0.01144631186759874,1,0.006065694674706658,0.03469848400494266,42.0
40,1.0,0.0,0.25,0.04,0.012153226460617516,-0.0003263736262074726,0.0318117196445708,0.011446588474788166,1,0.0060631178035752435,0.032023760201929784,40.0
40,1.0,0.0,0.25,0.06,0.012153226460617516,-0.0003263736262074726,0.0318117196445708,0.011446588474788166,1,0.0060631178035752435,0.032023760201929784,40.0
40,1.0,0.0,0.25,0.08,0.012153226460617516,-0.0003263736262074726,0.0318117196445708,0.011446588474788166,1,0.0060631178035752435,0.032023760201929784,40.0
40,1.0,0.0,0.25,0.1,0.012153226460617516,-0.0003263736262074726,0.0318117196445708,0.011446588474788166,1,0.0060631178035752435,0.032023760201929784,40.0
40,1.0,0.0,0.15,0.04,0.01207981284387866,-0.00025548427544140606,0.03167837708056226,0.011368151524144682,1,0.0060589359700335054,0.03290911934554455,40.0
40,1.0,0.0,0.15,0.06,0.012077656002230461,-0.00025548427544140606,0.03168118111142415,0.011371089409471503,1,0.006056044657053602,0.03296026156218709,40.0
40,1.0,0.0,0.15,0.08,0.012077656002230461,-0.00025548427544140606,0.03168118111142415,0.011371089409471503,1,0.006056044657053602,0.03296026156218709,40.0
40,1.0,0.0,0.15,0.1,0.012077656002230461,-0.00025548427544140606,0.03168118111142415,0.011371089409471503,1,0.006056044657053602,0.03296026156218709,40.0
40,1.0,0.0,0.1,0.06,0.01203987077303694,-0.0002200396000583693,0.03161591184485085,0.011333518796830883,1,0.00605246335378836,0.03342851224231576,40.0
40,1.0,0.0,0.1,0.08,0.01203987077303694,-0.0002200396000583693,0.03161591184485085,0.011333518796830883,1,0.00605246335378836,0.03342851224231576,40.0
40,1.0,0.0,0.1,0.1,0.01203987077303694,-0.0002200396000583693,0.03161591184485085,0.011333518796830883,1,0.00605246335378836,0.03342851224231576,40.0
40,1.0,0.0,0.0,0.06,0.011964300314649878,-0.00014915024929230275,0.03148537331170419,0.011258741382178231,1,0.006045209794600708,0.03436501360257305,40.0
40,1.0,0.0,0.0,0.08,0.011964300314649878,-0.00014915024929230275,0.03148537331170419,0.011258741382178231,1,0.006045209794600708,0.03436501360257305,40.0
40,1.0,0.0,0.0,0.1,0.011964300314649878,-0.00014915024929230275,0.03148537331170419,0.011258741382178231,1,0.006045209794600708,0.03436501360257305,40.0
45,0.35,0.0,0.0,0.06,0.013915043553256078,-0.0030934245885008912,0.02954324507848541,0.010829200366239706,1,0.0060423462497455295,0.030554698339993393,45.0
45,0.35,0.0,0.0,0.08,0.013915043553256078,-0.0030934245885008912,0.02954324507848541,0.010829200366239706,1,0.0060423462497455295,0.030554698339993393,45.0
45,0.35,0.0,0.0,0.1,0.013915043553256078,-0.0030934245885008912,0.02954324507848541,0.010829200366239706,1,0.0060423462497455295,0.030554698339993393,45.0
45,0.35,0.0,0.0,0.04,0.013903672894550061,-0.0030934245885008912,0.029486391784955324,0.010812802219971442,1,0.006035075127606578,0.030085118939862855,45.0
45,1.0,0.5,0.15,0.06,0.012936828261980568,-0.0015159755319660642,0.03216921151748303,0.01136471916154619,1,0.006034465599217776,0.03676463491897296,42.0
45,1.0,0.5,0.15,0.08,0.012936828261980568,-0.0015159755319660642,0.03216921151748303,0.01136471916154619,1,0.006034465599217776,0.03676463491897296,42.0
45,1.0,0.5,0.15,0.1,0.012936828261980568,-0.0015159755319660642,0.03216921151748303,0.01136471916154619,1,0.006034465599217776,0.03676463491897296,42.0
50,1.0,0.8,0.0,0.04,0.013489377491227162,-0.0021549962720959458,0.033515806970123435,0.01181525947523558,1,0.006027065231951105,0.03632628566970447,44.0
50,0.75,0.8,0.1,0.04,0.013617285441146237,-0.0024759065433526996,0.03259405028396249,0.011556543068396664,1,0.0059950150937001815,0.03459964138207185,50.0
50,1.0,0.8,0.0,0.06,0.013357897297689044,-0.0021549962720959458,0.03240939874709724,0.01142642439553344,1,0.0059927938083385235,0.04133624770154637,44.0
50,1.0,0.8,0.0,0.08,0.013357897297689044,-0.0021549962720959458,0.03240939874709724,0.01142642439553344,1,0.0059927938083385235,0.04133624770154637,44.0
50,1.0,0.8,0.0,0.1,0.013357897297689044,-0.0021549962720959458,0.03240939874709724,0.01142642439553344,1,0.0059927938083385235,0.04133624770154637,44.0
50,0.75,0.8,0.1,0.06,0.013536348512095486,-0.0024759065433526996,0.03235898192187921,0.011486908428026325,1,0.005931486824742015,0.03616023760782276,50.0
50,0.75,0.8,0.1,0.08,0.013536348512095486,-0.0024759065433526996,0.03235898192187921,0.011486908428026325,1,0.005931486824742015,0.03616023760782276,50.0
50,0.75,0.8,0.1,0.1,0.013536348512095486,-0.0024759065433526996,0.03235898192187921,0.011486908428026325,1,0.005931486824742015,0.03616023760782276,50.0
45,0.25,0.0,0.25,0.04,0.014024040734179646,-0.003338576904937423,0.029897334179961002,0.01106486880042914,1,0.005920819700616166,0.028136343055630737,45.0
45,0.25,0.0,0.25,0.06,0.014024040734179646,-0.003338576904937423,0.029897334179961002,0.01106486880042914,1,0.005920819700616166,0.028136343055630737,45.0
45,0.25,0.0,0.25,0.08,0.014024040734179646,-0.003338576904937423,0.029897334179961002,0.01106486880042914,1,0.005920819700616166,0.028136343055630737,45.0
45,0.25,0.0,0.25,0.1,0.014024040734179646,-0.003338576904937423,0.029897334179961002,0.01106486880042914,1,0.005920819700616166,0.028136343055630737,45.0
50,1.0,1.2,0.25,0.04,0.013611578143550487,-0.0025096183694404417,0.03319801741659695,0.011764196301497871,1,0.0059137962095677085,0.03639695373689879,44.0
50,0.35,0.8,0.25,0.06,0.01389039291467816,-0.0030692571762132997,0.031841255012875894,0.0114301194208687,1,0.005884383036111675,0.032166064270850045,50.0
50,0.35,0.8,0.25,0.08,0.01389039291467816,-0.0030692571762132997,0.031841255012875894,0.0114301194208687,1,0.005884383036111675,0.032166064270850045,50.0
50,0.35,0.8,0.25,0.1,0.01389039291467816,-0.0030692571762132997,0.031841255012875894,0.0114301194208687,1,0.005884383036111675,0.032166064270850045,50.0
45,0.35,0.0,0.1,0.06,0.013875009420634552,-0.0032207616969814126,0.02975172427128453,0.010944963466207653,1,0.005884235366195651,0.029721450728216275,45.0
45,0.35,0.0,0.1,0.08,0.013875009420634552,-0.0032207616969814126,0.02975172427128453,0.010944963466207653,1,0.005884235366195651,0.029721450728216275,45.0
45,0.35,0.0,0.1,0.1,0.013875009420634552,-0.0032207616969814126,0.02975172427128453,0.010944963466207653,1,0.005884235366195651,0.029721450728216275,45.0
50,0.65,0.8,0.15,0.04,0.013641296648740028,-0.002682028508659843,0.03234628589024867,0.011519545803335762,1,0.005883990241844199,0.034102354504564794,50.0
45,0.35,0.0,0.1,0.04,0.013873403424478282,-0.0032207616969814126,0.029743694290503178,0.010942634038816531,1,0.00588321172688716,0.029654384823654345,45.0
50,0.35,0.8,0.25,0.04,0.013885038927550558,-0.0030692571762132997,0.031814485077237886,0.01142171297427957,1,0.005881130660631356,0.031920349766785136,50.0
50,0.25,1.2,0.4,0.04,0.013943039369455987,-0.003123371134235293,0.03208797378533414,0.011515181805937143,1,0.005877884124006996,0.031755069451350044,50.0
50,0.25,1.2,0.4,0.06,0.013943039369455987,-0.003123371134235293,0.03208797378533414,0.011515181805937143,1,0.005877884124006996,0.031755069451350044,50.0
