kind,key,lam_current,mean,min,max,neg,vals
pair,stage2_quality_12w_20260509_summary_detail:hybrid_gate_quality,0.9500000000000001,0.06500073594394615,0.032872362703839704,0.13322536450598532,0,"0.03287,0.06419,0.13323,0.03447,0.04480,0.07520,0.06517,0.05358,0.06847,0.06685,0.06134,0.07983"
pair,stage2_final_confidence_12w_20260509_summary_detail:hybrid_gate,0.8,0.06491639784141355,0.034022940704012336,0.12834367551555448,0,"0.03402,0.06187,0.12834,0.03412,0.04284,0.07761,0.06517,0.05696,0.06895,0.06462,0.06319,0.08130"
pair,stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic,0.45,0.06491580432517764,0.033300788080502686,0.1371138960204474,0,"0.03431,0.06419,0.13711,0.03330,0.03826,0.07761,0.06517,0.05696,0.06895,0.05767,0.06415,0.08130"
pair,stage2_hybrid_gate_regime_alpha_12w_20260509_summary_detail:hybrid_gate,0.9500000000000001,0.06491204198968079,0.03294494977190564,0.13108934743907258,0,"0.03294,0.06209,0.13109,0.03412,0.04445,0.07678,0.06417,0.05569,0.06799,0.06701,0.06309,0.07952"
pair,stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate,0.75,0.0648845087509427,0.03400452630078013,0.12615112038933127,0,"0.03431,0.06419,0.12615,0.03400,0.04218,0.07761,0.06517,0.05696,0.06895,0.06363,0.06415,0.08130"
pair,stage2_hybrid_gate_route_alpha_tuned_12w_20260509_summary_detail:hybrid_gate,0.9,0.06487471463378217,0.033110408561960424,0.13272878576800093,0,"0.03311,0.06108,0.13273,0.03413,0.04370,0.07715,0.06517,0.05483,0.06879,0.06543,0.06260,0.07978"
pair,stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_secondary,0.9,0.06487471463378217,0.033110408561960424,0.13272878576800093,0,"0.03311,0.06108,0.13273,0.03413,0.04370,0.07715,0.06517,0.05483,0.06879,0.06543,0.06260,0.07978"
pair,stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_route,0.9,0.06485785361102538,0.033110408561960424,0.13272878576800093,0,"0.03311,0.06108,0.13273,0.03365,0.04344,0.07715,0.06317,0.05483,0.06879,0.06657,0.06260,0.08118"
pair,stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic,0.4,0.0647687594815624,0.03318349837712311,0.13711389602044738,0,"0.03431,0.06419,0.13711,0.03318,0.03760,0.07761,0.06517,0.05696,0.06895,0.05668,0.06415,0.08130"
pair,stage2_shapegrid_regularized_12w_20260509_summary_detail:hybrid_gate,0.8,0.06476471045981709,0.034022940704012336,0.12834367551555448,0,"0.03402,0.06170,0.12834,0.03407,0.04281,0.07669,0.06517,0.05695,0.06863,0.06455,0.06319,0.08105"
