factor,direction,gamma,power,max_weight,mean,min,max,neg,delta_mean,delta_min
intraday_ret,low,3.0,1.0,0.08,0.05116848698802522,0.030070110727033646,0.08127449035510231,0,-0.006520679678641436,-0.0018898892729663566
drawdown_20d,high,2.0,1.0,0.08,0.05115043810651332,0.031185700642641687,0.07509166600491352,0,-0.006538728560153341,-0.0007742993573583157
ret_20d,low,1.0,1.0,0.08,0.05115036387773528,0.03144241938164953,0.07543167472878029,0,-0.006538802788931382,-0.0005175806183504716
turnover_ma_20d,low,5.0,3.0,0.08,0.051143813976108864,0.031680392500228596,0.07749725474532249,0,-0.006545352690557796,-0.000279607499771406
amount_z_20d,low,3.0,2.0,0.08,0.05114251780058587,0.028226818767784614,0.07662881170528749,0,-0.0065466488660807926,-0.003733181232215388
ret_1d,high,1.0,1.0,0.08,0.05114215909551589,0.03203047339130968,0.07928105630744772,0,-0.006547007571150766,7.047339130968056e-05
ret_20d,low,1.0,3.0,0.08,0.051136121655695504,0.031533769429987535,0.07517261359415262,0,-0.006553045010971155,-0.00042623057001246745
overnight_ret,high,5.0,2.0,0.08,0.051124921090386743,0.031270310704203164,0.07829650177322811,0,-0.006564245576279916,-0.0006896892957968387
ret_20d,low,1.0,2.0,0.08,0.05111919574841825,0.031396364883300554,0.07508399049850589,0,-0.006569970918248409,-0.0005636351166994485
vol_20d_rank,low,5.0,1.0,0.1,0.05110098565420804,0.03239208172200937,0.07765613050735606,0,-0.006588181012458616,0.0004320817220093698
ret_60d,low,5.0,3.0,0.08,0.05109413474018427,0.029738917649662633,0.07956767212508406,0,-0.006595031926482392,-0.0022210823503373694
drawdown_20d,high,2.0,2.0,0.08,0.051074679075541585,0.031394026106766795,0.07605895224586195,0,-0.006614487591125075,-0.000565973893233207
overnight_ret,high,3.0,1.0,0.08,0.051065490592495745,0.03192125180135703,0.07307102286363332,0,-0.006623676074170914,-3.874819864297524e-05
close_over_ma20,low,1.0,1.0,0.08,0.05104890375145863,0.03122941606798063,0.07538085559744889,0,-0.006640262915208028,-0.0007305839320193713
ret_5d,low,2.0,1.0,0.08,0.051045269794437194,0.030267477412097323,0.08282561176426631,0,-0.006643896872229466,-0.0016925225879026798
ret_10d,high,3.0,3.0,0.08,0.05102239438638249,0.0286341850533045,0.07867205655218829,0,-0.006666772280284172,-0.003325814946695503
drawdown_20d,high,5.0,2.0,0.1,0.05101035215275531,0.03300677809705928,0.0752670568253026,0,-0.006678814513911349,0.0010467780970592755
ret_1d,high,2.0,2.0,0.1,0.051001308613280415,0.031941638605474686,0.08105605097850138,0,-0.006687858053386245,-1.8361394525316654e-05
close_over_ma20,low,1.0,3.0,0.08,0.05098530616940646,0.031234751266805492,0.07506696506873231,0,-0.006703860497260197,-0.0007252487331945098
ret_10d,low,1.0,1.0,0.08,0.050982615107333894,0.03159933245629979,0.07470848902773708,0,-0.006706551559332766,-0.00036066754370021187
close_over_ma20,low,1.0,2.0,0.08,0.05096566061643445,0.031093940637132417,0.07504564598268074,0,-0.006723506050232211,-0.0008660593628675856
turnover_ma_20d,low,3.0,2.0,0.08,0.050958083703612315,0.0320416506466111,0.07662854714828535,0,-0.006731082963054344,8.165064661110055e-05
close_over_ma20,high,3.0,1.0,0.08,0.05095706148339071,0.026640018316085604,0.07639470781282043,0,-0.006732105183275952,-0.005319981683914399
ret_10d,low,1.0,3.0,0.08,0.0509562615627742,0.03112918606539722,0.07534586813509675,0,-0.0067329051038924614,-0.0008308139346027837
ret_60d,high,5.0,2.0,0.08,0.050941764055652046,0.020979838776857124,0.07930569771484972,0,-0.0067474026110146135,-0.010980161223142878
ret_20d,low,2.0,2.0,0.1,0.050941563983808315,0.03097310165179501,0.07802095665332419,0,-0.006747602682858345,-0.0009868983482049926
intraday_ret,high,3.0,1.0,0.1,0.050941092086057994,0.0299659459006038,0.08381742420012545,0,-0.006748074580608665,-0.0019940540993962017
close_over_ma20,low,2.0,2.0,0.1,0.05094062193206228,0.030490944999610126,0.08279494791579306,0,-0.0067485447346043795,-0.001469055000389876
amount_z_20d,high,3.0,2.0,0.08,0.05092557833570243,0.029045087007888777,0.08177873218523693,0,-0.006763588330964229,-0.002914912992111225
ret_5d,low,3.0,3.0,0.08,0.05092129265927577,0.029692323088519657,0.09209297665224586,0,-0.006767874007390887,-0.0022676769114803458
ret_10d,high,3.0,1.0,0.08,0.050915053790520526,0.030047583333914912,0.0768495520928785,0,-0.006774112876146134,-0.00191241666608509
ret_1d,high,1.0,2.0,0.08,0.050907606343046835,0.03204384766745018,0.07919572957681778,0,-0.006781560323619824,8.384766745017647e-05
intraday_ret,low,3.0,2.0,0.08,0.05089710942741251,0.02944529916385404,0.08137422628810174,0,-0.006792057239254148,-0.002514700836145963
ret_20d,low,2.0,1.0,0.1,0.05089380327601093,0.031153427530810886,0.07455592891781501,0,-0.006795363390655729,-0.0008065724691891166
ret_10d,low,1.0,2.0,0.08,0.05088706307232227,0.03136297577908034,0.0751305630825834,0,-0.00680210359434439,-0.0005970242209196591
ret_1d,high,1.0,3.0,0.08,0.05087782327820403,0.031998798849770194,0.07936640882221535,0,-0.006811343388462628,3.8798849770191324e-05
drawdown_20d,high,2.0,3.0,0.08,0.0508740882316554,0.03146467611343047,0.07651971014779782,0,-0.006815078435011258,-0.000495323886569532
ret_10d,high,3.0,2.0,0.08,0.05086624628547672,0.028759288298476723,0.07770118572283996,0,-0.006822920381189937,-0.003200711701523279
ret_1d,low,3.0,3.0,0.08,0.050848013357386174,0.029100358889448306,0.08777328028621229,0,-0.006841153309280486,-0.002859641110551696
vol_20d_rank,low,3.0,1.0,0.08,0.05082515111638414,0.0323458071943041,0.07856821952822352,0,-0.006864015550282522,0.00038580719430409555
close_over_ma20,low,2.0,3.0,0.1,0.050824177780214676,0.03064001640094498,0.08358004194182744,0,-0.006864988886451984,-0.0013199835990550211
ret_1d,low,3.0,2.0,0.08,0.05081813370864802,0.02925392039813151,0.08786521986379547,0,-0.006871032958018643,-0.0027060796018684927
ret_10d,low,3.0,1.0,0.1,0.05081807702098206,0.0313149861061455,0.09974653170119024,0,-0.0068710896456846,-0.0006450138938545041
amount_z_20d,low,3.0,3.0,0.08,0.050805087125183994,0.027803727021912066,0.074864071988984,0,-0.0068840795414826655,-0.004156272978087936
drawdown_20d,low,3.0,1.0,0.08,0.050801614432506415,0.029710513129813543,0.07783288710316652,0,-0.006887552234160245,-0.0022494868701864595
ret_20d,high,3.0,3.0,0.08,0.05079999766289434,0.023034215371245895,0.07684666095154091,0,-0.006889169003772316,-0.008925784628754107
ret_60d,low,5.0,2.0,0.08,0.05076763478495298,0.030321015206445916,0.08129086749388811,0,-0.006921531881713683,-0.0016389847935540866
turnover_ma_20d,low,2.0,1.0,0.08,0.05075530556502186,0.032030568125420225,0.0754343608421062,0,-0.006933861101644796,7.056812542022284e-05
ret_5d,high,2.0,3.0,0.08,0.05073401532453825,0.030930629498177188,0.07211562218262943,0,-0.006955151342128409,-0.0010293705018228141
ret_5d,high,5.0,3.0,0.1,0.050708742630219954,0.030652182341659343,0.07923592691742651,0,-0.006980424036446706,-0.001307817658340659
close_over_ma60,low,3.0,2.0,0.1,0.050706254006359565,0.030091115611684746,0.08231997346257677,0,-0.0069829126603070946,-0.0018688843883152562
ret_5d,high,5.0,2.0,0.1,0.05069869400314861,0.029619596017359737,0.07944736670364544,0,-0.006990472663518051,-0.0023404039826402656
ret_60d,high,5.0,3.0,0.08,0.05069069133615003,0.021287050105965065,0.0803572489406192,0,-0.006998475330516632,-0.010672949894034937
drawdown_20d,low,2.0,2.0,0.08,0.05068419763900397,0.030722345828448364,0.07828396371906132,0,-0.007004969027662691,-0.0012376541715516387
close_over_ma20,high,3.0,3.0,0.08,0.05067857456413257,0.027675403641347098,0.07685097179962591,0,-0.007010592102534088,-0.004284596358652904
close_over_ma60,low,2.0,3.0,0.08,0.05066812622236441,0.03029683515109849,0.07422690821128974,0,-0.007021040444302247,-0.0016631648489015133
amount_z_20d,low,5.0,2.0,0.08,0.050665856031364996,0.027501358777303413,0.07801557760482006,0,-0.007023310635301663,-0.00445864122269659
drawdown_20d,low,2.0,3.0,0.08,0.05065070864655144,0.03117150242303703,0.07897862736084119,0,-0.007038458020115219,-0.000788497576962973
close_over_ma20,low,3.0,1.0,0.1,0.05063750288898444,0.030610424099552322,0.0825840204424107,0,-0.007051663777682217,-0.0013495759004476804
ret_5d,high,2.0,2.0,0.08,0.05062186133214614,0.030764986842212797,0.0732337878174806,0,-0.007067305334520518,-0.0011950131577872052
overnight_ret,low,2.0,3.0,0.08,0.05060437722210564,0.027977050412096315,0.08129281852139203,0,-0.007084789444561021,-0.003982949587903687
close_over_ma20,high,3.0,2.0,0.08,0.05060123729693448,0.02696857708473227,0.07657320016835387,0,-0.007087929369732182,-0.004991422915267732
ret_5d,high,2.0,1.0,0.08,0.05048912643542283,0.030270563093196014,0.0752719807929382,0,-0.0072000402312438275,-0.0016894369068039886
ret_5d,low,3.0,2.0,0.08,0.05041116143952006,0.029339012392442416,0.08966317840622418,0,-0.007278005227146597,-0.002620987607557586
ret_20d,high,5.0,2.0,0.08,0.05040151342696164,0.020307031160124816,0.07491184737120876,0,-0.007287653239705018,-0.011652968839875186
close_over_ma60,low,2.0,2.0,0.08,0.05039333527369591,0.030456662802882888,0.07389689098635666,0,-0.007295831392970749,-0.0015033371971171147
close_over_ma60,low,3.0,1.0,0.1,0.050345132228346474,0.030805709060658954,0.0775687495422376,0,-0.007344034438320185,-0.0011542909393410482
ret_1d,low,5.0,1.0,0.08,0.05028374572565112,0.0296415075812093,0.08735687606847944,0,-0.007405420941015539,-0.002318492418790702
overnight_ret,low,5.0,3.0,0.1,0.050254068266754916,0.028413009576335024,0.10495684838685188,0,-0.007435098399911744,-0.003546990423664978
amount_z_20d,low,5.0,3.0,0.08,0.05022262205131605,0.02676531072833612,0.07552441812671179,0,-0.007466544615350609,-0.005194689271663881
amount_z_20d,high,3.0,3.0,0.08,0.050211302711651036,0.02973336933778372,0.08125096411808044,0,-0.007477863955015623,-0.002226630662216282
ret_20d,low,2.0,3.0,0.08,0.05019161868195863,0.03116034596731011,0.07376644873962948,0,-0.007497547984708031,-0.0007996540326898928
drawdown_20d,high,5.0,3.0,0.1,0.050190121424073864,0.03270299963529265,0.07463723667467653,0,-0.007499045242592796,0.000742999635292646
ret_5d,low,3.0,1.0,0.08,0.05017031520733608,0.029905488424785017,0.08441224293908592,0,-0.0075188514593305805,-0.002054511575214985
intraday_ret,low,5.0,1.0,0.08,0.050169130806387706,0.029691654614903668,0.08192793447122834,0,-0.0075200358602789535,-0.0022683453850963348
drawdown_20d,low,5.0,1.0,0.08,0.05011075867202145,0.029035771946102115,0.07848070476656685,0,-0.007578407994645209,-0.002924228053897887
ret_60d,low,5.0,1.0,0.08,0.05010287937312669,0.031087455269831303,0.08176761903901617,0,-0.007586287293539967,-0.0008725447301686992
drawdown_20d,high,3.0,1.0,0.08,0.05009484887573893,0.031025095999315924,0.07304892973406868,0,-0.007594317790927729,-0.0009349040006840781
ret_10d,low,3.0,2.0,0.1,0.050068753699878836,0.030809074306597607,0.09955485555693774,0,-0.007620412966787823,-0.001150925693402395
overnight_ret,low,2.0,2.0,0.08,0.050061386917403895,0.02861270920653421,0.08036756220640448,0,-0.007627779749262764,-0.0033472907934657924
ret_1d,high,3.0,1.0,0.1,0.05005916668757654,0.03102618705325813,0.0803538112524188,0,-0.00762999997909012,-0.0009338129467418715
turnover_ma_20d,low,3.0,1.0,0.08,0.04998304948112301,0.03204032892610939,0.07422436728395465,0,-0.007706117185543648,8.032892610938813e-05
close_over_ma60,low,2.0,1.0,0.08,0.04996918480039018,0.03098341484980178,0.07473470794044426,0,-0.007719981866276482,-0.000976585150198224
overnight_ret,low,5.0,1.0,0.1,0.049907626122056736,0.02819617129244177,0.10056900959565782,0,-0.007781540544609923,-0.003763828707558231
drawdown_20d,low,3.0,2.0,0.08,0.0499054949231461,0.030216789048671533,0.07922168402987448,0,-0.007783671743520557,-0.0017432109513284694
overnight_ret,low,2.0,1.0,0.08,0.0498851350393239,0.02971768395880277,0.08053651906170411,0,-0.007804031627342757,-0.002242316041197231
ret_20d,low,2.0,2.0,0.08,0.0498814349595754,0.03097310165179501,0.07360474446156756,0,-0.007807731707091259,-0.0009868983482049926
ret_20d,low,3.0,3.0,0.1,0.049835546175122425,0.030833042243060667,0.07854883886771964,0,-0.007853620491544235,-0.0011269577569393355
overnight_ret,high,5.0,1.0,0.08,0.04983155427053023,0.03186562965941951,0.07437405814436399,0,-0.00785761239613643,-9.437034058049076e-05
close_over_ma60,low,3.0,3.0,0.08,0.04981215431885652,0.029795122860378893,0.07379469875788423,0,-0.007877012347810138,-0.002164877139621109
vol_20d_rank,low,5.0,1.0,0.08,0.049803443048773245,0.03239208172200937,0.07820159272790889,0,-0.007885723617893414,0.0004320817220093698
amount_z_20d,high,5.0,2.0,0.08,0.04980197732561439,0.027574248824278117,0.0816323111151627,0,-0.007887189341052273,-0.004385751175721885
drawdown_20d,low,3.0,3.0,0.08,0.049800887256299574,0.031003975179502805,0.08027282267816449,0,-0.007888279410367086,-0.0009560248204971977
intraday_ret,high,3.0,2.0,0.1,0.04979663223734871,0.030157951489806857,0.08222973300690481,0,-0.007892534429317949,-0.0018020485101931452
intraday_ret,high,3.0,3.0,0.1,0.04979648561505635,0.03166908944161761,0.0813409319909919,0,-0.007892681051610312,-0.00029091055838239427
close_over_ma20,low,2.0,1.0,0.08,0.04979388860593964,0.030845970977571472,0.07380702648193657,0,-0.00789527806072702,-0.0011140290224285303
turnover_ma_20d,low,5.0,2.0,0.08,0.04978880334717645,0.03198244763292531,0.07547395613691157,0,-0.007900363319490213,2.2447632925304273e-05
ret_10d,low,3.0,3.0,0.1,0.04978770678883806,0.02989696755935431,0.09942304823465775,0,-0.007901459877828601,-0.002063032440645693
ret_20d,low,2.0,1.0,0.08,0.0497683980834114,0.031153427530810886,0.07400994563746083,0,-0.007920768583255258,-0.0008065724691891166
overnight_ret,low,5.0,2.0,0.1,0.04976623079739564,0.029752137395280334,0.10341312633637015,0,-0.007922935869271022,-0.002207862604719668
drawdown_20d,high,3.0,3.0,0.08,0.0497591870837747,0.031413092274339846,0.07547787979557738,0,-0.00792997958289196,-0.0005469077256601562
ret_1d,high,2.0,1.0,0.08,0.04975420795147487,0.03220086891444116,0.07833984668178859,0,-0.007934958715191787,0.00024086891444115993
drawdown_20d,high,3.0,2.0,0.08,0.04972208963145545,0.03125140806066044,0.073999763118554,0,-0.007967077035211212,-0.000708591939339559
intraday_ret,high,2.0,1.0,0.08,0.04972013492428923,0.031217895052922,0.0811336222899649,0,-0.007969031742377432,-0.0007421049470780032
close_over_ma20,high,5.0,1.0,0.08,0.04970782265656551,0.024808784309927157,0.07471375418208301,0,-0.00798134401010115,-0.007151215690072845
intraday_ret,high,2.0,3.0,0.08,0.04962934562086222,0.031930698444775425,0.07923417092492091,0,-0.008059821045804438,-2.9301555224577058e-05
close_over_ma20,low,3.0,2.0,0.1,0.04960243852856816,0.030048338940958937,0.08262613906735869,0,-0.0080867281380985,-0.0019116610590410657
ret_10d,high,5.0,1.0,0.08,0.04960108612073669,0.029440841460724232,0.07517895001101446,0,-0.008088080545929972,-0.0025191585392757704
ret_5d,high,3.0,3.0,0.08,0.04959499265073931,0.030570928330587013,0.06906954695421566,0,-0.008094174015927352,-0.001389071669412989
ret_5d,high,3.0,1.0,0.08,0.04959391254830547,0.029786986365726086,0.07389366101645123,0,-0.008095254118361192,-0.002173013634273916
intraday_ret,low,5.0,3.0,0.08,0.049585246204611584,0.0289067954874435,0.08259553033642353,0,-0.008103920462055075,-0.003053204512556501
ret_5d,high,3.0,2.0,0.08,0.04956913622079693,0.030383035122945438,0.07076273912240008,0,-0.00812003044586973,-0.0015769648770545645
close_over_ma20,low,2.0,2.0,0.08,0.04953332834249558,0.030490944999610126,0.07351057363120797,0,-0.008155838324171077,-0.001469055000389876
close_over_ma20,low,2.0,3.0,0.08,0.04952535480371436,0.03064001640094498,0.07358434751569881,0,-0.0081638118629523,-0.0013199835990550211
intraday_ret,low,5.0,2.0,0.08,0.04951988274443777,0.02894949685634664,0.08257709503027982,0,-0.00816928392222889,-0.0030105031436533612
ret_20d,high,5.0,3.0,0.08,0.049494817918145695,0.019691473214406376,0.07519951152722332,0,-0.008194348748520965,-0.012268526785593627
close_over_ma60,low,5.0,3.0,0.1,0.04944289844727956,0.029107350127984787,0.08401430216072012,0,-0.0082462682193871,-0.0028526498720152157
ret_10d,high,5.0,3.0,0.08,0.049435120875505854,0.02701409074162474,0.07715385820742932,0,-0.008254045791160805,-0.004945909258375264
ret_20d,low,3.0,1.0,0.1,0.0494222629347462,0.030969769775102948,0.07257375405728782,0,-0.00826690373192046,-0.000990230224897054
ret_20d,low,3.0,2.0,0.1,0.04940325031889218,0.030645257482158524,0.07733682187020192,0,-0.00828591634777448,-0.0013147425178414787
ret_1d,low,5.0,2.0,0.08,0.049399097932404996,0.028411617860483157,0.08949953396366894,0,-0.008290068734261663,-0.0035483821395168452
close_over_ma60,low,3.0,2.0,0.08,0.049394187155261816,0.030091115611684746,0.07284907227549717,0,-0.008294979511404843,-0.0018688843883152562
intraday_ret,high,2.0,2.0,0.08,0.04931157382988668,0.03186501952377897,0.0797783687037466,0,-0.008377592836779982,-9.498047622102934e-05
ret_10d,low,2.0,1.0,0.08,0.049304225587078365,0.03142087876574051,0.07243862651222982,0,-0.008384941079588294,-0.0005391212342594903
ret_5d,low,5.0,3.0,0.08,0.04929713416920641,0.028722240767533724,0.09047488685990249,0,-0.008392032497460247,-0.0032377592324662786
close_over_ma20,low,5.0,1.0,0.1,0.04929230169279133,0.030336022173501648,0.08247183003876749,0,-0.008396864973875331,-0.0016239778264983545
ret_1d,low,5.0,3.0,0.08,0.04927069783163443,0.02762234809392958,0.09024667565789557,0,-0.00841846883503223,-0.0043376519060704215
ret_10d,high,5.0,2.0,0.08,0.04926026420107682,0.027375143966810844,0.07604402198680787,0,-0.00842890246558984,-0.004584856033189158
intraday_ret,high,5.0,1.0,0.1,0.04925967357216574,0.02461256499902069,0.0835872725498065,0,-0.008429493094500917,-0.007347435000979313
close_over_ma20,low,3.0,3.0,0.1,0.04923291333938479,0.030145608488094406,0.08279054007840281,0,-0.008456253327281872,-0.0018143915119055963
ret_1d,high,2.0,2.0,0.08,0.04922430818713655,0.03248578202636951,0.07827368532985446,0,-0.008464858479530109,0.0005257820263695062
ret_1d,high,3.0,3.0,0.1,0.04918102306543009,0.03214802684818813,0.08020362370115172,0,-0.00850814360123657,0.00018802684818812476
ret_5d,low,5.0,1.0,0.08,0.04917860849197453,0.029481762207495203,0.08642221855736973,0,-0.00851055817469213,-0.002478237792504799
ret_10d,low,5.0,1.0,0.1,0.0491207252561339,0.031195032220249035,0.09960246344190019,0,-0.008568441410532757,-0.000764967779750967
close_over_ma20,high,5.0,2.0,0.08,0.04910038430413008,0.024809729858994514,0.07481823298154489,0,-0.00858878236253658,-0.007150270141005489
ret_1d,high,2.0,3.0,0.08,0.049092972037262456,0.03229008765667321,0.07852809698458998,0,-0.008596194629404204,0.0003300876566732086
close_over_ma20,high,5.0,3.0,0.08,0.0490679649208317,0.02564005666153598,0.07508401152446023,0,-0.008621201745834958,-0.006319943338464022
ret_10d,low,2.0,3.0,0.08,0.04906645547449351,0.030742791830742286,0.0741865982151721,0,-0.00862271119217315,-0.0012172081692577164
ret_20d,low,3.0,3.0,0.08,0.049056930643274016,0.030833042243060667,0.07305710108190491,0,-0.008632236023392643,-0.0011269577569393355
overnight_ret,low,3.0,3.0,0.08,0.049025103686703264,0.026595740361699413,0.08232968286923686,0,-0.008664062979963395,-0.005364259638300589
close_over_ma60,low,3.0,1.0,0.08,0.04895860732784327,0.030805709060658954,0.07439553086472947,0,-0.008730559338823392,-0.0011542909393410482
ret_10d,low,2.0,2.0,0.08,0.048943010674804756,0.031054083937676842,0.07365769458401838,0,-0.008746155991861904,-0.0009059160623231602
ret_1d,high,3.0,2.0,0.1,0.04891914024390853,0.03159377161425107,0.07979397264490329,0,-0.008770026422758127,-0.000366228385748929
ret_5d,low,5.0,2.0,0.08,0.04891203055107048,0.02849864767727206,0.09027187607607248,0,-0.008777136115596176,-0.0034613523227279425
close_over_ma20,low,3.0,1.0,0.08,0.048862794252902325,0.030610424099552322,0.0732268047994076,0,-0.008826372413764334,-0.0013495759004476804
turnover_ma_20d,low,5.0,1.0,0.08,0.048833384150998714,0.0320504644549489,0.07277211237431616,0,-0.008855782515667945,9.046445494889643e-05
drawdown_20d,low,5.0,2.0,0.08,0.0488121025385147,0.029372627222010082,0.08047554392682232,0,-0.008877064128151958,-0.00258737277798992
ret_20d,low,3.0,2.0,0.08,0.048685879768189916,0.030645257482158524,0.07284323501581239,0,-0.009003286898476744,-0.0013147425178414787
ret_20d,low,3.0,1.0,0.08,0.048646881555908385,0.030969769775102948,0.07347666382408644,0,-0.009042285110758275,-0.000990230224897054
amount_z_20d,high,5.0,3.0,0.08,0.04864626834666342,0.02845207341067508,0.08131578142458762,0,-0.00904289832000324,-0.0035079265893249237
drawdown_20d,low,5.0,3.0,0.08,0.04862523419330645,0.030371258941931715,0.08205006166155202,0,-0.009063932473360209,-0.0015887410580682874
close_over_ma60,low,5.0,3.0,0.08,0.04856839777180833,0.029107350127984787,0.07296981390255572,0,-0.009120768894858328,-0.0028526498720152157
drawdown_20d,high,5.0,1.0,0.08,0.048500750644558215,0.03072955350643086,0.07039816244259234,0,-0.009188416022108445,-0.0012304464935691435
overnight_ret,low,3.0,1.0,0.08,0.04847616047661729,0.029381369365303747,0.08088623296452643,0,-0.009213006190049368,-0.0025786306346962558
close_over_ma60,low,5.0,1.0,0.1,0.04841993523128776,0.030609293441612336,0.07281382423595946,0,-0.009269231435378902,-0.001350706558387666
close_over_ma20,low,3.0,2.0,0.08,0.04840184803425427,0.030048338940958937,0.07271902486867485,0,-0.009287318632412389,-0.0019116610590410657
ret_1d,high,3.0,1.0,0.08,0.04838083902605636,0.03184910074128969,0.07718072290993913,0,-0.009308327640610299,-0.0001108992587103147
close_over_ma60,low,5.0,2.0,0.1,0.04836996468840938,0.029640268526194974,0.07891196979350273,0,-0.00931920197825728,-0.0023197314738050284
overnight_ret,low,3.0,2.0,0.08,0.04835805597710278,0.02764540395013622,0.08106555225078746,0,-0.009331110689563882,-0.004314596049863784
intraday_ret,high,3.0,1.0,0.08,0.04830515502112883,0.030234783985405356,0.08109375507415642,0,-0.00938401164553783,-0.0017252160145946466
close_over_ma20,low,3.0,3.0,0.08,0.0482476897098984,0.030145608488094406,0.07280003551309283,0,-0.009441476956768259,-0.0018143915119055963
ret_10d,low,3.0,1.0,0.08,0.048155096804814695,0.0313149861061455,0.07170428663237655,0,-0.009534069861851964,-0.0006450138938545041
ret_5d,high,5.0,1.0,0.08,0.048134955119494276,0.029012200764043396,0.07219530672948768,0,-0.009554211547172384,-0.002947799235956606
ret_1d,high,5.0,1.0,0.1,0.04813171736664751,0.03062906268084723,0.07914066275069709,0,-0.009557449300019151,-0.001330937319152771
ret_10d,low,5.0,2.0,0.1,0.04802526720977172,0.027755265678871953,0.09820023576231002,0,-0.009663899456894942,-0.004204734321128049
ret_5d,high,5.0,2.0,0.08,0.04800524803897568,0.02973816970628459,0.06746740996308559,0,-0.009683918627690982,-0.0022218302937154107
ret_5d,high,5.0,3.0,0.08,0.047952786157441474,0.029989907353493356,0.06480912537182969,0,-0.009736380509225186,-0.0019700926465066465
close_over_ma20,low,5.0,2.0,0.1,0.047930518161445744,0.029442105501112155,0.0824811031585061,0,-0.009758648505220915,-0.0025178944988878474
close_over_ma60,low,5.0,2.0,0.08,0.047881820363422124,0.029640268526194974,0.07265349224037287,0,-0.009807346303244535,-0.0023197314738050284
ret_20d,low,5.0,3.0,0.1,0.047823539570725625,0.030286374778638124,0.07796290158433979,0,-0.009865627095941035,-0.0016736252213618782
drawdown_20d,high,5.0,2.0,0.08,0.047787673789287534,0.030996832193322724,0.07111396580150753,0,-0.009901492877379126,-0.0009631678066772779
drawdown_20d,high,5.0,3.0,0.08,0.047736091890304165,0.03123205675263152,0.07311905833654489,0,-0.009953074776362494,-0.0007279432473684816
ret_10d,low,3.0,3.0,0.08,0.04766324859101054,0.030149879283828337,0.07364535136366784,0,-0.010025918075656122,-0.0018101207161716655
close_over_ma20,low,5.0,1.0,0.08,0.04766021520400143,0.030336022173501648,0.0725833115926088,0,-0.010028951462665227,-0.0016239778264983545
ret_10d,low,3.0,2.0,0.08,0.04759200664038767,0.030324825304828155,0.07293827392776542,0,-0.010097160026278987,-0.0016351746951718468
intraday_ret,high,3.0,3.0,0.08,0.04758033807383729,0.03195845109181226,0.07844328068393114,0,-0.01010882859282937,-1.54890818774428e-06
ret_20d,low,5.0,1.0,0.1,0.04757967645957913,0.030749632685819626,0.07067088267025048,0,-0.010109490207087526,-0.0012103673141803765
ret_10d,low,5.0,3.0,0.1,0.04756605927719715,0.024432614612173574,0.09831402642328402,0,-0.010123107389469511,-0.007527385387826428
close_over_ma60,low,5.0,1.0,0.08,0.047524643670462274,0.030609293441612336,0.07411841751365492,0,-0.010164522996204385,-0.001350706558387666
ret_20d,low,5.0,3.0,0.08,0.047514110394529734,0.030286374778638124,0.07209333780656176,0,-0.010175056272136926,-0.0016736252213618782
ret_20d,low,5.0,2.0,0.1,0.04732064842032226,0.030170504082282237,0.07603097371718943,0,-0.010368518246344396,-0.001789495917717765
close_over_ma20,low,5.0,3.0,0.1,0.047291117929457414,0.029370884868699057,0.08273894354256031,0,-0.010398048737209245,-0.0025891151313009453
intraday_ret,high,5.0,2.0,0.1,0.04728376256070379,0.023049336832799396,0.08139275467939086,0,-0.01040540410596287,-0.008910663167200607
intraday_ret,high,3.0,2.0,0.08,0.04727700868941029,0.030157951489806857,0.07895195015817263,0,-0.010412157977256371,-0.0018020485101931452
ret_20d,low,5.0,2.0,0.08,0.04722419212270656,0.030170504082282237,0.07211143384412985,0,-0.010464974543960101,-0.001789495917717765
ret_1d,high,3.0,3.0,0.08,0.04722352947984243,0.032088458186285335,0.07766989348746048,0,-0.01046563718682423,0.00012845818628533234
ret_1d,high,3.0,2.0,0.08,0.04716905491545925,0.032157296452380225,0.07696179629100627,0,-0.010520111751207407,0.00019729645238022314
ret_20d,low,5.0,1.0,0.08,0.04707179361806304,0.030749632685819626,0.07302738146542903,0,-0.01061737304860362,-0.0012103673141803765
intraday_ret,high,5.0,3.0,0.1,0.047045226464051265,0.02578780992632146,0.07997302957736865,0,-0.010643940202615394,-0.0061721900736785434
close_over_ma20,low,5.0,2.0,0.08,0.0470054578512337,0.029442105501112155,0.07224536713872981,0,-0.010683708815432957,-0.0025178944988878474
close_over_ma20,low,5.0,3.0,0.08,0.04670820673778608,0.029370884868699057,0.07237028900183289,0,-0.010980959928880582,-0.0025891151313009453
ret_10d,low,5.0,1.0,0.08,0.04668585048442209,0.03115479556830266,0.0715781422042033,0,-0.011003316182244573,-0.0008052044316973414
overnight_ret,low,5.0,1.0,0.08,0.04662476134191864,0.02819617129244177,0.08127403135607189,0,-0.01106440532474802,-0.003763828707558231
overnight_ret,low,5.0,3.0,0.08,0.046443241190483465,0.024594025406139412,0.08353777462896886,0,-0.011245925476183194,-0.00736597459386059
intraday_ret,high,5.0,1.0,0.08,0.046410389997163404,0.02480883880850899,0.08073069414156953,0,-0.011278776669503256,-0.007151161191491014
ret_1d,high,5.0,1.0,0.08,0.046301239537703286,0.03112885598381633,0.07565575985750075,0,-0.011387927128963374,-0.0008311440161836714
ret_10d,low,5.0,3.0,0.08,0.04602181784938874,0.025968402800443775,0.07261984157064275,0,-0.01166734881727792,-0.005991597199556227
