n,topk,power,mix_agg,mean,min,max,neg,keys,vals
12,35,0.6,0.25,0.04544252022051193,0.02062810891814334,0.0798569746348326,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate|stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap|stage2_final_confidence_12w_20260509_summary_detail:hybrid_gate|stage2_shapegrid_regularized_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_regularized_top30_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_v2_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_route_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_secondary,"0.02063,0.03521,0.07986,0.03231,0.03171,0.04516,0.04091,0.04687,0.05288,0.04373,0.05347,0.06257"
20,40,1.6,0.25,0.04529482920542533,0.020908591562868874,0.07279585710768408,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate|stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap|stage2_final_confidence_12w_20260509_summary_detail:hybrid_gate|stage2_shapegrid_regularized_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_regularized_top30_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_v2_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_route_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_secondary|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_route|stage2_hybrid_gate_regime_liquidity_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_liquidity|stage2_hybrid_gate_regime_liquidity_alpha_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_regime_alpha_v2_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_regime|stage2_quality_12w_20260509_summary_detail:hybrid_gate_quality|stage2_hybrid_gate_regime_alpha_12w_20260509_summary_detail:hybrid_gate,"0.02091,0.03731,0.07280,0.03287,0.03189,0.04768,0.04795,0.04293,0.05598,0.03719,0.05177,0.06427"
20,80,2.0,0.5,0.04524217544011793,0.020913294412019084,0.07286922344788052,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate|stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap|stage2_final_confidence_12w_20260509_summary_detail:hybrid_gate|stage2_shapegrid_regularized_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_regularized_top30_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_v2_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_route_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_secondary|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_route|stage2_hybrid_gate_regime_liquidity_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_liquidity|stage2_hybrid_gate_regime_liquidity_alpha_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_regime_alpha_v2_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_regime|stage2_quality_12w_20260509_summary_detail:hybrid_gate_quality|stage2_hybrid_gate_regime_alpha_12w_20260509_summary_detail:hybrid_gate,"0.02091,0.03881,0.07287,0.03013,0.03012,0.05440,0.04267,0.03987,0.05825,0.03803,0.05105,0.06579"
20,100,2.0,0.5,0.04524217544011793,0.020913294412019084,0.07286922344788052,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate|stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap|stage2_final_confidence_12w_20260509_summary_detail:hybrid_gate|stage2_shapegrid_regularized_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_regularized_top30_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_v2_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_route_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_secondary|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_route|stage2_hybrid_gate_regime_liquidity_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_liquidity|stage2_hybrid_gate_regime_liquidity_alpha_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_regime_alpha_v2_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_regime|stage2_quality_12w_20260509_summary_detail:hybrid_gate_quality|stage2_hybrid_gate_regime_alpha_12w_20260509_summary_detail:hybrid_gate,"0.02091,0.03881,0.07287,0.03013,0.03012,0.05440,0.04267,0.03987,0.05825,0.03803,0.05105,0.06579"
20,35,0.8,0.5,0.045241832062062476,0.020273613935307418,0.07565785848390556,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate|stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap|stage2_final_confidence_12w_20260509_summary_detail:hybrid_gate|stage2_shapegrid_regularized_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_regularized_top30_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_v2_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_route_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_secondary|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_route|stage2_hybrid_gate_regime_liquidity_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_liquidity|stage2_hybrid_gate_regime_liquidity_alpha_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_regime_alpha_v2_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_regime|stage2_quality_12w_20260509_summary_detail:hybrid_gate_quality|stage2_hybrid_gate_regime_alpha_12w_20260509_summary_detail:hybrid_gate,"0.02027,0.03715,0.07566,0.03175,0.03133,0.05052,0.04909,0.04064,0.05439,0.03804,0.04904,0.06504"
20,30,0.8,0.25,0.04497341174728037,0.019981814219132497,0.07074828967406031,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate|stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap|stage2_final_confidence_12w_20260509_summary_detail:hybrid_gate|stage2_shapegrid_regularized_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_regularized_top30_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_v2_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_route_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_secondary|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_route|stage2_hybrid_gate_regime_liquidity_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_liquidity|stage2_hybrid_gate_regime_liquidity_alpha_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_regime_alpha_v2_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_regime|stage2_quality_12w_20260509_summary_detail:hybrid_gate_quality|stage2_hybrid_gate_regime_alpha_12w_20260509_summary_detail:hybrid_gate,"0.01998,0.03643,0.07075,0.03389,0.03312,0.04613,0.04803,0.04521,0.05369,0.03511,0.05453,0.06281"
5,50,0.6,0.25,0.044936439675202035,0.022265483678028733,0.07762201265870361,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate|stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap,"0.02227,0.03556,0.07762,0.03118,0.03323,0.04594,0.03274,0.04851,0.05250,0.03837,0.05664,0.06469"
5,60,0.6,0.25,0.044920182960825485,0.022265483678028733,0.07762201265870361,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate|stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap,"0.02227,0.03556,0.07762,0.03114,0.03728,0.04594,0.02967,0.04851,0.05250,0.03723,0.05664,0.06469"
16,50,1.0,0.25,0.04482316929039565,0.023071160330724916,0.06987959908182187,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate|stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap|stage2_final_confidence_12w_20260509_summary_detail:hybrid_gate|stage2_shapegrid_regularized_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_regularized_top30_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_v2_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_route_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_secondary|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_route|stage2_hybrid_gate_regime_liquidity_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_liquidity|stage2_hybrid_gate_regime_liquidity_alpha_12w_20260509_summary_detail:hybrid_gate,"0.02307,0.03193,0.06988,0.02996,0.02924,0.05048,0.03592,0.04853,0.05896,0.03662,0.05628,0.06700"
20,50,1.6,0.5,0.04477912565418237,0.019713289607909978,0.07442334382990179,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate|stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap|stage2_final_confidence_12w_20260509_summary_detail:hybrid_gate|stage2_shapegrid_regularized_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_regularized_top30_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_v2_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_route_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_secondary|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_route|stage2_hybrid_gate_regime_liquidity_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_liquidity|stage2_hybrid_gate_regime_liquidity_alpha_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_regime_alpha_v2_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_regime|stage2_quality_12w_20260509_summary_detail:hybrid_gate_quality|stage2_hybrid_gate_regime_alpha_12w_20260509_summary_detail:hybrid_gate,"0.01971,0.03761,0.07442,0.03066,0.02991,0.05152,0.04786,0.03795,0.05619,0.03889,0.04857,0.06405"
16,40,0.8,0.25,0.04470030345656393,0.0213022238922242,0.0731511771841577,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate|stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap|stage2_final_confidence_12w_20260509_summary_detail:hybrid_gate|stage2_shapegrid_regularized_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_regularized_top30_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_v2_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_route_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_secondary|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_route|stage2_hybrid_gate_regime_liquidity_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_liquidity|stage2_hybrid_gate_regime_liquidity_alpha_12w_20260509_summary_detail:hybrid_gate,"0.02130,0.03366,0.07315,0.03110,0.03054,0.04750,0.03890,0.04652,0.05562,0.03884,0.05465,0.06462"
12,50,0.8,0.25,0.04465507573605667,0.022598426081673485,0.07032753137471953,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate|stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap|stage2_final_confidence_12w_20260509_summary_detail:hybrid_gate|stage2_shapegrid_regularized_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_regularized_top30_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_v2_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_route_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_secondary,"0.02260,0.03318,0.07033,0.03065,0.03178,0.04806,0.03479,0.04964,0.05666,0.03765,0.05539,0.06514"
20,40,1.0,0.5,0.04459519088046057,0.019758081570712585,0.07509853870587098,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate|stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap|stage2_final_confidence_12w_20260509_summary_detail:hybrid_gate|stage2_shapegrid_regularized_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_regularized_top30_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_v2_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_route_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_secondary|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_route|stage2_hybrid_gate_regime_liquidity_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_liquidity|stage2_hybrid_gate_regime_liquidity_alpha_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_regime_alpha_v2_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_regime|stage2_quality_12w_20260509_summary_detail:hybrid_gate_quality|stage2_hybrid_gate_regime_alpha_12w_20260509_summary_detail:hybrid_gate,"0.01976,0.03763,0.07510,0.03122,0.03058,0.04950,0.04789,0.03890,0.05444,0.03869,0.04745,0.06399"
5,80,0.6,0.25,0.044580774665495565,0.022265483678028733,0.07762201265870361,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate|stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap,"0.02227,0.03556,0.07762,0.03114,0.03722,0.04594,0.02565,0.04851,0.05250,0.03723,0.05664,0.06469"
5,100,0.6,0.25,0.044580774665495565,0.022265483678028733,0.07762201265870361,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate|stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap,"0.02227,0.03556,0.07762,0.03114,0.03722,0.04594,0.02565,0.04851,0.05250,0.03723,0.05664,0.06469"
16,60,1.0,0.25,0.044374672911307624,0.023071160330724916,0.06987959908182187,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate|stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap|stage2_final_confidence_12w_20260509_summary_detail:hybrid_gate|stage2_shapegrid_regularized_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_regularized_top30_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_v2_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_route_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_secondary|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_route|stage2_hybrid_gate_regime_liquidity_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_liquidity|stage2_hybrid_gate_regime_liquidity_alpha_12w_20260509_summary_detail:hybrid_gate,"0.02307,0.03193,0.06988,0.02917,0.02903,0.05048,0.03237,0.04853,0.05896,0.03579,0.05628,0.06700"
12,40,0.6,0.25,0.0442293382310428,0.02062810891814334,0.07187933708351531,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate|stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap|stage2_final_confidence_12w_20260509_summary_detail:hybrid_gate|stage2_shapegrid_regularized_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_regularized_top30_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_v2_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_route_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_secondary,"0.02063,0.03508,0.07188,0.03124,0.03264,0.04516,0.03702,0.04687,0.05288,0.04130,0.05347,0.06257"
12,60,0.8,0.25,0.04410415550221525,0.022598426081673485,0.07032753137471953,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate|stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap|stage2_final_confidence_12w_20260509_summary_detail:hybrid_gate|stage2_shapegrid_regularized_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_regularized_top30_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_v2_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_route_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_secondary,"0.02260,0.03318,0.07033,0.02952,0.03076,0.04806,0.03147,0.04964,0.05666,0.03651,0.05539,0.06514"
16,80,1.0,0.25,0.04405735118258163,0.023071160330724916,0.06987959908182187,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate|stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap|stage2_final_confidence_12w_20260509_summary_detail:hybrid_gate|stage2_shapegrid_regularized_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_regularized_top30_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_v2_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_route_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_secondary|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_route|stage2_hybrid_gate_regime_liquidity_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_liquidity|stage2_hybrid_gate_regime_liquidity_alpha_12w_20260509_summary_detail:hybrid_gate,"0.02307,0.03193,0.06988,0.02890,0.03037,0.05048,0.02749,0.04853,0.05896,0.03579,0.05628,0.06700"
16,100,1.0,0.25,0.04405735118258163,0.023071160330724916,0.06987959908182187,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate|stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap|stage2_final_confidence_12w_20260509_summary_detail:hybrid_gate|stage2_shapegrid_regularized_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_regularized_top30_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_v2_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_route_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_secondary|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_route|stage2_hybrid_gate_regime_liquidity_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_liquidity|stage2_hybrid_gate_regime_liquidity_alpha_12w_20260509_summary_detail:hybrid_gate,"0.02307,0.03193,0.06988,0.02890,0.03037,0.05048,0.02749,0.04853,0.05896,0.03579,0.05628,0.06700"
8,50,0.6,0.25,0.044054173388739154,0.021980521443737976,0.07130478670355837,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate|stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap|stage2_final_confidence_12w_20260509_summary_detail:hybrid_gate|stage2_shapegrid_regularized_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_regularized_top30_12w_20260509_summary_detail:hybrid_gate,"0.02198,0.03489,0.07130,0.03083,0.03254,0.04536,0.03274,0.04894,0.05276,0.03759,0.05544,0.06429"
