mode,alpha_lstm,risk_penalty,top_k,rank_power,confidence_power,mean_excess,min_excess,std_excess,sum_excess,mean_port,count,utility
enhanced,0.85,0.45,35,1.35,3.0,0.021146340367093508,0.012250510810766672,0.008022554196054361,0.06343902110128052,0.0239245650869719,3,0.025455687102530357
enhanced,0.9,0.1,35,1.6,2.5,0.018738585462934065,0.015842052715079973,0.002772942047842112,0.05621575638880219,0.021516810182812457,3,0.025451567877543737
enhanced,0.9,0.3,40,2.0,2.5,0.020120166746401717,0.014094110657713599,0.006891589702679118,0.06036050023920515,0.022898391466280112,3,0.025428778086970968
enhanced,0.9,0.2,35,2.0,2.5,0.019293243256893373,0.014974150728367958,0.004202183218659363,0.057879729770680115,0.02207146797677176,3,0.025401283601860048
enhanced,0.9,0.05,35,1.6,2.0,0.018442048514611408,0.016244264200000212,0.0024733979253368384,0.05532614554383423,0.0212202732344898,3,0.02538095771581098
enhanced,0.9,0.2,35,2.0,1.5,0.018860809367829797,0.015651958052926553,0.0034891362433935886,0.05658242810348939,0.02163903408770819,3,0.025380820055137705
enhanced,0.9,0.0,40,1.6,2.5,0.01860999926981302,0.016266688659715176,0.0037017057202039533,0.055829997809439064,0.021388223989691414,3,0.02537475330865426
enhanced,0.9,0.2,35,2.0,2.0,0.01907388428625435,0.015260768601437456,0.0038384124156305376,0.057221652858763045,0.02185210900613274,3,0.02536546829455662
legacy,0.9,0.2,35,2.0,1.5,0.02107068644200616,0.012117012280528139,0.00775545570130618,0.06321205932601848,0.02384891116188455,3,0.025360023613047893
enhanced,0.9,0.1,35,1.35,3.0,0.018940826894465225,0.015421543528817677,0.003622366370711229,0.056822480683395675,0.02171905161434362,3,0.025337166526826497
enhanced,0.85,0.45,40,2.0,3.0,0.021174965991015076,0.012089771273181425,0.008612317934579271,0.06352489797304522,0.02395319071089347,3,0.02532351537375983
legacy,0.9,0.0,40,1.35,1.5,0.02130151539483166,0.01174151143044825,0.008417283648076038,0.06390454618449498,0.024079740114710053,3,0.02532260299132197
enhanced,0.9,0.0,35,1.35,3.0,0.01884384453754039,0.01577844868501078,0.00415446211464074,0.056531533612621164,0.021622069257418785,3,0.025320977128599133
enhanced,0.9,0.0,40,2.0,1.5,0.01825143993969265,0.01633434925951451,0.0019001145832016073,0.054754319819077954,0.021029664659571044,3,0.02531687991899394
enhanced,0.9,0.0,35,1.35,2.0,0.018386330730615755,0.01646270324408679,0.0031909597147761915,0.055158992191847264,0.021164555450494147,3,0.025315903233238384
enhanced,0.95,0.1,40,1.35,1.5,0.01882399985899511,0.015427098284377227,0.0031072622876778815,0.05647199957698533,0.021602224578873504,3,0.025300104743813178
enhanced,0.95,0.2,40,1.6,2.0,0.019416187239807283,0.014756381010903971,0.005056395852719568,0.058248561719421846,0.022194411959685675,3,0.025298099316806138
enhanced,0.9,0.0,35,1.35,2.5,0.0186074137823169,0.016067556059574353,0.0037003599538816775,0.0558222413469507,0.021385638502195294,3,0.025282760016043106
enhanced,0.9,0.1,40,2.0,2.5,0.018759704612059988,0.015467075473028936,0.002937241618340106,0.056279113836179964,0.02153792933193838,3,0.02527930233217199
enhanced,0.9,0.05,35,1.6,1.5,0.018299246368649654,0.016195066385100383,0.0020896479889054823,0.05489773910594896,0.021077471088528046,3,0.025273579043609006
enhanced,0.9,0.2,35,1.35,3.0,0.019400329747378774,0.014459858944661584,0.004328469460278896,0.058200989242136326,0.022178554467257167,3,0.025257995853434655
enhanced,0.9,0.05,40,1.6,3.0,0.0188521224808421,0.015525594202345942,0.003944722233726396,0.056556367442526304,0.021630347200720493,3,0.025246931536838817
enhanced,0.9,0.3,35,2.0,2.0,0.019787187546294435,0.014263916514350609,0.006456721083011796,0.0593615626388833,0.022565412266172827,3,0.025237441815300438
enhanced,0.9,0.45,35,2.0,1.5,0.020196815140509583,0.01389190637005928,0.008122057168171343,0.06059044542152875,0.022975039860387975,3,0.025229864431810557
enhanced,0.9,0.05,35,1.35,2.5,0.01857823282395629,0.015940584492527846,0.0035240306975704246,0.05573469847186886,0.02135645754383468,3,0.025222891240958258
legacy,0.85,0.3,35,2.0,2.0,0.022039491841746205,0.010461348305982096,0.01018224612947089,0.06611847552523861,0.024817716561624598,3,0.025219761660017513
enhanced,0.95,0.2,40,1.6,1.5,0.019142401753883716,0.01504376010251762,0.004684309469292355,0.05742720526165115,0.02192062647376211,3,0.02520944737962279
enhanced,0.9,0.2,35,1.6,2.5,0.01905859546190362,0.014902436308538141,0.003760523802985863,0.05717578638571086,0.021836820181782013,3,0.025200613230297906
legacy,0.85,0.05,35,1.6,3.0,0.024542808127688952,0.006632798307345124,0.015552478831529727,0.07362842438306685,0.027321032847567345,3,0.0251946955412648
enhanced,0.9,0.3,35,1.35,2.5,0.01994401871844784,0.013782489420891535,0.006399382168051419,0.05983205615534352,0.02272224343832623,3,0.025186231632641318
enhanced,0.9,0.05,40,2.0,2.0,0.018442131187075373,0.015827313447927795,0.0025217256566555436,0.05532639356122612,0.02122035590695377,3,0.02518616339014455
enhanced,0.9,0.3,40,1.35,3.0,0.020676201147365462,0.012662074996987596,0.00795572265509645,0.06202860344209639,0.023454425867243858,3,0.02518077649774541
legacy,0.85,0.05,40,1.35,2.0,0.022292758660492837,0.010101531217272728,0.011070918921251694,0.06687827598147851,0.02507098338037123,3,0.02517780987007781
enhanced,0.9,0.45,40,1.35,2.5,0.021609334479828643,0.011359526474536103,0.010491455891750184,0.06482800343948593,0.024387559199707035,3,0.025147403009607362
legacy,0.85,0.45,35,2.0,1.5,0.019859285254800657,0.013635448769271717,0.005756051232056183,0.05957785576440197,0.02263750997467905,3,0.0251318295161645
enhanced,0.9,0.0,35,1.35,1.5,0.018169216297402604,0.01634274895184066,0.0026463149370336628,0.05450764889220781,0.020947441017280997,3,0.025126506085175852
enhanced,0.95,0.45,40,1.35,2.5,0.021602842515804393,0.011574671159931667,0.011323806308454231,0.06480852754741318,0.024381067235682785,3,0.02511287359150551
enhanced,0.95,0.3,35,1.35,1.5,0.019614349759769483,0.014354814526296278,0.006473199832653157,0.05884304927930845,0.022392574479647875,3,0.025103036321704835
enhanced,0.9,0.1,35,1.6,2.0,0.01847711827882406,0.015571348004647285,0.0026791631220846627,0.05543135483647218,0.021255342998702454,3,0.025082350412602636
legacy,0.85,0.0,35,1.35,3.0,0.024454848618155476,0.006568168416498828,0.015587056651218985,0.07336454585446643,0.02723307333803387,3,0.025072465907897103
enhanced,0.9,0.0,40,1.35,2.5,0.01859975458060492,0.015784194283931095,0.0042352569307666016,0.055799263741814764,0.021377979300483314,3,0.025067353468758925
legacy,0.85,0.1,40,1.6,2.0,0.022265320712578446,0.009909888202132178,0.011097223344313486,0.06679596213773534,0.025043545432456838,3,0.025060186901890904
enhanced,0.95,0.2,40,1.35,2.5,0.019631689605157973,0.013881930805763741,0.005576901842173025,0.05889506881547392,0.022409914325036365,3,0.025042023191425702
enhanced,0.9,0.05,35,1.35,2.0,0.018387250015690193,0.015841380994015525,0.003164953316432665,0.05516175004707058,0.021165474735568585,3,0.02504112846553228
enhanced,0.9,0.05,40,1.35,3.0,0.018903303339149788,0.015119894468838335,0.004457377643948619,0.056709910017449364,0.02168152805902818,3,0.025038649203534744
enhanced,0.9,0.0,40,1.6,2.0,0.01835022415388353,0.015951266231518026,0.0032816258457137003,0.05505067246165059,0.02112844887376192,3,0.025036050081209585
enhanced,0.95,0.3,40,1.6,2.0,0.019941660128060593,0.01378958692205115,0.007464747193527994,0.059824980384181776,0.022719884847938982,3,0.025027262163954414
enhanced,0.9,0.3,35,2.0,1.5,0.019251518056170487,0.014726671257655154,0.005727547641791789,0.05775455416851146,0.022029742776048883,3,0.025019387975846536
enhanced,0.9,0.45,35,1.35,2.0,0.02059903126628381,0.012670322342488435,0.008549143293269917,0.061797093798851434,0.023377255986162204,3,0.02501830482641312
enhanced,0.9,0.05,40,2.0,1.5,0.018271466553006724,0.01571708133553902,0.0022831310240502833,0.05481439965902017,0.021049691272885116,3,0.025001683500391742
enhanced,0.9,0.1,40,1.6,3.0,0.018963668290986273,0.014741222165213931,0.004014496822465342,0.05689100487295882,0.021741893010864665,3,0.02499504374196274
enhanced,0.9,0.2,40,2.0,2.5,0.019082450891764247,0.01453193742642737,0.004240870515173857,0.05724735267529274,0.02186067561164264,3,0.024985692156380482
enhanced,0.9,0.3,35,1.6,2.0,0.01942958597804863,0.014266463592961336,0.005788748970764416,0.058288757934145896,0.022207810697927027,3,0.02498118224926657
enhanced,0.95,0.3,40,1.35,2.5,0.020375288699647474,0.01292561415920724,0.008197036533686121,0.06112586609894242,0.023153513419525863,3,0.024962259591237813
legacy,0.85,0.3,40,2.0,1.5,0.020769013733081557,0.012003848565306376,0.008096487331013999,0.06230704119924467,0.02354723845295995,3,0.024956272487817326
legacy,0.9,0.05,35,2.0,2.0,0.022324914939100483,0.009524724855535235,0.011124613643406814,0.06697474481730145,0.02510313965897888,3,0.024942349077580313
enhanced,0.9,0.05,40,1.6,2.5,0.018592378987905885,0.015329140479604833,0.0037070571243360876,0.05577713696371765,0.021370603707784278,3,0.024934433635077646
enhanced,0.95,0.45,40,1.6,2.0,0.020885563221122186,0.012450953421732962,0.01039027741197805,0.06265668966336656,0.023663787941000578,3,0.02492995064910531
enhanced,0.85,0.45,40,1.6,3.0,0.021330792150207667,0.0111097463466572,0.009431998870232392,0.063992376450623,0.02410901687008606,3,0.02491537817566855
legacy,0.9,0.05,40,2.0,1.5,0.021214310922400694,0.011121562866636913,0.00874065059483645,0.06364293276720208,0.023992535642279086,3,0.024907916623161837
enhanced,0.9,0.2,40,1.6,3.0,0.01943876360303341,0.013772844691953154,0.004996967555332269,0.058316290809100224,0.0222169883229118,3,0.02488699858111249
enhanced,0.9,0.1,40,2.0,2.0,0.018484610377548585,0.015175698962571059,0.0029012012771172436,0.05545383113264575,0.021262835097426977,3,0.024878494719137976
enhanced,0.9,0.05,35,1.35,1.5,0.0181993275749314,0.01575161992504859,0.002754001828538226,0.05459798272479419,0.020977552294809788,3,0.024874456266922532
enhanced,0.9,0.1,35,1.6,1.5,0.018275560332010065,0.015484620492498498,0.002479828411496975,0.0548266809960302,0.021053785051888457,3,0.024871665291909845
enhanced,0.9,0.1,35,1.35,2.5,0.0186036923682055,0.015067645947275696,0.0035659591364404085,0.0558110771046165,0.02138191708808389,3,0.0248492391740135
legacy,0.85,0.0,40,1.6,2.5,0.023253772232153195,0.008022063310195966,0.013433435484786285,0.06976131669645959,0.026031996952031594,3,0.024848685399023438
legacy,0.85,0.0,40,2.0,3.0,0.024147176061662678,0.0066445731869845814,0.01529092465371125,0.07244152818498803,0.02692540078154107,3,0.024843595297749054
legacy,0.85,0.05,35,1.35,2.5,0.023546969580508084,0.0075146374922103396,0.014032869284931153,0.07064090874152425,0.026325194300386476,3,0.024823626059263065
legacy,0.9,0.1,35,1.6,1.5,0.021242194007975324,0.01093296080399991,0.008930646619403435,0.06372658202392598,0.02402041872785372,3,0.02482242937686477
legacy,0.95,0.0,35,2.0,1.5,0.020874468131324903,0.011567827717898493,0.008539905574909154,0.06262340439397471,0.023652692851203295,3,0.02479900476814285
legacy,0.85,0.05,40,2.0,2.5,0.023367186847549116,0.007746462190428315,0.013699379892615823,0.07010156054264735,0.02614541156742751,3,0.024798187849349486
legacy,0.85,0.2,35,2.0,2.5,0.023106041365754195,0.008104997548356755,0.013057348247903552,0.06931812409726258,0.025884266085632584,3,0.024794688025329203
enhanced,0.9,0.2,35,1.6,2.0,0.01870819301130454,0.014705877800398,0.003592308685717396,0.056124579033913616,0.02148641773118293,3,0.024786991718626028
legacy,0.9,0.05,35,1.35,1.5,0.021289636879088858,0.010783956019469913,0.009121960481773692,0.06386891063726657,0.02406786159896725,3,0.024774123015584265
enhanced,0.95,0.2,40,1.35,2.0,0.019236785852778913,0.01399025635318895,0.005159787800124996,0.05771035755833674,0.02201501057265731,3,0.024758433041695192
legacy,0.85,0.2,40,1.35,1.5,0.020733071670413928,0.011828535999113609,0.008651080472901952,0.06219921501124179,0.023511296390292324,3,0.02475825079907976
enhanced,0.9,0.3,40,1.6,2.5,0.01995739438124079,0.01301680730515943,0.007095841383142424,0.05987218314372237,0.02273561910111918,3,0.024750581461091166
legacy,0.85,0.3,35,1.35,1.5,0.020855246354949925,0.011535566784105535,0.008641346227707992,0.06256573906484977,0.023633471074828317,3,0.024750049473641213
enhanced,0.85,0.45,35,2.0,3.0,0.020712582334573387,0.011739759473304301,0.008374496144947372,0.062137747003720156,0.02349080705445178,3,0.024739299675818217
enhanced,0.9,0.3,40,2.0,2.0,0.01944353667309309,0.013880407475957174,0.006342864727059484,0.05833061001927927,0.022221761392971485,3,0.024738290328214896
legacy,0.9,0.0,40,1.6,1.5,0.02105801665824425,0.01104885591072828,0.008729618717161394,0.06317404997473275,0.023836241378122642,3,0.024720559010497765
enhanced,0.95,0.45,35,1.35,1.5,0.02019977884584239,0.013032690344949263,0.009074477090379512,0.06059933653752717,0.022978003565720783,3,0.024703317937512632
enhanced,0.9,0.0,40,1.6,1.5,0.018094136902724062,0.01562644488741156,0.0028536354838499004,0.05428241070817219,0.020872361622602458,3,0.02469799177948178
enhanced,0.9,0.05,40,1.6,2.0,0.018360172362951597,0.015185598233024677,0.0034094775937466484,0.055080517088854794,0.021138397082829993,3,0.024682269928750708
enhanced,0.9,0.2,35,1.35,2.5,0.018947726055171487,0.014133443980185324,0.004191770306375012,0.056843178165514464,0.02172595077504988,3,0.02467901030029863
enhanced,0.9,0.05,40,1.35,2.5,0.018598620569602077,0.01488781559415928,0.004244416331123113,0.05579586170880623,0.021376845289480473,3,0.024661475137305287
enhanced,0.9,0.45,35,1.6,1.5,0.019766449916756648,0.013385263755298606,0.00755063995030966,0.059299349750269945,0.02254467463663504,3,0.024657222614094573
legacy,0.85,0.1,35,1.6,2.5,0.0233666740496395,0.007471920954056771,0.013882207454183355,0.0701000221489185,0.026144898769517897,3,0.024646707360837544
enhanced,0.9,0.0,40,1.35,2.0,0.018284798590624856,0.015402738890557571,0.0038694091829289665,0.05485439577187457,0.02106302331050325,3,0.024635619713936418
enhanced,0.95,0.2,40,1.35,1.5,0.018901654754994234,0.01428812143312539,0.004679065795313703,0.0567049642649827,0.021679879474872626,3,0.024629449530603604
enhanced,0.9,0.1,35,1.35,2.0,0.018368288530960786,0.014981976380859994,0.003346315813931614,0.05510486559288236,0.021146513250839178,3,0.02460823053025804
enhanced,0.9,0.1,40,1.35,3.0,0.018950120933176415,0.01410611525845494,0.004642205103481722,0.05685036279952925,0.02172834565305481,3,0.02460154203395888
legacy,0.9,0.0,35,1.6,2.0,0.02227724541508683,0.008995378578498085,0.011504768291079218,0.0668317362452605,0.025055470134965226,3,0.024599450531749088
enhanced,0.9,0.1,40,2.0,1.5,0.018253662158448123,0.015022485354096365,0.0028000285376264954,0.05476098647534437,0.02103188687832652,3,0.024593776287147512
enhanced,0.9,0.2,40,2.0,2.0,0.018719582247461067,0.014320149387363416,0.0040619590404035654,0.056158746742383206,0.021497806967339463,3,0.02455435561571407
enhanced,0.95,0.3,40,1.6,1.5,0.019371686958609236,0.013754832911338874,0.006865282339879275,0.05811506087582771,0.022149911678487632,3,0.02453156941772984
enhanced,0.9,0.1,35,1.35,1.5,0.018193325935375867,0.015080231287548103,0.0029896062952915288,0.0545799778061276,0.02097155065525426,3,0.024530989070478786
enhanced,0.9,0.45,40,1.6,2.0,0.020568250649979712,0.01186583596406134,0.00930758649100183,0.061704751949939136,0.023346475369858104,3,0.02451173886015704
legacy,0.85,0.2,35,1.6,2.0,0.02207359595912747,0.009171639485851781,0.01135259063613982,0.0662207878773824,0.024851820679005862,3,0.0244979451323398
enhanced,0.9,0.2,35,1.6,1.5,0.018402557987753077,0.014633736174871723,0.0033746081715215273,0.05520767396325923,0.021180782707631473,3,0.024481548040717123
enhanced,0.9,0.1,40,1.6,2.5,0.018593374627945688,0.014365567065311016,0.003977818216202416,0.05578012388383707,0.021371599347824084,3,0.024461207074905282
enhanced,0.9,0.3,35,1.6,1.5,0.01888869552133178,0.014089063319313994,0.005170873855177213,0.05666608656399534,0.021666920241210173,3,0.024453142936746497
enhanced,0.9,0.3,35,1.35,2.0,0.019293457429104155,0.013409342575307157,0.005902133409103753,0.057880372287312465,0.022071682148982547,3,0.02444234157662681
enhanced,0.9,0.05,40,1.6,1.5,0.01813048461898249,0.01505028401841094,0.0030768534773265477,0.054391453856947464,0.02090870933886088,3,0.02444158440566843
enhanced,0.85,0.45,40,1.35,3.0,0.021367123165009175,0.010216760919770963,0.01021738356560024,0.06410136949502752,0.024145347884887567,3,0.024432058044066073
enhanced,0.9,0.2,40,1.35,3.0,0.019403805040026173,0.013006009571133563,0.005573005142719786,0.05821141512007852,0.022182029759904565,3,0.02442055857562831
enhanced,0.9,0.45,40,2.0,1.5,0.019783920227419774,0.012995896348301342,0.008127313872482556,0.05935176068225932,0.022562144947298166,3,0.024412976503282995
enhanced,0.85,0.45,35,1.6,2.5,0.0200656010541479,0.01202800269165942,0.007488333878118627,0.060196803162443704,0.022843825774026296,3,0.024354952183676844
legacy,0.85,0.1,35,2.0,3.0,0.02394978114554856,0.00605227250820508,0.01552942173060929,0.07184934343664567,0.02672800586542695,3,0.02434389051464945
enhanced,0.9,0.05,40,1.35,2.0,0.01830824358956143,0.014672794982573123,0.003980643930177336,0.05492473076868429,0.02108646830943982,3,0.024313904742192735
enhanced,0.9,0.2,40,1.6,2.5,0.01895207940808476,0.013428597730949784,0.0048334345902052685,0.056856238224254285,0.021730304127963156,3,0.02426993319848137
enhanced,0.9,0.1,40,1.6,2.0,0.01835975298038505,0.01436715413986667,0.003718107594459136,0.05507925894115515,0.021137977700263443,3,0.024267256204156182
enhanced,0.9,0.1,40,1.35,2.5,0.018628369924176866,0.013981493698456346,0.004463897893550729,0.0558851097725306,0.021406594644055258,3,0.024250457404449612
enhanced,0.95,0.3,40,1.35,2.0,0.019685816108822547,0.012686587706972473,0.007675419426750898,0.059057448326467636,0.022464040828700942,3,0.024243467662947524
enhanced,0.9,0.3,40,1.35,2.5,0.019895559186491444,0.012144933123874026,0.007512011935569108,0.059686677559474335,0.02267378390636984,3,0.024233977301899388
enhanced,0.9,0.2,40,2.0,1.5,0.018399998282931287,0.01422710166962117,0.0038444119279086066,0.05519999484879386,0.021178223002809683,3,0.02422553224507452
enhanced,0.9,0.2,35,1.35,2.0,0.018552340890046898,0.013925794822410187,0.004014040730171815,0.05565702267014069,0.02133056560992529,3,0.02421684245060571
enhanced,0.9,0.0,40,1.35,1.5,0.017972239758611036,0.01500761315752757,0.0034843800191772436,0.05391671927583311,0.02075046447848943,3,0.024203008676621857
enhanced,0.9,0.3,40,2.0,1.5,0.018887713465034088,0.013689896083706347,0.005711077967916754,0.056663140395102264,0.02166593818491248,3,0.024191505007514432
enhanced,0.95,0.45,40,1.6,1.5,0.019976806199599503,0.01248138346324281,0.00949513723838691,0.05993041859879851,0.022755030919477896,3,0.024169158172300732
legacy,0.9,0.05,35,1.6,1.5,0.021049806626870157,0.010030327625520748,0.00954315821119759,0.06314941988061047,0.02382803134674855,3,0.024131980326674855
enhanced,0.9,0.1,40,1.6,1.5,0.01813893306472315,0.014411462455174703,0.003402107630643736,0.054416799194169446,0.020917157784601542,3,0.024113775024955205
enhanced,0.95,0.45,40,1.35,2.0,0.020565463801638758,0.011314874917304832,0.010672455635961888,0.06169639140491628,0.023343688521517154,3,0.024056289169031648
enhanced,0.9,0.45,35,1.35,1.5,0.019589659306651595,0.012431698255888468,0.007617675571051003,0.058768977919954786,0.022367884026529988,3,0.024041272186143756
enhanced,0.85,0.45,40,2.0,2.5,0.020176887551674377,0.011387374150547275,0.008417584815764635,0.06053066265502313,0.02295511227155277,3,0.024038568197055955
enhanced,0.85,0.45,35,1.35,2.5,0.020082162482021076,0.011391162534241859,0.007880229114604818,0.06024648744606323,0.02286038720189947,3,0.02402615125523919
enhanced,0.9,0.3,40,1.6,2.0,0.019274716366755918,0.01265146103010479,0.006564879954628486,0.05782414910026775,0.022052941086634314,3,0.023983141837108802
enhanced,0.9,0.05,40,1.35,1.5,0.01801867599224091,0.014460947199229336,0.0036721923933595753,0.05405602797672272,0.0207969007121193,3,0.023975273372890172
enhanced,0.95,0.3,40,1.35,1.5,0.01915254928895832,0.012977054182174444,0.006854287407914465,0.05745764786687496,0.021930774008836713,3,0.02396408055974965
enhanced,0.9,0.2,35,1.35,1.5,0.018238577277299984,0.01395142806868465,0.0037145100664819296,0.054715731831899955,0.02101680199717838,3,0.023959543398235788
legacy,0.85,0.2,40,1.6,1.5,0.02049167912063601,0.010747902984391648,0.009147042361203346,0.06147503736190803,0.023269903840514403,3,0.02395617910943175
enhanced,0.9,0.1,40,1.35,2.0,0.01833190437762479,0.013905379435755719,0.004230469730789995,0.054995713132874366,0.02111012909750318,3,0.023954754664096363
enhanced,0.9,0.45,40,1.35,2.0,0.020497306184351933,0.010908308073487877,0.009724887958761258,0.0614919185530558,0.02327553090423033,3,0.02394731162360729
legacy,0.85,0.05,40,1.6,2.0,0.021896407663045764,0.008514390923891828,0.011978830435763189,0.06568922298913729,0.024674632382924156,3,0.023931059013432607
legacy,0.9,0.0,40,2.0,1.5,0.02073673182333262,0.010134206467830142,0.009182818676253137,0.062210195469997856,0.02351495654321101,3,0.02391970193241821
legacy,0.9,0.1,35,2.0,1.5,0.02061687957960619,0.010284105007594219,0.008951555333159392,0.061850638738818575,0.023395104299484586,3,0.02390199353304968
enhanced,0.9,0.3,35,1.35,1.5,0.018717620116730893,0.013260419721775184,0.005277559219830358,0.05615286035019268,0.021495844836609285,3,0.02389317510855517
legacy,0.85,0.3,35,1.6,1.5,0.020493421875582857,0.010407715004626117,0.009136973678499541,0.061480265626748576,0.023271646595461253,3,0.023806347575889678
legacy,0.9,0.0,35,1.35,1.5,0.020821333960308178,0.009787378697309515,0.009584153370662204,0.06246400188092453,0.02359955868018657,3,0.023788031368498132
enhanced,0.9,0.2,40,1.6,2.0,0.01851515912003715,0.013185451266830215,0.004640101471501986,0.05554547736011145,0.021293383839915542,3,0.02375259696938545
enhanced,0.9,0.2,40,1.35,2.5,0.018868533963738877,0.012628035820034092,0.005413039103078082,0.056605601891216634,0.021646758683617272,3,0.023739194217292505
enhanced,0.85,0.3,35,1.6,3.0,0.018832227138848127,0.012643208645992748,0.005406780789735845,0.05649668141654438,0.02161045185872652,3,0.023710653911084487
enhanced,0.9,0.1,40,1.35,1.5,0.01804577848994908,0.013865365555919187,0.003934722722760663,0.05413733546984724,0.020824003209827472,3,0.023694984581698615
enhanced,0.85,0.45,35,2.0,2.5,0.019893312020223125,0.011065291136868004,0.008345319229433358,0.059679936060669375,0.022671536740101517,3,0.02362089514739872
enhanced,0.85,0.3,35,1.35,3.0,0.018902303659931455,0.01231718636604327,0.005708723371515049,0.05670691097979437,0.02168052837980985,3,0.023588729018923667
legacy,0.85,0.0,40,1.35,2.0,0.02158933939447384,0.00837607643983088,0.011956123898200223,0.06476801818342152,0.024367564114352234,3,0.023565155207667703
enhanced,0.9,0.2,40,1.6,1.5,0.018205423169352013,0.013316449052091162,0.004246187903925108,0.05461626950805604,0.020983647889230406,3,0.02356089705720427
enhanced,0.9,0.45,40,1.6,1.5,0.01956382002827016,0.011634434525041433,0.008291996506042178,0.05869146008481048,0.02234204474814855,3,0.02355551608863248
legacy,0.85,0.05,35,1.6,2.5,0.0230202885501932,0.005992297508211262,0.014882999133377688,0.0690608656505796,0.025798513270071596,3,0.023484372558881614
enhanced,0.85,0.45,40,1.6,2.5,0.020190437786080432,0.010318258030591426,0.009115867614801019,0.0605713133582413,0.022968662505958828,3,0.02346627375762642
legacy,0.9,0.0,35,2.0,2.0,0.02160856353273649,0.007996082695286177,0.011805093196975272,0.06482569059820947,0.024386788252614883,3,0.023436036766068983
enhanced,0.9,0.3,40,1.35,2.0,0.019176661960918804,0.01178578464484023,0.006974768020862098,0.057529985882756415,0.0219548866807972,3,0.023434049847967594
enhanced,0.85,0.3,40,2.0,3.0,0.018910645982794547,0.011994123022095494,0.006171779257199986,0.05673193794838364,0.021688870702672936,3,0.023382234454157522
enhanced,0.9,0.3,40,1.6,1.5,0.018652044821750858,0.012475225227222438,0.005923229340083308,0.05595613446525258,0.021430269541629254,3,0.02337741177298846
enhanced,0.9,0.2,40,1.35,2.0,0.018462505416089642,0.012599746252249008,0.005077500546968199,0.055387516248268924,0.021240730135968038,3,0.023370766147556465
legacy,0.85,0.1,40,2.0,2.0,0.021623608297412566,0.007908625169219578,0.012165101623067038,0.0648708248922377,0.024401833017290958,3,0.02335772438010132
enhanced,0.95,0.45,40,1.35,1.5,0.01966538271905323,0.011335731136728325,0.009674937760849904,0.058996148157159686,0.02244360743893162,3,0.02331522106645349
legacy,0.85,0.1,35,1.35,2.0,0.021761976871883013,0.007560122027521172,0.012576028376930868,0.06528593061564904,0.024540201591761405,3,0.02327762752772791
legacy,0.9,0.05,35,2.0,1.5,0.02044144168376272,0.00942790901853292,0.00955191787445249,0.06132432505128816,0.02321966640364111,3,0.023251213060934663
enhanced,0.9,0.2,40,1.35,1.5,0.018148320272580742,0.012844054309161114,0.004596095224319855,0.05444496081774223,0.020926544992459134,3,0.023238730428055264
legacy,0.9,0.0,35,1.6,1.5,0.020580446083287487,0.00907197710045355,0.009966774582305785,0.06174133824986246,0.02335867080316588,3,0.02316781959114572
enhanced,0.85,0.3,40,1.6,3.0,0.019026572805586655,0.011350678659601342,0.006702792086075209,0.05707971841675996,0.021804797525465047,3,0.023128959389495978
legacy,0.85,0.0,35,1.6,3.0,0.02357148105023506,0.004444131967439861,0.016659505878460545,0.07071444315070519,0.026349705770113457,3,0.023072414553813918
enhanced,0.85,0.45,35,1.6,2.0,0.019087341894885406,0.011269887379574354,0.007293422198686046,0.057262025684656215,0.0218655666147638,3,0.02306477788589096
enhanced,0.85,0.45,40,1.35,2.5,0.02019651660124024,0.009507816624245411,0.009721505751005634,0.06058954980372072,0.022974741321118635,3,0.02301680821949983
enhanced,0.9,0.3,40,1.35,1.5,0.018580730676070318,0.011849934055986697,0.006189188041398357,0.05574219202821096,0.021358955395948714,3,0.022984822795054576
enhanced,0.85,0.3,35,2.0,3.0,0.018739593408667387,0.011524219142386664,0.006328217026343175,0.05621878022600216,0.02151781812854578,3,0.02297625946878991
enhanced,0.9,0.45,40,1.35,1.5,0.01944704115307624,0.010699761250838442,0.008670081348165276,0.05834112345922872,0.022225265872954633,3,0.022961421513728746
legacy,0.85,0.0,35,1.35,2.5,0.022676990410079773,0.005588267891530583,0.014976647603515055,0.06803097123023932,0.02545521512995817,3,0.02294521382074128
legacy,0.85,0.1,40,1.35,1.5,0.02013631023005004,0.009480954103983717,0.010123564852272062,0.06040893069015012,0.02291453494992843,3,0.022884204849001902
enhanced,0.85,0.3,35,1.6,2.5,0.018168451732050814,0.012103712193077765,0.0052780038893666436,0.05450535519615245,0.02094667645192921,3,0.022823421635530812
legacy,0.85,0.0,40,2.0,2.5,0.0223902374181857,0.0057642163740632794,0.014604874081409406,0.0671707122545571,0.025168462138064094,3,0.022793403674302767
enhanced,0.85,0.3,40,1.35,3.0,0.019093765977956687,0.010640275349125657,0.007346418152646345,0.05728129793387006,0.02187199069783508,3,0.02277992716216628
enhanced,0.85,0.45,35,2.0,2.0,0.019142831213276836,0.010739227394408836,0.008049117918093434,0.057428493639830505,0.02192105593315523,3,0.0227681158530468
enhanced,0.85,0.45,40,2.0,2.0,0.01912967888988323,0.01066107801408242,0.00808233841535824,0.057389036669649694,0.021907903609761626,3,0.022714813233916584
enhanced,0.85,0.45,35,1.35,2.0,0.018996455086610207,0.010731520402756326,0.0074568400870972966,0.05698936525983062,0.021774679806488603,3,0.022707113254785957
