alpha_lstm,long_weight,risk_penalty,top_k,rank_power,confidence_power,mode,as_of,start,end,portfolio_return,benchmark_return,excess_return,max_weight,n
0.9,0.0,0.0,35,2.0,3.0,legacy,20260427,20260428,20260430,0.040736402334682925,0.0060800942373033795,0.034656308097379546,0.10000000000000002,35
0.9,0.0,0.0,40,1.35,1.5,legacy,20260427,20260428,20260430,0.03064325488321959,0.0060800942373033795,0.02456316064591621,0.09554482991614677,40
0.9,0.0,0.0,40,1.35,2.0,legacy,20260427,20260428,20260430,0.03391564111647173,0.0060800942373033795,0.027835546879168352,0.1,40
0.9,0.0,0.0,40,1.35,2.5,legacy,20260427,20260428,20260430,0.03692245335468425,0.0060800942373033795,0.03084235911738087,0.1,40
0.9,0.0,0.0,40,1.35,3.0,legacy,20260427,20260428,20260430,0.0395529040547643,0.0060800942373033795,0.03347280981746092,0.1,40
0.9,0.0,0.0,40,1.6,1.5,legacy,20260427,20260428,20260430,0.03110887852281635,0.0060800942373033795,0.02502878428551297,0.09999999999999998,40
0.9,0.0,0.0,40,1.6,2.0,legacy,20260427,20260428,20260430,0.03458459605116778,0.0060800942373033795,0.0285045018138644,0.10000000000000002,40
0.9,0.0,0.0,40,1.6,2.5,legacy,20260427,20260428,20260430,0.03751863430636047,0.0060800942373033795,0.03143854006905709,0.1,40
0.9,0.0,0.0,40,1.6,3.0,legacy,20260427,20260428,20260430,0.040031207038640625,0.0060800942373033795,0.033951112801337245,0.09999999999999998,40
0.9,0.0,0.0,40,2.0,1.5,legacy,20260427,20260428,20260430,0.031999763316821236,0.0060800942373033795,0.025919669079517857,0.10000000000000002,40
0.9,0.0,0.0,40,2.0,2.0,legacy,20260427,20260428,20260430,0.034876902402798636,0.0060800942373033795,0.028796808165495257,0.09999999999999998,40
0.9,0.0,0.0,40,2.0,2.5,legacy,20260427,20260428,20260430,0.03762279362404354,0.0060800942373033795,0.03154269938674016,0.1,40
0.9,0.0,0.0,40,2.0,3.0,legacy,20260427,20260428,20260430,0.040299054678094276,0.0060800942373033795,0.034218960440790896,0.1,40
0.9,0.0,0.05,35,1.35,1.5,legacy,20260427,20260428,20260430,0.031964418609629924,0.0060800942373033795,0.025884324372326545,0.1,35
0.9,0.0,0.05,35,1.35,2.0,legacy,20260427,20260428,20260430,0.03545434071479101,0.0060800942373033795,0.029374246477487632,0.09999999999999998,35
0.9,0.0,0.05,35,1.35,2.5,legacy,20260427,20260428,20260430,0.03873697754969924,0.0060800942373033795,0.032656883312395864,0.1,35
0.9,0.0,0.05,35,1.35,3.0,legacy,20260427,20260428,20260430,0.04157541645048836,0.0060800942373033795,0.03549532221318498,0.09999999999999996,35
0.9,0.0,0.05,35,1.6,1.5,legacy,20260427,20260428,20260430,0.03265307718227488,0.0060800942373033795,0.0265729829449715,0.1,35
0.9,0.0,0.05,35,1.6,2.0,legacy,20260427,20260428,20260430,0.03576191992811381,0.0060800942373033795,0.02968182569081043,0.09999999999999998,35
0.9,0.0,0.05,35,1.6,2.5,legacy,20260427,20260428,20260430,0.03892367726094839,0.0060800942373033795,0.03284358302364501,0.09999999999999998,35
0.9,0.0,0.05,35,1.6,3.0,legacy,20260427,20260428,20260430,0.041768922915286555,0.0060800942373033795,0.035688828677983175,0.09999999999999998,35
0.9,0.0,0.05,35,2.0,1.5,legacy,20260427,20260428,20260430,0.03254377170400962,0.0060800942373033795,0.02646367746670624,0.10000000000000003,35
0.9,0.0,0.05,35,2.0,2.0,legacy,20260427,20260428,20260430,0.03573965174695181,0.0060800942373033795,0.02965955750964843,0.1,35
0.9,0.0,0.05,35,2.0,2.5,legacy,20260427,20260428,20260430,0.03893300496767567,0.0060800942373033795,0.03285291073037229,0.10000000000000003,35
0.9,0.0,0.05,35,2.0,3.0,legacy,20260427,20260428,20260430,0.04178882302905179,0.0060800942373033795,0.03570872879174841,0.10000000000000003,35
0.9,0.0,0.05,40,1.35,1.5,legacy,20260427,20260428,20260430,0.030641746001691686,0.0060800942373033795,0.024561651764388306,0.1,40
0.9,0.0,0.05,40,1.35,2.0,legacy,20260427,20260428,20260430,0.03428206518598848,0.0060800942373033795,0.028201970948685103,0.1,40
0.9,0.0,0.05,40,1.35,2.5,legacy,20260427,20260428,20260430,0.03735285940623888,0.0060800942373033795,0.0312727651689355,0.10000000000000002,40
0.9,0.0,0.05,40,1.35,3.0,legacy,20260427,20260428,20260430,0.04023026770632484,0.0060800942373033795,0.03415017346902146,0.1,40
0.9,0.0,0.05,40,1.6,1.5,legacy,20260427,20260428,20260430,0.031374091879309694,0.0060800942373033795,0.025293997642006315,0.10000000000000002,40
0.9,0.0,0.05,40,1.6,2.0,legacy,20260427,20260428,20260430,0.03492334933430769,0.0060800942373033795,0.028843255097004313,0.1,40
0.9,0.0,0.05,40,1.6,2.5,legacy,20260427,20260428,20260430,0.038066930812130965,0.0060800942373033795,0.031986836574827586,0.1,40
0.9,0.0,0.05,40,1.6,3.0,legacy,20260427,20260428,20260430,0.04105518444679081,0.0060800942373033795,0.03497509020948743,0.1,40
0.9,0.0,0.05,40,2.0,1.5,legacy,20260427,20260428,20260430,0.032304719054861306,0.0060800942373033795,0.026224624817557926,0.1,40
0.9,0.0,0.05,40,2.0,2.0,legacy,20260427,20260428,20260430,0.03538984166819178,0.0060800942373033795,0.0293097474308884,0.1,40
0.9,0.0,0.05,40,2.0,2.5,legacy,20260427,20260428,20260430,0.03849678849555878,0.0060800942373033795,0.0324166942582554,0.1,40
0.9,0.0,0.05,40,2.0,3.0,legacy,20260427,20260428,20260430,0.04133345787810086,0.0060800942373033795,0.03525336364079748,0.1,40
0.9,0.0,0.1,35,1.35,1.5,legacy,20260427,20260428,20260430,0.03159522613262678,0.0060800942373033795,0.025515131895323402,0.1,35
0.9,0.0,0.1,35,1.35,2.0,legacy,20260427,20260428,20260430,0.03507453001990479,0.0060800942373033795,0.028994435782601413,0.1,35
0.9,0.0,0.1,35,1.35,2.5,legacy,20260427,20260428,20260430,0.03856079243456698,0.0060800942373033795,0.032480698197263604,0.09999999999999998,35
0.9,0.0,0.1,35,1.35,3.0,legacy,20260427,20260428,20260430,0.04143514323742117,0.0060800942373033795,0.03535504900011779,0.09999999999999998,35
0.9,0.0,0.1,35,1.6,1.5,legacy,20260427,20260428,20260430,0.03226188833580712,0.0060800942373033795,0.02618179409850374,0.1,35
0.9,0.0,0.1,35,1.6,2.0,legacy,20260427,20260428,20260430,0.035476420129819414,0.0060800942373033795,0.029396325892516034,0.10000000000000003,35
0.9,0.0,0.1,35,1.6,2.5,legacy,20260427,20260428,20260430,0.038706962347736025,0.0060800942373033795,0.032626868110432646,0.10000000000000003,35
0.9,0.0,0.1,35,1.6,3.0,legacy,20260427,20260428,20260430,0.041585238770714086,0.0060800942373033795,0.03550514453341071,0.1,35
0.9,0.0,0.1,35,2.0,1.5,legacy,20260427,20260428,20260430,0.03209930625671502,0.0060800942373033795,0.02601921201941164,0.09999999999999998,35
0.9,0.0,0.1,35,2.0,2.0,legacy,20260427,20260428,20260430,0.0354249077484633,0.0060800942373033795,0.029344813511159917,0.09999999999999998,35
0.9,0.0,0.1,35,2.0,2.5,legacy,20260427,20260428,20260430,0.038653002323925434,0.0060800942373033795,0.032572908086622054,0.1,35
0.9,0.0,0.1,35,2.0,3.0,legacy,20260427,20260428,20260430,0.041539085955049376,0.0060800942373033795,0.035458991717746,0.1,35
0.9,0.0,0.1,40,1.35,1.5,legacy,20260427,20260428,20260430,0.03029346455233112,0.0060800942373033795,0.02421337031502774,0.10000000000000003,40
0.9,0.0,0.1,40,1.35,2.0,legacy,20260427,20260428,20260430,0.03388405327359621,0.0060800942373033795,0.027803959036292833,0.10000000000000002,40
0.9,0.0,0.1,40,1.35,2.5,legacy,20260427,20260428,20260430,0.03715329439703491,0.0060800942373033795,0.03107320015973153,0.1,40
0.9,0.0,0.1,40,1.35,3.0,legacy,20260427,20260428,20260430,0.040142696036138174,0.0060800942373033795,0.034062601798834795,0.1,40
0.9,0.0,0.1,40,1.6,1.5,legacy,20260427,20260428,20260430,0.03100678418933828,0.0060800942373033795,0.0249266899520349,0.1,40
0.9,0.0,0.1,40,1.6,2.0,legacy,20260427,20260428,20260430,0.03449032411924325,0.0060800942373033795,0.02841022988193987,0.1,40
0.9,0.0,0.1,40,1.6,2.5,legacy,20260427,20260428,20260430,0.0379483976407376,0.0060800942373033795,0.03186830340343422,0.1,40
0.9,0.0,0.1,40,1.6,3.0,legacy,20260427,20260428,20260430,0.04092943122123896,0.0060800942373033795,0.03484933698393558,0.1,40
0.9,0.0,0.1,40,2.0,1.5,legacy,20260427,20260428,20260430,0.03188105374632806,0.0060800942373033795,0.025800959509024682,0.10000000000000003,40
0.9,0.0,0.1,40,2.0,2.0,legacy,20260427,20260428,20260430,0.035055460239714537,0.0060800942373033795,0.028975366002411157,0.10000000000000003,40
0.9,0.0,0.1,40,2.0,2.5,legacy,20260427,20260428,20260430,0.03827557302102862,0.0060800942373033795,0.03219547878372524,0.1,40
0.9,0.0,0.1,40,2.0,3.0,legacy,20260427,20260428,20260430,0.04114905656609634,0.0060800942373033795,0.03506896232879296,0.09999999999999998,40
0.9,0.0,0.2,35,1.35,1.5,legacy,20260427,20260428,20260430,0.03127964802994917,0.0060800942373033795,0.02519955379264579,0.09999999999999998,35
0.9,0.0,0.2,35,1.35,2.0,legacy,20260427,20260428,20260430,0.03532242762682614,0.0060800942373033795,0.029242333389522764,0.09999999999999998,35
0.9,0.0,0.2,35,1.35,2.5,legacy,20260427,20260428,20260430,0.03880612130731378,0.0060800942373033795,0.0327260270700104,0.1,35
0.9,0.0,0.2,35,1.35,3.0,legacy,20260427,20260428,20260430,0.04161544502816734,0.0060800942373033795,0.03553535079086396,0.1,35
0.9,0.0,0.2,35,1.6,1.5,legacy,20260427,20260428,20260430,0.031831251829610406,0.0060800942373033795,0.025751157592307027,0.1,35
0.9,0.0,0.2,35,1.6,2.0,legacy,20260427,20260428,20260430,0.03544266875047678,0.0060800942373033795,0.029362574513173402,0.1,35
0.9,0.0,0.2,35,1.6,2.5,legacy,20260427,20260428,20260430,0.038918035913067,0.0060800942373033795,0.03283794167576362,0.1,35
0.9,0.0,0.2,35,1.6,3.0,legacy,20260427,20260428,20260430,0.04201706217339104,0.0060800942373033795,0.03593696793608766,0.09999999999999998,35
0.9,0.0,0.2,35,2.0,1.5,legacy,20260427,20260428,20260430,0.031772125173294974,0.0060800942373033795,0.025692030935991594,0.10000000000000002,35
0.9,0.0,0.2,35,2.0,2.0,legacy,20260427,20260428,20260430,0.03535445248006682,0.0060800942373033795,0.02927435824276344,0.1,35
0.9,0.0,0.2,35,2.0,2.5,legacy,20260427,20260428,20260430,0.03877162999954927,0.0060800942373033795,0.03269153576224589,0.10000000000000002,35
0.9,0.0,0.2,35,2.0,3.0,legacy,20260427,20260428,20260430,0.04245830918344324,0.0060800942373033795,0.03637821494613986,0.09999999999999998,35
0.9,0.0,0.2,40,1.35,1.5,legacy,20260427,20260428,20260430,0.029981863363027668,0.0060800942373033795,0.02390176912572429,0.1,40
0.9,0.0,0.2,40,1.35,2.0,legacy,20260427,20260428,20260430,0.03375862684958645,0.0060800942373033795,0.02767853261228307,0.1,40
0.9,0.0,0.2,40,1.35,2.5,legacy,20260427,20260428,20260430,0.03745057412098876,0.0060800942373033795,0.03137047988368538,0.1,40
0.9,0.0,0.2,40,1.35,3.0,legacy,20260427,20260428,20260430,0.04080640853598794,0.0060800942373033795,0.03472631429868456,0.1,40
0.9,0.0,0.2,40,1.6,1.5,legacy,20260427,20260428,20260430,0.03068622214502206,0.0060800942373033795,0.02460612790771868,0.1,40
0.9,0.0,0.2,40,1.6,2.0,legacy,20260427,20260428,20260430,0.034612726072169336,0.0060800942373033795,0.028532631834865957,0.1,40
0.9,0.0,0.2,40,1.6,2.5,legacy,20260427,20260428,20260430,0.03822359175691601,0.0060800942373033795,0.03214349751961263,0.10000000000000002,40
0.9,0.0,0.2,40,1.6,3.0,legacy,20260427,20260428,20260430,0.04133904540014659,0.0060800942373033795,0.03525895116284321,0.09999999999999998,40
0.9,0.0,0.2,40,2.0,1.5,legacy,20260427,20260428,20260430,0.031436854264256874,0.0060800942373033795,0.025356760026953494,0.1,40
0.9,0.0,0.2,40,2.0,2.0,legacy,20260427,20260428,20260430,0.03501046746629179,0.0060800942373033795,0.028930373228988414,0.1,40
0.9,0.0,0.2,40,2.0,2.5,legacy,20260427,20260428,20260430,0.03840069654583055,0.0060800942373033795,0.03232060230852717,0.1,40
0.9,0.0,0.2,40,2.0,3.0,legacy,20260427,20260428,20260430,0.04178671032069245,0.0060800942373033795,0.03570661608338907,0.1,40
0.9,0.0,0.3,35,1.35,1.5,legacy,20260427,20260428,20260430,0.031121090301565672,0.0060800942373033795,0.025040996064262293,0.1,35
0.9,0.0,0.3,35,1.35,2.0,legacy,20260427,20260428,20260430,0.03540901909225506,0.0060800942373033795,0.029328924854951678,0.1,35
0.9,0.0,0.3,35,1.35,2.5,legacy,20260427,20260428,20260430,0.0385732128256288,0.0060800942373033795,0.03249311858832542,0.10000000000000003,35
0.9,0.0,0.3,35,1.35,3.0,legacy,20260427,20260428,20260430,0.03987924549364864,0.0060800942373033795,0.033799151256345264,0.10000000000000032,35
0.9,0.0,0.3,35,1.6,1.5,legacy,20260427,20260428,20260430,0.031801522765970563,0.0060800942373033795,0.025721428528667184,0.1,35
0.9,0.0,0.3,35,1.6,2.0,legacy,20260427,20260428,20260430,0.035598740459293836,0.0060800942373033795,0.029518646221990456,0.09999999999999998,35
0.9,0.0,0.3,35,1.6,2.5,legacy,20260427,20260428,20260430,0.03895327716722996,0.0060800942373033795,0.03287318292992658,0.10000000000000002,35
0.9,0.0,0.3,35,1.6,3.0,legacy,20260427,20260428,20260430,0.04014863783488402,0.0060800942373033795,0.03406854359758064,0.1000000000000005,35
0.9,0.0,0.3,35,2.0,1.5,legacy,20260427,20260428,20260430,0.03172688500975171,0.0060800942373033795,0.02564679077244833,0.10000000000000003,35
0.9,0.0,0.3,35,2.0,2.0,legacy,20260427,20260428,20260430,0.03549846140944487,0.0060800942373033795,0.02941836717214149,0.1,35
0.9,0.0,0.3,35,2.0,2.5,legacy,20260427,20260428,20260430,0.039387523666197126,0.0060800942373033795,0.033307429428893746,0.1,35
0.9,0.0,0.3,35,2.0,3.0,legacy,20260427,20260428,20260430,0.040516047920493035,0.0060800942373033795,0.034435953683189656,0.10000000000000114,35
0.9,0.0,0.3,40,1.35,1.5,legacy,20260427,20260428,20260430,0.02950869541670189,0.0060800942373033795,0.02342860117939851,0.1,40
0.9,0.0,0.3,40,1.35,2.0,legacy,20260427,20260428,20260430,0.03372698999825721,0.0060800942373033795,0.027646895760953832,0.09999999999999998,40
0.9,0.0,0.3,40,1.35,2.5,legacy,20260427,20260428,20260430,0.037375938344799804,0.0060800942373033795,0.031295844107496425,0.1,40
0.9,0.0,0.3,40,1.35,3.0,legacy,20260427,20260428,20260430,0.039380609579756934,0.0060800942373033795,0.033300515342453554,0.10000000000000003,40
0.9,0.0,0.3,40,1.6,1.5,legacy,20260427,20260428,20260430,0.030333431066379507,0.0060800942373033795,0.024253336829076128,0.10000000000000002,40
0.9,0.0,0.3,40,1.6,2.0,legacy,20260427,20260428,20260430,0.03464533576283327,0.0060800942373033795,0.02856524152552989,0.1,40
0.9,0.0,0.3,40,1.6,2.5,legacy,20260427,20260428,20260430,0.03836585219179195,0.0060800942373033795,0.03228575795448857,0.10000000000000002,40
0.9,0.0,0.3,40,1.6,3.0,legacy,20260427,20260428,20260430,0.03980049709123967,0.0060800942373033795,0.03372040285393629,0.1,40
0.9,0.0,0.3,40,2.0,1.5,legacy,20260427,20260428,20260430,0.03135318195952844,0.0060800942373033795,0.025273087722225057,0.1,40
0.9,0.0,0.3,40,2.0,2.0,legacy,20260427,20260428,20260430,0.03514618496520662,0.0060800942373033795,0.02906609072790324,0.1,40
0.9,0.0,0.3,40,2.0,2.5,legacy,20260427,20260428,20260430,0.03876060719311232,0.0060800942373033795,0.03268051295580894,0.1,40
0.9,0.0,0.3,40,2.0,3.0,legacy,20260427,20260428,20260430,0.04018872108179235,0.0060800942373033795,0.03410862684448897,0.10000000000000027,40
0.9,0.0,0.45,35,1.35,1.5,legacy,20260427,20260428,20260430,0.02946085073319599,0.0060800942373033795,0.02338075649589261,0.1,35
0.9,0.0,0.45,35,1.35,2.0,legacy,20260427,20260428,20260430,0.03351153784713289,0.0060800942373033795,0.027431443609829513,0.10000000000000002,35
0.9,0.0,0.45,35,1.35,2.5,legacy,20260427,20260428,20260430,0.03550304856068041,0.0060800942373033795,0.029422954323377028,0.10000000000000003,35
0.9,0.0,0.45,35,1.35,3.0,legacy,20260427,20260428,20260430,0.036286963946521714,0.0060800942373033795,0.030206869709218334,0.10000000000000003,35
0.9,0.0,0.45,35,1.6,1.5,legacy,20260427,20260428,20260430,0.03023908019964986,0.0060800942373033795,0.02415898596234648,0.10000000000000002,35
0.9,0.0,0.45,35,1.6,2.0,legacy,20260427,20260428,20260430,0.03390013963569266,0.0060800942373033795,0.02782004539838928,0.1,35
0.9,0.0,0.45,35,1.6,2.5,legacy,20260427,20260428,20260430,0.03583173818613503,0.0060800942373033795,0.029751643948831653,0.10000000000000003,35
0.9,0.0,0.45,35,1.6,3.0,legacy,20260427,20260428,20260430,0.03637983557834935,0.0060800942373033795,0.030299741341045967,0.1000000000000011,35
0.9,0.0,0.45,35,2.0,1.5,legacy,20260427,20260428,20260430,0.030095448633123616,0.0060800942373033795,0.024015354395820237,0.1,35
0.9,0.0,0.45,35,2.0,2.0,legacy,20260427,20260428,20260430,0.03374658942108074,0.0060800942373033795,0.02766649518377736,0.09999999999999998,35
0.9,0.0,0.45,35,2.0,2.5,legacy,20260427,20260428,20260430,0.03621866924068323,0.0060800942373033795,0.030138575003379853,0.09999999999999998,35
0.9,0.0,0.45,35,2.0,3.0,legacy,20260427,20260428,20260430,0.036523195874513394,0.0060800942373033795,0.030443101637210014,0.10000000000000152,35
0.9,0.0,0.45,40,1.35,1.5,legacy,20260427,20260428,20260430,0.027761692133965694,0.0060800942373033795,0.021681597896662314,0.1,40
0.9,0.0,0.45,40,1.35,2.0,legacy,20260427,20260428,20260430,0.031861442797295185,0.0060800942373033795,0.025781348559991805,0.09999999999999998,40
0.9,0.0,0.45,40,1.35,2.5,legacy,20260427,20260428,20260430,0.034239970842586114,0.0060800942373033795,0.028159876605282734,0.1,40
0.9,0.0,0.45,40,1.35,3.0,legacy,20260427,20260428,20260430,0.03576466835599011,0.0060800942373033795,0.029684574118686732,0.10000000000000002,40
0.9,0.0,0.45,40,1.6,1.5,legacy,20260427,20260428,20260430,0.028681863911681378,0.0060800942373033795,0.022601769674378,0.1,40
0.9,0.0,0.45,40,1.6,2.0,legacy,20260427,20260428,20260430,0.032759871979632975,0.0060800942373033795,0.026679777742329595,0.1,40
0.9,0.0,0.45,40,1.6,2.5,legacy,20260427,20260428,20260430,0.03531792046605741,0.0060800942373033795,0.02923782622875403,0.09999999999999998,40
0.9,0.0,0.45,40,1.6,3.0,legacy,20260427,20260428,20260430,0.036529078445163676,0.0060800942373033795,0.030448984207860297,0.10000000000000002,40
0.9,0.0,0.45,40,2.0,1.5,legacy,20260427,20260428,20260430,0.02979170785477285,0.0060800942373033795,0.02371161361746947,0.1,40
0.9,0.0,0.45,40,2.0,2.0,legacy,20260427,20260428,20260430,0.033450670947501496,0.0060800942373033795,0.027370576710198116,0.1,40
0.9,0.0,0.45,40,2.0,2.5,legacy,20260427,20260428,20260430,0.035732842076246815,0.0060800942373033795,0.029652747838943436,0.1,40
0.9,0.0,0.45,40,2.0,3.0,legacy,20260427,20260428,20260430,0.03662574537512406,0.0060800942373033795,0.03054565113782068,0.10000000000000062,40
0.95,0.0,0.0,35,1.35,1.5,legacy,20260427,20260428,20260430,0.03400148907933048,0.0060800942373033795,0.027921394842027103,0.10000000000000002,35
0.95,0.0,0.0,35,1.35,2.0,legacy,20260427,20260428,20260430,0.03703394473064378,0.0060800942373033795,0.0309538504933404,0.1,35
0.95,0.0,0.0,35,1.35,2.5,legacy,20260427,20260428,20260430,0.039959722504014514,0.0060800942373033795,0.033879628266711134,0.09999999999999998,35
0.95,0.0,0.0,35,1.35,3.0,legacy,20260427,20260428,20260430,0.042802738074439885,0.0060800942373033795,0.036722643837136505,0.09999999999999998,35
0.95,0.0,0.0,35,1.6,1.5,legacy,20260427,20260428,20260430,0.034242733198530495,0.0060800942373033795,0.028162638961227116,0.10000000000000002,35
0.95,0.0,0.0,35,1.6,2.0,legacy,20260427,20260428,20260430,0.03719726981460085,0.0060800942373033795,0.03111717557729747,0.1,35
0.95,0.0,0.0,35,1.6,2.5,legacy,20260427,20260428,20260430,0.04036103865524867,0.0060800942373033795,0.03428094441794529,0.10000000000000002,35
0.95,0.0,0.0,35,1.6,3.0,legacy,20260427,20260428,20260430,0.0432109428133752,0.0060800942373033795,0.03713084857607182,0.10000000000000003,35
0.95,0.0,0.0,35,2.0,1.5,legacy,20260427,20260428,20260430,0.03443096960725322,0.0060800942373033795,0.02835087536994984,0.1,35
0.95,0.0,0.0,35,2.0,2.0,legacy,20260427,20260428,20260430,0.03757492845625542,0.0060800942373033795,0.03149483421895204,0.1,35
0.95,0.0,0.0,35,2.0,2.5,legacy,20260427,20260428,20260430,0.040743293829862075,0.0060800942373033795,0.034663199592558695,0.1,35
0.95,0.0,0.0,35,2.0,3.0,legacy,20260427,20260428,20260430,0.04360248834007102,0.0060800942373033795,0.03752239410276764,0.1,35
0.95,0.0,0.0,40,1.35,1.5,legacy,20260427,20260428,20260430,0.032917720171078454,0.0060800942373033795,0.026837625933775075,0.09606082784091513,40
0.95,0.0,0.0,40,1.35,2.0,legacy,20260427,20260428,20260430,0.036363779637559906,0.0060800942373033795,0.030283685400256527,0.1,40
0.95,0.0,0.0,40,1.35,2.5,legacy,20260427,20260428,20260430,0.039402018430918395,0.0060800942373033795,0.033321924193615016,0.1,40
0.95,0.0,0.0,40,1.35,3.0,legacy,20260427,20260428,20260430,0.04198498842219646,0.0060800942373033795,0.03590489418489308,0.1,40
0.95,0.0,0.0,40,1.6,1.5,legacy,20260427,20260428,20260430,0.033582740845368074,0.0060800942373033795,0.027502646608064694,0.1,40
0.95,0.0,0.0,40,1.6,2.0,legacy,20260427,20260428,20260430,0.03682240051109681,0.0060800942373033795,0.03074230627379343,0.10000000000000003,40
0.95,0.0,0.0,40,1.6,2.5,legacy,20260427,20260428,20260430,0.03956495567607865,0.0060800942373033795,0.03348486143877527,0.1,40
0.95,0.0,0.0,40,1.6,3.0,legacy,20260427,20260428,20260430,0.04231985541320303,0.0060800942373033795,0.03623976117589965,0.09999999999999998,40
0.95,0.0,0.0,40,2.0,1.5,legacy,20260427,20260428,20260430,0.034009371999952694,0.0060800942373033795,0.027929277762649314,0.10000000000000003,40
0.95,0.0,0.0,40,2.0,2.0,legacy,20260427,20260428,20260430,0.0369482623079574,0.0060800942373033795,0.03086816807065402,0.1,40
0.95,0.0,0.0,40,2.0,2.5,legacy,20260427,20260428,20260430,0.040023425327829765,0.0060800942373033795,0.033943331090526385,0.10000000000000002,40
0.95,0.0,0.0,40,2.0,3.0,legacy,20260427,20260428,20260430,0.04284053989038884,0.0060800942373033795,0.03676044565308546,0.1,40
0.95,0.0,0.05,35,1.35,1.5,legacy,20260427,20260428,20260430,0.03401943337705647,0.0060800942373033795,0.02793933913975309,0.1,35
0.95,0.0,0.05,35,1.35,2.0,legacy,20260427,20260428,20260430,0.037243194041221554,0.0060800942373033795,0.031163099803918175,0.10000000000000002,35
0.95,0.0,0.05,35,1.35,2.5,legacy,20260427,20260428,20260430,0.04062100146921235,0.0060800942373033795,0.034540907231908974,0.10000000000000002,35
0.95,0.0,0.05,35,1.35,3.0,legacy,20260427,20260428,20260430,0.04363454451868222,0.0060800942373033795,0.03755445028137884,0.1,35
0.95,0.0,0.05,35,1.6,1.5,legacy,20260427,20260428,20260430,0.0342815594100445,0.0060800942373033795,0.028201465172741122,0.10000000000000002,35
0.95,0.0,0.05,35,1.6,2.0,legacy,20260427,20260428,20260430,0.03763301879363374,0.0060800942373033795,0.03155292455633036,0.10000000000000002,35
0.95,0.0,0.05,35,1.6,2.5,legacy,20260427,20260428,20260430,0.04101468900089052,0.0060800942373033795,0.03493459476358714,0.10000000000000002,35
0.95,0.0,0.05,35,1.6,3.0,legacy,20260427,20260428,20260430,0.04403811227027172,0.0060800942373033795,0.03795801803296834,0.09999999999999998,35
0.95,0.0,0.05,35,2.0,1.5,legacy,20260427,20260428,20260430,0.03449898021510683,0.0060800942373033795,0.028418885977803447,0.1,35
0.95,0.0,0.05,35,2.0,2.0,legacy,20260427,20260428,20260430,0.03799073576969208,0.0060800942373033795,0.0319106415323887,0.10000000000000002,35
0.95,0.0,0.05,35,2.0,2.5,legacy,20260427,20260428,20260430,0.041372057494198124,0.0060800942373033795,0.035291963256894744,0.10000000000000002,35
0.95,0.0,0.05,35,2.0,3.0,legacy,20260427,20260428,20260430,0.04441080126435705,0.0060800942373033795,0.03833070702705367,0.09999999999999998,35
0.95,0.0,0.05,40,1.35,1.5,legacy,20260427,20260428,20260430,0.03265567771179796,0.0060800942373033795,0.026575583474494582,0.1,40
0.95,0.0,0.05,40,1.35,2.0,legacy,20260427,20260428,20260430,0.03637474430659574,0.0060800942373033795,0.030294650069292363,0.1,40
0.95,0.0,0.05,40,1.35,2.5,legacy,20260427,20260428,20260430,0.03965913113368751,0.0060800942373033795,0.03357903689638413,0.1,40
0.95,0.0,0.05,40,1.35,3.0,legacy,20260427,20260428,20260430,0.04270405763711575,0.0060800942373033795,0.03662396339981237,0.1,40
0.95,0.0,0.05,40,1.6,1.5,legacy,20260427,20260428,20260430,0.033549051099483265,0.0060800942373033795,0.027468956862179886,0.09999999999999998,40
0.95,0.0,0.05,40,1.6,2.0,legacy,20260427,20260428,20260430,0.03696733269791737,0.0060800942373033795,0.03088723846061399,0.1,40
0.95,0.0,0.05,40,1.6,2.5,legacy,20260427,20260428,20260430,0.04016286133682999,0.0060800942373033795,0.03408276709952661,0.1,40
0.95,0.0,0.05,40,1.6,3.0,legacy,20260427,20260428,20260430,0.043120760471186965,0.0060800942373033795,0.037040666233883586,0.1,40
0.95,0.0,0.05,40,2.0,1.5,legacy,20260427,20260428,20260430,0.034031315822974126,0.0060800942373033795,0.027951221585670746,0.10000000000000002,40
0.95,0.0,0.05,40,2.0,2.0,legacy,20260427,20260428,20260430,0.037300355037259585,0.0060800942373033795,0.031220260799956205,0.1,40
0.95,0.0,0.05,40,2.0,2.5,legacy,20260427,20260428,20260430,0.0406461562233689,0.0060800942373033795,0.03456606198606552,0.1,40
0.95,0.0,0.05,40,2.0,3.0,legacy,20260427,20260428,20260430,0.0436365814447021,0.0060800942373033795,0.03755648720739872,0.1,40
0.95,0.0,0.1,35,1.35,1.5,legacy,20260427,20260428,20260430,0.03352556256250217,0.0060800942373033795,0.027445468325198792,0.09999999999999998,35
0.95,0.0,0.1,35,1.35,2.0,legacy,20260427,20260428,20260430,0.03687334680114355,0.0060800942373033795,0.03079325256384017,0.09999999999999998,35
0.95,0.0,0.1,35,1.35,2.5,legacy,20260427,20260428,20260430,0.040299464293188515,0.0060800942373033795,0.034219370055885136,0.1,35
0.95,0.0,0.1,35,1.35,3.0,legacy,20260427,20260428,20260430,0.043357200023235454,0.0060800942373033795,0.037277105785932074,0.10000000000000002,35
0.95,0.0,0.1,35,1.6,1.5,legacy,20260427,20260428,20260430,0.033693085827816105,0.0060800942373033795,0.027612991590512725,0.1,35
0.95,0.0,0.1,35,1.6,2.0,legacy,20260427,20260428,20260430,0.03723213389507946,0.0060800942373033795,0.031152039657776083,0.10000000000000003,35
