kind,formula,topk,power,cpen,full_mean,full_min,full_neg,roll_mean,roll_min,roll_neg,all_full_mean,all_full_min,all_full_neg,full_vals,roll_vals,score
calendar,calendar_v4,30,4,0.35,0.005459462671734018,-0.03739319807043269,7,-0.017912335592003656,-0.04312863905500832,10,0.0016003833192579301,-0.05482793836577177,55,"-0.00677,-0.01437,0.02059,-0.00567,-0.03739,0.05176,0.07439,0.02363,-0.01294,0.02412,-0.03380,-0.01803","-0.03584,-0.00283,-0.04313,-0.01219,-0.01803,-0.00934,0.00758,0.01142,-0.00103,-0.03140,-0.03975,-0.04041",-0.030922442229846067
calendar,calendar_v4,30,8,0.0,-0.008883429095528826,-0.03915532045285247,7,-0.0031632735758868762,-0.03491563251351308,5,0.000581804008296744,-0.054153489849087216,60,"-0.03916,0.00865,0.00706,-0.02293,-0.01457,-0.00240,0.00314,-0.02809,-0.00356,0.01344,-0.02934,0.00116","-0.02345,-0.01838,-0.03492,-0.00460,0.00116,0.00521,0.00767,0.00833,0.00458,-0.00591,0.01179,0.01056",-0.02907022481598421
calendar,calendar_v4,30,8,0.1,-0.0044532671160334445,-0.0450621031029245,8,-0.013290078079875929,-0.04510842653864999,8,0.0011911482442940452,-0.05339089515626771,58,"-0.01890,-0.00254,0.01590,-0.00910,-0.03468,0.03753,0.04679,0.00025,-0.01998,-0.00494,-0.04506,-0.01870","-0.04511,-0.00972,-0.03670,-0.01031,-0.01870,0.00497,0.00300,0.01157,0.00897,-0.02794,-0.02647,-0.01304",-0.03578091137558697
calendar,calendar_v4,30,8,0.2,-0.0004443618274563796,-0.04466662703516948,7,-0.017839930992670335,-0.04674442729402106,9,0.0016240421691041972,-0.051303358759674775,52,"-0.01416,-0.00615,0.01877,-0.01261,-0.03644,0.04621,0.05591,0.01377,-0.00989,0.00606,-0.04467,-0.02212","-0.04674,-0.00347,-0.03945,-0.01756,-0.02212,-0.00325,0.00503,0.01270,0.00595,-0.02961,-0.03615,-0.03941",-0.03496054011397248
calendar,calendar_v4,30,8,0.35,0.005121759569732671,-0.038125744877009746,7,-0.017205053086526433,-0.042761066289328305,8,0.0018599710225884962,-0.05475846693383277,57,"-0.00413,-0.01507,0.02120,-0.00964,-0.03813,0.05296,0.07560,0.02172,-0.01489,0.02485,-0.03410,-0.01892","-0.03564,0.00013,-0.04276,-0.01157,-0.01892,-0.01057,0.00789,0.01215,0.00354,-0.03075,-0.04025,-0.03970",-0.028966808113551467
calendar,calendar_v4,30,12,0.0,-0.00921229085953221,-0.038095162285562534,7,-0.003880877043674924,-0.03512047756666506,5,0.0005135093567591578,-0.05541481269981023,59,"-0.03810,0.00868,0.00750,-0.02382,-0.01517,-0.00204,0.00141,-0.02968,-0.00382,0.01416,-0.03032,0.00065","-0.02352,-0.01689,-0.03512,-0.00606,0.00065,0.00149,0.00451,0.00916,0.00598,-0.00772,0.01224,0.00870",-0.029285076896110335
calendar,calendar_v4,30,12,0.1,-0.004515557467635062,-0.04539552066600966,8,-0.012827300280201112,-0.04209713289598966,8,0.0011603346725595866,-0.05797307644828294,58,"-0.01863,-0.00295,0.01639,-0.00824,-0.03624,0.03867,0.04539,0.00175,-0.02244,-0.00468,-0.04540,-0.01781","-0.04210,-0.00800,-0.03647,-0.01075,-0.01781,0.00490,0.00296,0.01158,0.00920,-0.02825,-0.02636,-0.01283",-0.035446513913176575
calendar,calendar_v4,30,12,0.2,-0.0007502278777436732,-0.04441938088678591,7,-0.0172824715842807,-0.047127321233557,9,0.0015626080576727514,-0.051155319962387605,53,"-0.01231,-0.00638,0.01902,-0.01225,-0.03721,0.04632,0.05529,0.01381,-0.01172,0.00288,-0.04442,-0.02203","-0.04713,-0.00239,-0.03842,-0.01696,-0.02203,-0.00192,0.00524,0.01257,0.00692,-0.02902,-0.03441,-0.03985",-0.0349595839001052
calendar,calendar_v4,30,12,0.35,0.0050619135146619965,-0.038168712900182464,7,-0.016589504316768658,-0.042902170498672856,8,0.0018948452698769453,-0.055127414057686286,59,"-0.00401,-0.01468,0.02221,-0.01046,-0.03817,0.05314,0.07661,0.02075,-0.01494,0.02395,-0.03356,-0.02010","-0.03571,0.00108,-0.04290,-0.01125,-0.02010,-0.01065,0.00861,0.01315,0.00648,-0.02925,-0.03860,-0.03993",-0.028832531701388737
calendar,calendar_v4,40,2,0.0,-0.003808785532001266,-0.020968868019415617,6,2.3256220283359694e-05,-0.027722131011832848,5,0.0017045530236435864,-0.04435620767309911,57,"-0.01986,0.00763,0.00725,-0.01771,-0.00616,0.00112,0.01480,-0.02000,-0.00119,0.00334,-0.02097,0.00606","-0.02772,-0.01493,-0.01722,-0.00774,0.00606,0.00398,0.00859,0.01137,0.01100,-0.00743,0.00988,0.02444",-0.019798158928035558
calendar,calendar_v4,40,2,0.1,-0.0020681923943745646,-0.03500026598339615,8,-0.010981405765049584,-0.034308577254881914,8,0.0007734964915142244,-0.045956074722381064,51,"-0.00768,0.00093,0.01214,-0.00632,-0.02598,0.03201,0.04668,-0.00246,-0.01384,-0.00805,-0.03500,-0.01725","-0.03431,-0.00997,-0.03148,-0.01067,-0.01725,0.00008,0.00667,0.01259,0.00162,-0.01750,-0.01296,-0.01859",-0.030746813994861177
calendar,calendar_v4,40,2,0.2,0.0012427096763004866,-0.03915311395289591,7,-0.017889794631314553,-0.04024013419012149,10,0.0011661238424108403,-0.04764305527970065,52,"-0.00950,-0.00295,0.01694,0.00031,-0.03367,0.04708,0.05746,0.01487,-0.01046,-0.00206,-0.03915,-0.02397","-0.03566,-0.00747,-0.04024,-0.01574,-0.02397,-0.00519,0.00496,0.01245,-0.00108,-0.02781,-0.03547,-0.03945",-0.0333631657006588
calendar,calendar_v4,40,2,0.35,0.003993945899009802,-0.035024180344837175,6,-0.01948908952620047,-0.04406263203407783,10,0.0011353006835746937,-0.047716078522582236,53,"-0.00802,-0.01046,0.01832,0.00097,-0.03450,0.04683,0.06554,0.02481,-0.00969,0.01127,-0.03502,-0.02212","-0.03505,-0.00679,-0.04230,-0.01589,-0.02212,-0.00570,0.00435,0.01058,-0.00547,-0.03259,-0.03882,-0.04406",-0.030890860783243764
calendar,calendar_v4,40,4,0.0,-0.0063297747769855495,-0.02750055654863661,7,-0.001303500841231173,-0.029020050232703938,5,0.0012219590604625587,-0.04936220122893596,58,"-0.02750,0.00893,0.00637,-0.01984,-0.01082,-0.00009,0.00842,-0.02492,-0.00315,0.00994,-0.02533,0.00202","-0.02902,-0.01877,-0.02839,-0.00684,0.00202,0.00555,0.01359,0.01010,0.00879,-0.00575,0.01390,0.01917",-0.024091248853639738
calendar,calendar_v4,40,4,0.1,-0.0029603335078420266,-0.04051837870970638,8,-0.012312610868940893,-0.041009400025012445,8,0.0008868831342751143,-0.05068864972885051,52,"-0.01418,0.00004,0.01356,-0.00980,-0.02903,0.03627,0.04961,-0.00036,-0.01519,-0.00716,-0.04052,-0.01877","-0.04101,-0.01165,-0.03551,-0.00692,-0.01877,0.00114,0.00729,0.01229,0.00511,-0.02282,-0.02001,-0.01688",-0.03339354996429664
calendar,calendar_v4,40,4,0.2,0.0013353014744917466,-0.04134578162835307,7,-0.017827776240532573,-0.04118867831870358,9,0.0015556908302608095,-0.051180859853163785,54,"-0.01256,-0.00484,0.01798,-0.00731,-0.03475,0.04827,0.06322,0.01533,-0.01059,0.00530,-0.04135,-0.02268","-0.04119,-0.00712,-0.04034,-0.01532,-0.02268,-0.00614,0.00605,0.01265,0.00333,-0.02913,-0.03652,-0.03753",-0.03276858759419116
calendar,calendar_v4,40,4,0.35,0.005151784551741156,-0.03648683803312846,7,-0.018386075699355,-0.04278798112322036,10,0.0014909779184201716,-0.05078058439642026,54,"-0.00816,-0.01344,0.01990,-0.00444,-0.03649,0.04985,0.07510,0.02503,-0.01163,0.01946,-0.03417,-0.01916","-0.03552,-0.00469,-0.04279,-0.01287,-0.01916,-0.00747,0.00726,0.01147,-0.00370,-0.03268,-0.03925,-0.04124",-0.031034860237533567
calendar,calendar_v4,40,8,0.0,-0.007717541383764073,-0.03483847793829936,6,-0.002253961569113113,-0.033779600184740244,5,0.00072068402679933,-0.051403490590555406,60,"-0.03484,0.00930,0.00613,-0.02182,-0.01297,0.00038,0.00425,-0.02641,-0.00350,0.01347,-0.02954,0.00295","-0.02601,-0.01874,-0.03378,-0.00530,0.00295,0.00702,0.01072,0.00813,0.00578,-0.00284,0.01228,0.01276",-0.02615838923391817
calendar,calendar_v4,40,8,0.1,-0.0039804283329814725,-0.04420298680488757,9,-0.013377057090320102,-0.04515330683355037,8,0.0011294494702474946,-0.05316636428368413,57,"-0.01840,-0.00102,0.01519,-0.00811,-0.03296,0.03690,0.04728,-0.00082,-0.01736,-0.00432,-0.04420,-0.01994","-0.04515,-0.01309,-0.03716,-0.00822,-0.01994,0.00497,0.00437,0.01168,0.00790,-0.02649,-0.02526,-0.01414",-0.03638886333403127
calendar,calendar_v4,40,8,0.2,-6.348097017671907e-05,-0.0440083677230368,7,-0.01809068653633633,-0.04620968894051472,9,0.001591159074216151,-0.051641328557595935,52,"-0.01489,-0.00620,0.01852,-0.01194,-0.03545,0.04692,0.05655,0.01446,-0.01009,0.00815,-0.04401,-0.02279","-0.04621,-0.00444,-0.03945,-0.01794,-0.02279,-0.00550,0.00486,0.01293,0.00615,-0.02871,-0.03730,-0.03869",-0.0346460890720245
calendar,calendar_v4,40,8,0.35,0.005557543611273079,-0.0378246697106686,7,-0.017526384414046144,-0.043467166637976784,9,0.0017100111637671483,-0.054882959554283545,56,"-0.00559,-0.01470,0.02078,-0.00659,-0.03782,0.05228,0.07501,0.02307,-0.01317,0.02551,-0.03382,-0.01825","-0.03576,-0.00148,-0.04347,-0.01168,-0.01825,-0.01005,0.00775,0.01173,0.00149,-0.03086,-0.04020,-0.03954",-0.029856415269379974
calendar,calendar_v4,40,12,0.0,-0.008858097035241203,-0.03925661266913318,7,-0.0032826205299787254,-0.03640101767254862,5,0.0005587001514826694,-0.054182315059591174,60,"-0.03926,0.00867,0.00702,-0.02293,-0.01445,-0.00241,0.00336,-0.02789,-0.00351,0.01324,-0.02924,0.00109","-0.02339,-0.01847,-0.03640,-0.00459,0.00109,0.00540,0.00779,0.00850,0.00458,-0.00597,0.01159,0.01047",-0.029264358806735377
calendar,calendar_v4,40,12,0.1,-0.004464944033098263,-0.04511478958660973,8,-0.013260373619668824,-0.04518076683282722,8,0.0011991358682520005,-0.0533805586929855,58,"-0.01892,-0.00254,0.01598,-0.00935,-0.03459,0.03748,0.04681,0.00018,-0.01995,-0.00494,-0.04511,-0.01864","-0.04518,-0.00973,-0.03667,-0.01023,-0.01864,0.00497,0.00297,0.01157,0.00901,-0.02786,-0.02635,-0.01298",-0.03579499552447156
calendar,calendar_v4,40,12,0.2,-0.0004133580724965105,-0.04466905145684425,7,-0.017814199144684576,-0.04673322207455645,9,0.001628986808306155,-0.05110721407580274,51,"-0.01426,-0.00609,0.01877,-0.01255,-0.03642,0.04621,0.05597,0.01375,-0.00985,0.00624,-0.04467,-0.02207","-0.04673,-0.00347,-0.03945,-0.01753,-0.02207,-0.00322,0.00513,0.01269,0.00593,-0.02957,-0.03614,-0.03934",-0.034934391160857024
calendar,calendar_v4,40,12,0.35,0.005124198844947508,-0.03810189959296413,7,-0.01723650676859585,-0.042767938822974604,8,0.0018631337903521933,-0.05467215110786114,57,"-0.00414,-0.01509,0.02115,-0.00964,-0.03810,0.05301,0.07569,0.02173,-0.01495,0.02494,-0.03419,-0.01893","-0.03571,0.00012,-0.04277,-0.01161,-0.01893,-0.01063,0.00788,0.01216,0.00346,-0.03082,-0.04031,-0.03966",-0.028970346398195082
calendar,calendar_v4,50,2,0.0,-0.0022850972519458204,-0.018720724087845874,5,0.0007195375420486818,-0.026036959831018315,5,0.0018303093655536978,-0.04233983482963062,55,"-0.01649,0.00684,0.00755,-0.01622,-0.00347,0.00309,0.01815,-0.01786,0.00044,0.00111,-0.01872,0.00816","-0.02604,-0.01193,-0.01209,-0.00792,0.00816,0.00305,0.00598,0.01212,0.01248,-0.00810,0.00884,0.02407",-0.01711423662179355
calendar,calendar_v4,50,2,0.1,-0.0014617390108070938,-0.032288987381609215,8,-0.010620960186890344,-0.032706464125099685,9,0.000782343717580849,-0.04370484483881315,53,"-0.00676,0.00177,0.01316,-0.00510,-0.02456,0.02918,0.04496,-0.00358,-0.01201,-0.00695,-0.03229,-0.01536","-0.03271,-0.00992,-0.02925,-0.01208,-0.01536,-0.00148,0.00632,0.01293,0.00025,-0.01599,-0.01182,-0.01834",-0.030601336843205693
calendar,calendar_v4,50,2,0.2,0.0015165744168444538,-0.03733670240486598,7,-0.017528865352691277,-0.03991135597498208,10,0.0010249046860928896,-0.04556716774709288,53,"-0.00870,-0.00160,0.01706,0.00312,-0.03255,0.04513,0.05575,0.01479,-0.01036,-0.00350,-0.03734,-0.02361","-0.03406,-0.00718,-0.03983,-0.01604,-0.02361,-0.00417,0.00466,0.01253,-0.00213,-0.02610,-0.03452,-0.03991",-0.032729284052100405
calendar,calendar_v4,50,2,0.35,0.0037657787445052365,-0.0348142334455906,6,-0.019969263548603164,-0.04571078718402641,10,0.0009840468596027257,-0.04633894981522381,54,"-0.00868,-0.00859,0.01843,0.00377,-0.03362,0.04504,0.06101,0.02546,-0.00894,0.00965,-0.03481,-0.02352","-0.03487,-0.00792,-0.04232,-0.01775,-0.02352,-0.00505,0.00380,0.01044,-0.00574,-0.03148,-0.03951,-0.04571",-0.03130591913368343
calendar,calendar_v4,50,4,0.0,-0.005352749823566485,-0.02423256661104963,6,-0.0010305317990526263,-0.029618134932278356,5,0.0014411783876416375,-0.047288529464044354,56,"-0.02423,0.00831,0.00669,-0.01898,-0.00845,0.00105,0.01095,-0.02281,-0.00230,0.00530,-0.02375,0.00397","-0.02962,-0.01710,-0.02370,-0.00733,0.00397,0.00384,0.01195,0.01056,0.00953,-0.00704,0.01158,0.02099",-0.021845321999968872
calendar,calendar_v4,50,4,0.1,-0.00269884684516326,-0.037874556845178244,8,-0.011928465717405426,-0.03821305728135252,9,0.0008413913619687506,-0.04870660247179625,52,"-0.01168,0.00064,0.01310,-0.00901,-0.02749,0.03453,0.04825,-0.00100,-0.01427,-0.00887,-0.03787,-0.01870","-0.03821,-0.01086,-0.03386,-0.00872,-0.01870,-0.00018,0.00710,0.01240,0.00317,-0.02075,-0.01686,-0.01767",-0.03333291387293701
calendar,calendar_v4,50,4,0.2,0.0012570775899275945,-0.03998596961180745,7,-0.017904028200031615,-0.040209347538476534,9,0.0014063078933287667,-0.04989716752152402,52,"-0.01112,-0.00373,0.01738,-0.00432,-0.03429,0.04784,0.06022,0.01543,-0.01032,0.00191,-0.03999,-0.02391","-0.03849,-0.00750,-0.04021,-0.01518,-0.02391,-0.00609,0.00568,0.01261,0.00094,-0.02895,-0.03561,-0.03814",-0.03248699827775914
calendar,calendar_v4,50,4,0.35,0.0045469281832014145,-0.035542202707257255,7,-0.01890009135535036,-0.042533818800180506,10,0.0012886240952506849,-0.04944546134190088,53,"-0.00821,-0.01188,0.01900,-0.00201,-0.03554,0.04849,0.06998,0.02513,-0.01055,0.01551,-0.03452,-0.02082","-0.03525,-0.00600,-0.04244,-0.01396,-0.02082,-0.00651,0.00601,0.01109,-0.00462,-0.03314,-0.03862,-0.04253",-0.031337745713026235
calendar,calendar_v4,50,8,0.0,-0.006703145697528091,-0.03150444174811382,6,-0.001439346608842297,-0.031514761637400066,5,0.0008480371876401102,-0.049157397691292765,59,"-0.03150,0.00906,0.00590,-0.01973,-0.01091,0.00035,0.00603,-0.02526,-0.00330,0.01364,-0.02792,0.00321","-0.02684,-0.01819,-0.03151,-0.00575,0.00321,0.00746,0.01211,0.00979,0.00720,-0.00269,0.01316,0.01479",-0.024443693051509896
calendar,calendar_v4,50,8,0.1,-0.003419470795588754,-0.042614461783469164,9,-0.012872855571761469,-0.04351584118819197,8,0.0010258100748986526,-0.052349666921112994,57,"-0.01725,-0.00054,0.01468,-0.00818,-0.03145,0.03716,0.04887,-0.00195,-0.01596,-0.00420,-0.04261,-0.01960","-0.04352,-0.01262,-0.03675,-0.00629,-0.01960,0.00334,0.00612,0.01180,0.00642,-0.02464,-0.02396,-0.01478",-0.035463170573380484
calendar,calendar_v4,50,8,0.2,0.0006459773390723048,-0.04292172646579902,7,-0.017846331790442076,-0.04474658130370967,9,0.0015821598986474601,-0.05197429393180063,53,"-0.01434,-0.00619,0.01849,-0.01013,-0.03448,0.04774,0.05855,0.01504,-0.01050,0.00890,-0.04292,-0.02239","-0.04475,-0.00550,-0.03957,-0.01688,-0.02239,-0.00579,0.00526,0.01297,0.00650,-0.02871,-0.03781,-0.03748",-0.03382029143937651
calendar,calendar_v4,50,8,0.35,0.005594566890663701,-0.03724417718878402,7,-0.017963037544387574,-0.04320287541398371,10,0.0015788103643064795,-0.05477490950673934,56,"-0.00706,-0.01420,0.02049,-0.00535,-0.03724,0.05174,0.07498,0.02388,-0.01278,0.02460,-0.03388,-0.01804","-0.03611,-0.00296,-0.04320,-0.01243,-0.01804,-0.00950,0.00777,0.01164,-0.00130,-0.03117,-0.03995,-0.04031",-0.03084420089796044
calendar,calendar_v4,50,12,0.0,-0.008102843873102587,-0.03625600012286914,6,-0.002620459632988575,-0.034540552460406715,5,0.0006672877234751032,-0.0522341954612649,59,"-0.03626,0.00947,0.00629,-0.02262,-0.01346,0.00018,0.00417,-0.02697,-0.00360,0.01293,-0.03005,0.00270","-0.02570,-0.01876,-0.03454,-0.00520,0.00270,0.00644,0.01025,0.00768,0.00522,-0.00367,0.01193,0.01220",-0.02684786413219623
calendar,calendar_v4,50,12,0.1,-0.004157684848217107,-0.044816333312367354,9,-0.013505647786884274,-0.045650593821607494,8,0.001182976364824041,-0.05336406494403499,58,"-0.01871,-0.00131,0.01554,-0.00829,-0.03337,0.03671,0.04686,-0.00040,-0.01796,-0.00445,-0.04482,-0.01970","-0.04565,-0.01290,-0.03717,-0.00885,-0.01970,0.00542,0.00377,0.01167,0.00815,-0.02717,-0.02569,-0.01396",-0.03668930059249531
calendar,calendar_v4,50,12,0.2,-0.00025152610147625005,-0.04411001400636765,7,-0.01806194936662228,-0.0463844757041127,9,0.0015722523800260413,-0.05167369358127383,52,"-0.01503,-0.00611,0.01856,-0.01267,-0.03581,0.04662,0.05611,0.01402,-0.00987,0.00814,-0.04411,-0.02286","-0.04638,-0.00406,-0.03937,-0.01813,-0.02286,-0.00519,0.00494,0.01289,0.00617,-0.02869,-0.03705,-0.03900",-0.034781536680479515
calendar,calendar_v4,50,12,0.35,0.005506700017412872,-0.038055658874908416,7,-0.01738299399227961,-0.043457409629238594,9,0.0017672985027787952,-0.05483605527309261,56,"-0.00540,-0.01484,0.02090,-0.00716,-0.03806,0.05244,0.07523,0.02272,-0.01334,0.02588,-0.03389,-0.01842","-0.03571,-0.00087,-0.04346,-0.01157,-0.01842,-0.01026,0.00774,0.01186,0.00257,-0.03090,-0.04045,-0.03913",-0.029877991150595525
calendar,calendar_v4,70,2,0.0,-0.00032304274185464336,-0.01685806109940125,6,0.0011920711692528542,-0.024252174716564254,5,0.0019013418586776077,-0.03916525606117896,54,"-0.01317,0.00664,0.00870,-0.01297,-0.00016,0.00601,0.02356,-0.01557,0.00344,-0.00195,-0.01686,0.00844","-0.02425,-0.00802,-0.00677,-0.00911,0.00844,0.00278,0.00485,0.01310,0.01398,-0.00805,0.00808,0.01928",-0.01633168056997923
calendar,calendar_v4,70,2,0.1,-0.00021234538904599094,-0.02938365837689472,8,-0.010430340378190092,-0.031055900611647966,10,0.0009242389141494606,-0.04144914507429044,54,"-0.00725,0.00361,0.01495,-0.00238,-0.02058,0.02693,0.04300,-0.00359,-0.00886,-0.00570,-0.02938,-0.01329","-0.03106,-0.01005,-0.02477,-0.01408,-0.01329,-0.00336,0.00528,0.01343,-0.00173,-0.01548,-0.01271,-0.01735",-0.030089577976853646
calendar,calendar_v4,70,2,0.2,0.0020162921536964785,-0.034799489173580195,6,-0.016897980095363772,-0.038096032129968004,10,0.0008867369236657534,-0.043092481995428485,50,"-0.00800,0.00071,0.01758,0.00595,-0.03048,0.04159,0.05258,0.01421,-0.00921,-0.00373,-0.03480,-0.02221","-0.03342,-0.00777,-0.03740,-0.01739,-0.02221,-0.00353,0.00392,0.01246,-0.00333,-0.02331,-0.03270,-0.03810",-0.030596923853239047
calendar,calendar_v4,70,2,0.35,0.0036999505496460978,-0.033881112935430654,6,-0.020176862017403856,-0.0459692607554998,10,0.0008432022265472572,-0.04452896016184169,54,"-0.00990,-0.00534,0.01899,0.00789,-0.03214,0.04221,0.05481,0.02636,-0.00843,0.00762,-0.03388,-0.02379","-0.03455,-0.00873,-0.04204,-0.02001,-0.02379,-0.00487,0.00363,0.01093,-0.00586,-0.03043,-0.04042,-0.04597",-0.03126475413156983
calendar,calendar_v4,70,4,0.0,-0.0031203153659160993,-0.02023256192397528,6,0.00015762256650269884,-0.027068716683050782,5,0.001703630001139767,-0.043588173948859915,57,"-0.01879,0.00736,0.00742,-0.01681,-0.00483,0.00266,0.01634,-0.01933,-0.00014,0.00228,-0.02023,0.00663","-0.02707,-0.01327,-0.01550,-0.00789,0.00663,0.00343,0.00792,0.01161,0.01166,-0.00770,0.00971,0.02236",-0.019166726234232215
calendar,calendar_v4,70,4,0.1,-0.0017342075886983834,-0.03395521773722733,8,-0.011060194898738565,-0.034433984599974446,9,0.0008178998894609571,-0.0451813058840777,52,"-0.00852,0.00161,0.01336,-0.00607,-0.02505,0.03079,0.04590,-0.00261,-0.01248,-0.00747,-0.03396,-0.01631","-0.03443,-0.01025,-0.03033,-0.01123,-0.01631,-0.00123,0.00644,0.01285,0.00101,-0.01758,-0.01370,-0.01796",-0.03138362966742945
calendar,calendar_v4,70,4,0.2,0.0014828991770377607,-0.037990284360911085,7,-0.01758366314293039,-0.03963984266866427,10,0.0011406215329923402,-0.04678973169312334,53,"-0.00940,-0.00202,0.01726,0.00087,-0.03292,0.04564,0.05693,0.01486,-0.01018,-0.00169,-0.03799,-0.02355","-0.03556,-0.00737,-0.03964,-0.01594,-0.02355,-0.00475,0.00486,0.01255,-0.00125,-0.02675,-0.03465,-0.03898",-0.032850452304608146
calendar,calendar_v4,70,4,0.35,0.004025927477101713,-0.034593890426150506,6,-0.019620251697410388,-0.044607141995615426,10,0.0010757409525859742,-0.047206355141426085,53,"-0.00864,-0.00934,0.01872,0.00227,-0.03411,0.04592,0.06334,0.02542,-0.00945,0.01137,-0.03459,-0.02260","-0.03497,-0.00733,-0.04234,-0.01672,-0.02260,-0.00554,0.00453,0.01074,-0.00533,-0.03199,-0.03929,-0.04461",-0.030889946538720923
calendar,calendar_v4,70,8,0.0,-0.0060835119237242505,-0.027099959999671255,6,-0.001147645147030922,-0.02909578970168328,5,0.0012232491407588014,-0.049577431042832104,57,"-0.02710,0.00883,0.00631,-0.01950,-0.00991,0.00054,0.00890,-0.02441,-0.00316,0.00922,-0.02531,0.00260","-0.02910,-0.01850,-0.02752,-0.00664,0.00260,0.00538,0.01350,0.01039,0.00927,-0.00603,0.01377,0.01912",-0.022836308701146377
calendar,calendar_v4,70,8,0.1,-0.0028996317573594717,-0.039991949906847284,8,-0.012157100913176885,-0.04101615531181513,8,0.0008930753672584405,-0.05056905897921672,52,"-0.01428,0.00012,0.01378,-0.01013,-0.02867,0.03588,0.04927,-0.00074,-0.01475,-0.00698,-0.03999,-0.01831","-0.04102,-0.01161,-0.03523,-0.00659,-0.01831,0.00089,0.00765,0.01232,0.00508,-0.02271,-0.01993,-0.01641",-0.03320797194796298
calendar,calendar_v4,70,8,0.2,0.0014950542942371607,-0.04085312075627367,7,-0.01768475428941167,-0.040978142343455926,9,0.0015440928090553353,-0.05106249221900774,54,"-0.01293,-0.00461,0.01794,-0.00699,-0.03450,0.04793,0.06365,0.01558,-0.01066,0.00591,-0.04085,-0.02253","-0.04098,-0.00714,-0.04027,-0.01509,-0.02253,-0.00612,0.00641,0.01275,0.00354,-0.02896,-0.03635,-0.03748",-0.032519970889235084
calendar,calendar_v4,70,8,0.35,0.005267258718742112,-0.03635431858999154,7,-0.018420278231032688,-0.042848596690609184,10,0.001464081817383019,-0.050581572960772314,55,"-0.00862,-0.01311,0.01993,-0.00414,-0.03635,0.04969,0.07543,0.02537,-0.01138,0.01981,-0.03412,-0.01932","-0.03563,-0.00486,-0.04285,-0.01322,-0.01932,-0.00740,0.00753,0.01170,-0.00392,-0.03229,-0.03948,-0.04131",-0.03096520228845342
calendar,calendar_v4,70,12,0.0,-0.006621198993811756,-0.03140566637505693,6,-0.0013910035530917675,-0.031265784663309856,5,0.0008506273001805761,-0.04919100819070829,59,"-0.03141,0.00904,0.00587,-0.01966,-0.01058,0.00055,0.00618,-0.02501,-0.00331,0.01342,-0.02797,0.00342","-0.02690,-0.01819,-0.03127,-0.00567,0.00342,0.00756,0.01216,0.00982,0.00733,-0.00269,0.01299,0.01475",-0.024339078158839282
calendar,calendar_v4,70,12,0.1,-0.00341474118977148,-0.04252458730909754,9,-0.012822502477845823,-0.04355584864866615,8,0.001029835327006027,-0.052347893764929945,57,"-0.01726,-0.00052,0.01474,-0.00826,-0.03135,0.03707,0.04875,-0.00213,-0.01584,-0.00413,-0.04252,-0.01952","-0.04356,-0.01265,-0.03671,-0.00616,-0.01952,0.00336,0.00622,0.01180,0.00643,-0.02455,-0.02386,-0.01469",-0.03543088542536328
calendar,calendar_v4,70,12,0.2,0.0006838438796799908,-0.042811176408298346,7,-0.017810221597719975,-0.04471839901391281,9,0.001579402935172708,-0.051953579471394076,53,"-0.01451,-0.00611,0.01846,-0.01002,-0.03440,0.04769,0.05853,0.01512,-0.01051,0.00915,-0.04281,-0.02237","-0.04472,-0.00551,-0.03953,-0.01683,-0.02237,-0.00583,0.00537,0.01299,0.00659,-0.02867,-0.03782,-0.03741",-0.03376411708826704
calendar,calendar_v4,70,12,0.35,0.005641189020102365,-0.03719761180502566,7,-0.017979356846272176,-0.043232459740065794,10,0.001570688020521774,-0.05475857483527506,56,"-0.00717,-0.01412,0.02046,-0.00523,-0.03720,0.05174,0.07513,0.02397,-0.01272,0.02478,-0.03389,-0.01804","-0.03619,-0.00301,-0.04323,-0.01252,-0.01804,-0.00955,0.00784,0.01171,-0.00139,-0.03107,-0.04002,-0.04029",-0.0308183182247588
calendar,calendar_v5,30,2,0.0,0.002951714099166003,-0.03142225342529892,5,-0.006387999436710663,-0.03142225342529892,10,0.0003838239876261614,-0.0439272558129406,55,"-0.00794,-0.02226,0.00249,0.02148,-0.02772,0.03123,0.04795,0.03007,0.00393,0.01551,-0.02791,-0.03142","-0.01928,-0.01709,-0.01949,-0.00356,-0.03142,-0.00932,-0.00311,-0.00283,-0.00668,-0.00642,0.01058,0.03197",-0.024662059505917648
calendar,calendar_v5,30,2,0.1,0.0035866697481000257,-0.03651725598819486,6,-0.01371215967435308,-0.03812013176933359,12,0.0008119141812751053,-0.047104416676879535,54,"-0.00624,-0.02006,0.00894,0.01977,-0.02634,0.03716,0.03686,0.03862,-0.00454,0.01727,-0.03652,-0.02187","-0.03812,-0.01179,-0.02848,-0.00217,-0.02187,-0.01314,-0.00300,-0.00005,-0.01228,-0.02039,-0.00867,-0.00459",-0.031134656788231976
calendar,calendar_v5,30,2,0.2,0.00490953007949168,-0.032784763615644155,6,-0.01894457343078917,-0.037051549226322235,11,0.0010654907349887592,-0.05043390813033939,52,"-0.00577,-0.01877,0.01262,0.02028,-0.02436,0.03737,0.04107,0.04039,-0.00460,0.01946,-0.03278,-0.02599","-0.03705,-0.00713,-0.03164,-0.00915,-0.02599,-0.01448,-0.00185,0.00476,-0.01274,-0.02543,-0.03180,-0.03484",-0.03008541452102907
