k_sim,top_n,top_k,power,max_weight,penalty,mean_excess,min_excess,max_excess,neg_windows,vals,choices
20,2,40,6,0.08,0.5,0.016624201470298087,-0.04570938803482311,0.04787486531559352,3,"0.03339,0.00787,-0.04571,0.02718,-0.02948,0.02554,0.02380,-0.00214,0.03197,0.03883,0.04036,0.04787",ret_1d:high|amount_z_20d:high / ret_1d:high|ret_10d:low / ret_1d:high|volume_z_20d:high / ret_5d:low|ret_3d:low / overnight_vol_20d:low|range_vol_20d:low / ret_1d:high|drawdown_20d:high / range_vol_20d:low|intraday_mean_5d:low / amount_trend_5_20:low|vol_ratio_5_20:low / ret_5d:low|intraday_mean_5d:low / range_vol_20d:low|overnight_vol_20d:low / drawdown_20d:high|ret_1d:high / ret_1d:high|ret_2d:high
20,1,40,4,0.06,0.0,0.01660740048614462,-0.036101078465902964,0.035855381347739385,1,"0.02660,0.00724,-0.03610,0.01784,0.01719,0.00814,0.00468,0.02553,0.02664,0.03142,0.03586,0.03427",ret_1d:high / ret_1d:high / ret_1d:high / ret_10d:low / ret_1d:high / ret_1d:high / intraday_mean_5d:low / ret_15d:low / intraday_mean_5d:low / range_vol_20d:low / ret_1d:high / ret_1d:high
30,2,40,6,0.08,0.0,0.016588609675026133,-0.03457344735776974,0.05172402583375247,3,"0.02162,-0.00472,0.00732,-0.03457,-0.01856,0.02834,0.02861,0.00181,0.03160,0.03949,0.05172,0.04640",ret_1d:high|ret_2d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / amount_trend_5_20:low|vol_ratio_5_20:low / ret_1d:high|ret_2d:high / intraday_mean_5d:low|ret_1d:high / ret_1d:high|drawdown_20d:low / intraday_mean_5d:low|ret_5d:low / range_vol_20d:low|overnight_vol_20d:low / ret_1d:high|ret_2d:high / ret_1d:high|ret_2d:high
20,1,30,2,0.06,0.0,0.01651839599536553,-0.036081177680343454,0.036373489706036016,1,"0.02610,0.00624,-0.03608,0.01735,0.01699,0.00797,0.00538,0.02596,0.02604,0.03080,0.03637,0.03509",ret_1d:high / ret_1d:high / ret_1d:high / ret_10d:low / ret_1d:high / ret_1d:high / intraday_mean_5d:low / ret_15d:low / intraday_mean_5d:low / range_vol_20d:low / ret_1d:high / ret_1d:high
20,2,50,6,0.1,0.0,0.01651768735333102,-0.036079260215818316,0.05671777549926826,5,"-0.00642,-0.00090,-0.03608,0.01965,-0.01496,0.03386,0.03136,-0.01098,0.03060,0.04169,0.05672,0.05367",ret_1d:high|amount_z_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|amount_z_20d:high / ret_10d:low|ret_3d:low / ret_1d:high|overnight_vol_20d:low / ret_1d:high|drawdown_20d:high / intraday_mean_5d:low|ret_1d:high / ret_15d:low|intraday_mean_5d:low / intraday_mean_5d:low|ret_5d:low / range_vol_20d:low|overnight_vol_20d:low / ret_1d:high|ret_2d:high / ret_1d:high|ret_2d:high
20,2,40,4,0.1,0.0,0.016460113341743392,-0.03633248992486052,0.05563142266592489,5,"-0.00532,-0.00095,-0.03633,0.02097,-0.01462,0.03170,0.03126,-0.00926,0.03022,0.04118,0.05563,0.05304",ret_1d:high|amount_z_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|amount_z_20d:high / ret_10d:low|ret_3d:low / ret_1d:high|overnight_vol_20d:low / ret_1d:high|drawdown_20d:high / intraday_mean_5d:low|ret_1d:high / ret_15d:low|intraday_mean_5d:low / intraday_mean_5d:low|ret_5d:low / range_vol_20d:low|overnight_vol_20d:low / ret_1d:high|ret_2d:high / ret_1d:high|ret_2d:high
30,2,50,6,0.08,0.0,0.016253483413077176,-0.032179436624984584,0.05168590523325362,3,"0.01672,-0.00333,0.00809,-0.03218,-0.01777,0.02694,0.02720,0.00125,0.03022,0.03911,0.05169,0.04712",ret_1d:high|ret_2d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / amount_trend_5_20:low|vol_ratio_5_20:low / ret_1d:high|ret_2d:high / intraday_mean_5d:low|ret_1d:high / ret_1d:high|drawdown_20d:low / intraday_mean_5d:low|ret_5d:low / range_vol_20d:low|overnight_vol_20d:low / ret_1d:high|ret_2d:high / ret_1d:high|ret_2d:high
20,3,30,6,0.1,0.5,0.01624848544345527,-0.054959746355198354,0.05476073816598266,3,"0.02975,0.00909,-0.05496,0.02820,-0.02926,0.03904,0.02317,-0.02520,0.04903,0.04280,0.05476,0.02856",ret_1d:high|amount_z_20d:high|volume_z_20d:high / ret_1d:high|ret_10d:low|drawdown_20d:high / ret_1d:high|volume_z_20d:high|amount_z_20d:high / ret_5d:low|ret_3d:low|ret_10d:low / overnight_vol_20d:low|range_vol_20d:low|vol_ratio_5_20:low / ret_1d:high|drawdown_20d:high|ret_10d:low / range_vol_20d:low|intraday_mean_5d:low|ret_5d:low / amount_trend_5_20:low|vol_ratio_5_20:low|intraday_mean_5d:low / ret_5d:low|intraday_mean_5d:low|intraday_mean_20d:low / range_vol_20d:low|overnight_vol_20d:low|vol_5d:low / drawdown_20d:high|ret_1d:high|ret_2d:high / ret_1d:high|ret_2d:high|amount_z_20d:high
20,1,40,2,0.06,0.0,0.016178938533065138,-0.032876366839257334,0.03917916538680831,1,"0.02258,0.00261,-0.03288,0.01890,0.01473,0.01119,0.00584,0.02378,0.02404,0.02877,0.03541,0.03918",ret_1d:high / ret_1d:high / ret_1d:high / ret_10d:low / ret_1d:high / ret_1d:high / intraday_mean_5d:low / ret_15d:low / intraday_mean_5d:low / range_vol_20d:low / ret_1d:high / ret_1d:high
30,1,30,6,0.1,0.5,0.01614994529768209,-0.054959746355198354,0.06743906474911203,3,"0.02975,0.00909,-0.05496,0.00444,-0.03096,0.03819,-0.00390,0.01071,0.02688,0.03417,0.06296,0.06744",ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high / overnight_vol_20d:low / ret_1d:high / amount_trend_5_20:low / vol_ratio_5_20:low / ret_5d:low / range_vol_20d:low / ret_1d:high / ret_1d:high
20,2,50,6,0.08,0.5,0.016059305780849634,-0.044929134860252226,0.047739269411149615,3,"0.02720,0.00698,-0.04493,0.02719,-0.02933,0.02767,0.02379,-0.00222,0.02981,0.03865,0.04016,0.04774",ret_1d:high|amount_z_20d:high / ret_1d:high|ret_10d:low / ret_1d:high|volume_z_20d:high / ret_5d:low|ret_3d:low / overnight_vol_20d:low|range_vol_20d:low / ret_1d:high|drawdown_20d:high / range_vol_20d:low|intraday_mean_5d:low / amount_trend_5_20:low|vol_ratio_5_20:low / ret_5d:low|intraday_mean_5d:low / range_vol_20d:low|overnight_vol_20d:low / drawdown_20d:high|ret_1d:high / ret_1d:high|ret_2d:high
30,2,40,4,0.08,0.0,0.01605713153225194,-0.03126509323272372,0.05169094289819702,3,"0.01596,-0.00315,0.00776,-0.03127,-0.01734,0.02613,0.02697,0.00094,0.02971,0.03880,0.05169,0.04650",ret_1d:high|ret_2d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / amount_trend_5_20:low|vol_ratio_5_20:low / ret_1d:high|ret_2d:high / intraday_mean_5d:low|ret_1d:high / ret_1d:high|drawdown_20d:low / intraday_mean_5d:low|ret_5d:low / range_vol_20d:low|overnight_vol_20d:low / ret_1d:high|ret_2d:high / ret_1d:high|ret_2d:high
20,1,30,6,0.1,0.5,0.01604669200136107,-0.054959746355198354,0.06743906474911203,2,"0.02975,0.00909,-0.05496,0.01688,-0.03096,0.03819,0.02487,0.02783,0.02688,0.03417,0.00339,0.06744",ret_1d:high / ret_1d:high / ret_1d:high / ret_5d:low / overnight_vol_20d:low / ret_1d:high / range_vol_20d:low / amount_trend_5_20:low / ret_5d:low / range_vol_20d:low / drawdown_20d:high / ret_1d:high
20,2,30,2,0.1,0.5,0.01602776959943057,-0.0397578404329726,0.050355523276036096,3,"0.02853,0.00450,-0.03976,0.02734,-0.02908,0.02677,0.02434,-0.00272,0.02909,0.03813,0.03483,0.05036",ret_1d:high|amount_z_20d:high / ret_1d:high|ret_10d:low / ret_1d:high|volume_z_20d:high / ret_5d:low|ret_3d:low / overnight_vol_20d:low|range_vol_20d:low / ret_1d:high|drawdown_20d:high / range_vol_20d:low|intraday_mean_5d:low / amount_trend_5_20:low|vol_ratio_5_20:low / ret_5d:low|intraday_mean_5d:low / range_vol_20d:low|overnight_vol_20d:low / drawdown_20d:high|ret_1d:high / ret_1d:high|ret_2d:high
20,2,50,4,0.1,0.5,0.016013631085813957,-0.03717745017613305,0.051159022241879015,3,"0.02818,0.00301,-0.03718,0.02715,-0.02905,0.02758,0.02390,-0.00244,0.02877,0.03769,0.03339,0.05116",ret_1d:high|amount_z_20d:high / ret_1d:high|ret_10d:low / ret_1d:high|volume_z_20d:high / ret_5d:low|ret_3d:low / overnight_vol_20d:low|range_vol_20d:low / ret_1d:high|drawdown_20d:high / range_vol_20d:low|intraday_mean_5d:low / amount_trend_5_20:low|vol_ratio_5_20:low / ret_5d:low|intraday_mean_5d:low / range_vol_20d:low|overnight_vol_20d:low / drawdown_20d:high|ret_1d:high / ret_1d:high|ret_2d:high
20,5,30,6,0.1,0.5,0.015941862814614863,-0.054959746355198354,0.059793733074321134,3,"0.02975,0.00909,-0.05496,0.03273,-0.03006,0.03904,0.02743,-0.01180,0.02508,0.04280,0.05979,0.02242",ret_1d:high|amount_z_20d:high|volume_z_20d:high / ret_1d:high|ret_10d:low|drawdown_20d:high / ret_1d:high|volume_z_20d:high|amount_z_20d:high / ret_5d:low|ret_3d:low|ret_10d:low / overnight_vol_20d:low|range_vol_20d:low|vol_ratio_5_20:low / ret_1d:high|drawdown_20d:high|ret_10d:low / range_vol_20d:low|intraday_mean_5d:low|ret_5d:low / amount_trend_5_20:low|vol_ratio_5_20:low|intraday_mean_5d:low / ret_5d:low|intraday_mean_5d:low|intraday_mean_20d:low / range_vol_20d:low|overnight_vol_20d:low|vol_5d:low / drawdown_20d:high|ret_1d:high|ret_2d:high / ret_1d:high|ret_2d:high|amount_z_20d:high
20,1,30,6,0.1,0.25,0.015908218559956742,-0.054959746355198354,0.06743906474911203,2,"0.02975,0.00909,-0.05496,0.01688,-0.03096,0.03819,0.02090,0.02783,0.02919,0.03417,0.00339,0.06744",ret_1d:high / ret_1d:high / ret_1d:high / ret_5d:low / overnight_vol_20d:low / ret_1d:high / intraday_mean_5d:low / amount_trend_5_20:low / intraday_mean_5d:low / range_vol_20d:low / drawdown_20d:high / ret_1d:high
20,1,30,1,0.08,0.0,0.015880588759575622,-0.03147885653325004,0.040286428762678406,1,"0.02283,0.00227,-0.03148,0.01828,0.01368,0.01023,0.00576,0.02303,0.02339,0.02869,0.03359,0.04029",ret_1d:high / ret_1d:high / ret_1d:high / ret_10d:low / ret_1d:high / ret_1d:high / intraday_mean_5d:low / ret_15d:low / intraday_mean_5d:low / range_vol_20d:low / ret_1d:high / ret_1d:high
20,1,30,1,0.1,0.0,0.015880588759575622,-0.03147885653325004,0.040286428762678406,1,"0.02283,0.00227,-0.03148,0.01828,0.01368,0.01023,0.00576,0.02303,0.02339,0.02869,0.03359,0.04029",ret_1d:high / ret_1d:high / ret_1d:high / ret_10d:low / ret_1d:high / ret_1d:high / intraday_mean_5d:low / ret_15d:low / intraday_mean_5d:low / range_vol_20d:low / ret_1d:high / ret_1d:high
30,2,30,2,0.1,0.0,0.015862218114702287,-0.02940613634279686,0.04978633364430865,4,"0.01820,-0.00215,0.00025,-0.02941,-0.01620,0.02522,0.02970,-0.00021,0.02925,0.03841,0.04979,0.04749",ret_1d:high|ret_2d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / amount_trend_5_20:low|vol_ratio_5_20:low / ret_1d:high|ret_2d:high / intraday_mean_5d:low|ret_1d:high / ret_1d:high|drawdown_20d:low / intraday_mean_5d:low|ret_5d:low / range_vol_20d:low|overnight_vol_20d:low / ret_1d:high|ret_2d:high / ret_1d:high|ret_2d:high
30,1,30,6,0.1,0.0,0.015858416286821535,-0.054959746355198354,0.06743906474911203,3,"0.02975,0.00909,-0.05496,0.00444,-0.00896,0.03819,0.02090,-0.04190,0.02919,0.03417,0.06296,0.06744",ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high / amount_trend_5_20:low / ret_1d:high / intraday_mean_5d:low / ret_1d:high / intraday_mean_5d:low / range_vol_20d:low / ret_1d:high / ret_1d:high
50,1,30,4,0.1,0.25,0.01583089221717499,-0.05090558882040716,0.06652721416769068,2,"0.02830,0.00750,-0.05091,0.00253,-0.03098,0.03471,0.03376,0.02577,0.00340,0.00946,0.05990,0.06653",ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high / overnight_vol_20d:low / ret_1d:high / overnight_vol_20d:low / amount_trend_5_20:low / amount_trend_5_20:low / ret_2d:high / ret_1d:high / ret_1d:high
20,2,40,4,0.08,0.5,0.0157882795817758,-0.04424161457208186,0.046999275409654345,3,"0.02639,0.00626,-0.04424,0.02733,-0.02927,0.02755,0.02358,-0.00263,0.02912,0.03852,0.03984,0.04700",ret_1d:high|amount_z_20d:high / ret_1d:high|ret_10d:low / ret_1d:high|volume_z_20d:high / ret_5d:low|ret_3d:low / overnight_vol_20d:low|range_vol_20d:low / ret_1d:high|drawdown_20d:high / range_vol_20d:low|intraday_mean_5d:low / amount_trend_5_20:low|vol_ratio_5_20:low / ret_5d:low|intraday_mean_5d:low / range_vol_20d:low|overnight_vol_20d:low / drawdown_20d:high|ret_1d:high / ret_1d:high|ret_2d:high
50,1,40,6,0.1,0.25,0.015772848301409535,-0.05064615189125944,0.06688250854786529,2,"0.02767,0.00707,-0.05065,0.00277,-0.03092,0.03493,0.03364,0.02572,0.00339,0.00891,0.05986,0.06688",ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high / overnight_vol_20d:low / ret_1d:high / overnight_vol_20d:low / amount_trend_5_20:low / amount_trend_5_20:low / ret_2d:high / ret_1d:high / ret_1d:high
30,2,50,4,0.1,0.0,0.01571674036805817,-0.028091879420688325,0.04831086317606178,4,"0.01872,-0.00011,-0.00163,-0.02809,-0.01611,0.02425,0.02857,0.00006,0.02907,0.03805,0.04831,0.04752",ret_1d:high|ret_2d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / amount_trend_5_20:low|vol_ratio_5_20:low / ret_1d:high|ret_2d:high / intraday_mean_5d:low|ret_1d:high / ret_1d:high|drawdown_20d:low / intraday_mean_5d:low|ret_5d:low / range_vol_20d:low|overnight_vol_20d:low / ret_1d:high|ret_2d:high / ret_1d:high|ret_2d:high
20,5,30,4,0.1,0.0,0.015705933158261003,-0.042199336801343454,0.058846624514485774,2,"0.00727,0.00511,-0.04220,0.02032,-0.02057,0.03276,0.00848,0.01799,0.04452,0.03710,0.05885,0.01883",ret_1d:high|amount_z_20d:high|ret_2d:high / ret_1d:high|gap_mean_20d:high|ret_3d:low / ret_1d:high|amount_z_20d:high|gap_mean_20d:high / ret_10d:low|ret_3d:low|ret_1d:high / ret_1d:high|overnight_vol_20d:low|range_vol_20d:low / ret_1d:high|drawdown_20d:high|ret_2d:high / intraday_mean_5d:low|ret_1d:high|ret_5d:low / ret_15d:low|intraday_mean_5d:low|amount_trend_5_20:low / intraday_mean_5d:low|ret_5d:low|drawdown_20d:low / range_vol_20d:low|overnight_vol_20d:low|vol_5d:low / ret_1d:high|ret_2d:high|drawdown_20d:high / ret_1d:high|ret_2d:high|gap_mean_20d:high
20,5,40,6,0.1,0.0,0.015680240314667204,-0.04193987938503874,0.05875458818135042,2,"0.00694,0.00578,-0.04194,0.02036,-0.02068,0.03278,0.00849,0.01752,0.04426,0.03732,0.05875,0.01859",ret_1d:high|amount_z_20d:high|ret_2d:high / ret_1d:high|gap_mean_20d:high|ret_3d:low / ret_1d:high|amount_z_20d:high|gap_mean_20d:high / ret_10d:low|ret_3d:low|ret_1d:high / ret_1d:high|overnight_vol_20d:low|range_vol_20d:low / ret_1d:high|drawdown_20d:high|ret_2d:high / intraday_mean_5d:low|ret_1d:high|ret_5d:low / ret_15d:low|intraday_mean_5d:low|amount_trend_5_20:low / intraday_mean_5d:low|ret_5d:low|drawdown_20d:low / range_vol_20d:low|overnight_vol_20d:low|vol_5d:low / ret_1d:high|ret_2d:high|drawdown_20d:high / ret_1d:high|ret_2d:high|gap_mean_20d:high
999,1,30,6,0.1,0.0,0.0156614898466009,-0.054959746355198354,0.06743906474911203,2,"0.02975,0.00909,-0.05496,0.00444,0.02076,0.03819,0.01451,-0.04190,0.02249,0.01518,0.06296,0.06744",ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high
999,1,30,6,0.1,0.25,0.0156614898466009,-0.054959746355198354,0.06743906474911203,2,"0.02975,0.00909,-0.05496,0.00444,0.02076,0.03819,0.01451,-0.04190,0.02249,0.01518,0.06296,0.06744",ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high
20,1,30,1,0.06,0.0,0.015598299680548116,-0.03177587590385572,0.038836871708433716,1,"0.02192,0.00255,-0.03178,0.01786,0.01395,0.00975,0.00544,0.02305,0.02312,0.02866,0.03382,0.03884",ret_1d:high / ret_1d:high / ret_1d:high / ret_10d:low / ret_1d:high / ret_1d:high / intraday_mean_5d:low / ret_15d:low / intraday_mean_5d:low / range_vol_20d:low / ret_1d:high / ret_1d:high
20,5,30,4,0.1,0.5,0.015534974701209155,-0.05090558882040716,0.058211231646645836,3,"0.02830,0.00750,-0.05091,0.03190,-0.03022,0.03602,0.02901,-0.01289,0.02521,0.04168,0.05821,0.02261",ret_1d:high|amount_z_20d:high|volume_z_20d:high / ret_1d:high|ret_10d:low|drawdown_20d:high / ret_1d:high|volume_z_20d:high|amount_z_20d:high / ret_5d:low|ret_3d:low|ret_10d:low / overnight_vol_20d:low|range_vol_20d:low|vol_ratio_5_20:low / ret_1d:high|drawdown_20d:high|ret_10d:low / range_vol_20d:low|intraday_mean_5d:low|ret_5d:low / amount_trend_5_20:low|vol_ratio_5_20:low|intraday_mean_5d:low / ret_5d:low|intraday_mean_5d:low|intraday_mean_20d:low / range_vol_20d:low|overnight_vol_20d:low|vol_5d:low / drawdown_20d:high|ret_1d:high|ret_2d:high / ret_1d:high|ret_2d:high|amount_z_20d:high
20,3,30,4,0.1,0.5,0.01552027941367673,-0.05090558882040716,0.051129105969533496,3,"0.02830,0.00750,-0.05091,0.02761,-0.02843,0.03602,0.02134,-0.02500,0.04649,0.04168,0.05113,0.03051",ret_1d:high|amount_z_20d:high|volume_z_20d:high / ret_1d:high|ret_10d:low|drawdown_20d:high / ret_1d:high|volume_z_20d:high|amount_z_20d:high / ret_5d:low|ret_3d:low|ret_10d:low / overnight_vol_20d:low|range_vol_20d:low|vol_ratio_5_20:low / ret_1d:high|drawdown_20d:high|ret_10d:low / range_vol_20d:low|intraday_mean_5d:low|ret_5d:low / amount_trend_5_20:low|vol_ratio_5_20:low|intraday_mean_5d:low / ret_5d:low|intraday_mean_5d:low|intraday_mean_20d:low / range_vol_20d:low|overnight_vol_20d:low|vol_5d:low / drawdown_20d:high|ret_1d:high|ret_2d:high / ret_1d:high|ret_2d:high|amount_z_20d:high
20,5,40,6,0.1,0.5,0.015493575174812207,-0.05064615189125944,0.05827300105824586,3,"0.02767,0.00707,-0.05065,0.03191,-0.03027,0.03638,0.02893,-0.01291,0.02503,0.04161,0.05827,0.02288",ret_1d:high|amount_z_20d:high|volume_z_20d:high / ret_1d:high|ret_10d:low|drawdown_20d:high / ret_1d:high|volume_z_20d:high|amount_z_20d:high / ret_5d:low|ret_3d:low|ret_10d:low / overnight_vol_20d:low|range_vol_20d:low|vol_ratio_5_20:low / ret_1d:high|drawdown_20d:high|ret_10d:low / range_vol_20d:low|intraday_mean_5d:low|ret_5d:low / amount_trend_5_20:low|vol_ratio_5_20:low|intraday_mean_5d:low / ret_5d:low|intraday_mean_5d:low|intraday_mean_20d:low / range_vol_20d:low|overnight_vol_20d:low|vol_5d:low / drawdown_20d:high|ret_1d:high|ret_2d:high / ret_1d:high|ret_2d:high|amount_z_20d:high
30,1,30,4,0.1,0.5,0.015481161465090945,-0.05090558882040716,0.06652721416769068,3,"0.02830,0.00750,-0.05091,0.00253,-0.03098,0.03471,-0.00376,0.01072,0.02719,0.03404,0.05990,0.06653",ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high / overnight_vol_20d:low / ret_1d:high / amount_trend_5_20:low / vol_ratio_5_20:low / ret_5d:low / range_vol_20d:low / ret_1d:high / ret_1d:high
20,3,40,6,0.1,0.5,0.01547368889558976,-0.05064615189125944,0.05123424006103336,3,"0.02767,0.00707,-0.05065,0.02781,-0.02839,0.03638,0.02099,-0.02492,0.04617,0.04161,0.05123,0.03071",ret_1d:high|amount_z_20d:high|volume_z_20d:high / ret_1d:high|ret_10d:low|drawdown_20d:high / ret_1d:high|volume_z_20d:high|amount_z_20d:high / ret_5d:low|ret_3d:low|ret_10d:low / overnight_vol_20d:low|range_vol_20d:low|vol_ratio_5_20:low / ret_1d:high|drawdown_20d:high|ret_10d:low / range_vol_20d:low|intraday_mean_5d:low|ret_5d:low / amount_trend_5_20:low|vol_ratio_5_20:low|intraday_mean_5d:low / ret_5d:low|intraday_mean_5d:low|intraday_mean_20d:low / range_vol_20d:low|overnight_vol_20d:low|vol_5d:low / drawdown_20d:high|ret_1d:high|ret_2d:high / ret_1d:high|ret_2d:high|amount_z_20d:high
30,1,40,6,0.1,0.5,0.015444036466523451,-0.05064615189125944,0.06688250854786529,3,"0.02767,0.00707,-0.05065,0.00277,-0.03092,0.03493,-0.00380,0.01069,0.02700,0.03383,0.05986,0.06688",ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high / overnight_vol_20d:low / ret_1d:high / amount_trend_5_20:low / vol_ratio_5_20:low / ret_5d:low / range_vol_20d:low / ret_1d:high / ret_1d:high
20,2,50,4,0.1,0.0,0.015418093434286432,-0.035025157404481096,0.04878139661197697,5,"-0.00179,-0.00035,-0.03503,0.02310,-0.01420,0.02759,0.02764,-0.00551,0.02924,0.03805,0.04878,0.04749",ret_1d:high|amount_z_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|amount_z_20d:high / ret_10d:low|ret_3d:low / ret_1d:high|overnight_vol_20d:low / ret_1d:high|drawdown_20d:high / intraday_mean_5d:low|ret_1d:high / ret_15d:low|intraday_mean_5d:low / intraday_mean_5d:low|ret_5d:low / range_vol_20d:low|overnight_vol_20d:low / ret_1d:high|ret_2d:high / ret_1d:high|ret_2d:high
30,1,30,4,0.1,0.0,0.01534343390082571,-0.05090558882040716,0.06652721416769068,3,"0.02830,0.00750,-0.05091,0.00253,-0.00957,0.03471,0.01947,-0.03723,0.02885,0.03404,0.05990,0.06653",ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high / amount_trend_5_20:low / ret_1d:high / intraday_mean_5d:low / ret_1d:high / intraday_mean_5d:low / range_vol_20d:low / ret_1d:high / ret_1d:high
20,1,30,4,0.1,0.5,0.015281873218649456,-0.05090558882040716,0.06652721416769068,3,"0.02830,0.00750,-0.05091,0.01626,-0.03098,0.03471,0.02520,0.02577,0.02719,0.03404,-0.00022,0.06653",ret_1d:high / ret_1d:high / ret_1d:high / ret_5d:low / overnight_vol_20d:low / ret_1d:high / range_vol_20d:low / amount_trend_5_20:low / ret_5d:low / range_vol_20d:low / drawdown_20d:high / ret_1d:high
30,1,40,6,0.1,0.0,0.01527707640524237,-0.05064615189125944,0.06688250854786529,3,"0.02767,0.00707,-0.05065,0.00277,-0.00980,0.03493,0.01958,-0.03739,0.02857,0.03383,0.05986,0.06688",ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high / amount_trend_5_20:low / ret_1d:high / intraday_mean_5d:low / ret_1d:high / intraday_mean_5d:low / range_vol_20d:low / ret_1d:high / ret_1d:high
20,1,40,6,0.1,0.5,0.01522945867222177,-0.05064615189125944,0.06688250854786529,3,"0.02767,0.00707,-0.05065,0.01618,-0.03092,0.03493,0.02526,0.02572,0.02700,0.03383,-0.00021,0.06688",ret_1d:high / ret_1d:high / ret_1d:high / ret_5d:low / overnight_vol_20d:low / ret_1d:high / range_vol_20d:low / amount_trend_5_20:low / ret_5d:low / range_vol_20d:low / drawdown_20d:high / ret_1d:high
20,2,30,2,0.1,0.0,0.015139353736652518,-0.03742570775251106,0.05037992196933972,5,"-0.00311,-0.00201,-0.03743,0.02256,-0.01390,0.02677,0.02894,-0.00584,0.02941,0.03841,0.05038,0.04749",ret_1d:high|amount_z_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|amount_z_20d:high / ret_10d:low|ret_3d:low / ret_1d:high|overnight_vol_20d:low / ret_1d:high|drawdown_20d:high / intraday_mean_5d:low|ret_1d:high / ret_15d:low|intraday_mean_5d:low / intraday_mean_5d:low|ret_5d:low / range_vol_20d:low|overnight_vol_20d:low / ret_1d:high|ret_2d:high / ret_1d:high|ret_2d:high
20,5,50,6,0.1,0.0,0.015072638697667217,-0.03867915132518605,0.056441646807412676,2,"0.00086,0.00758,-0.03868,0.02039,-0.02092,0.03282,0.01036,0.01356,0.04413,0.03566,0.05644,0.01867",ret_1d:high|amount_z_20d:high|ret_2d:high / ret_1d:high|gap_mean_20d:high|ret_3d:low / ret_1d:high|amount_z_20d:high|gap_mean_20d:high / ret_10d:low|ret_3d:low|ret_1d:high / ret_1d:high|overnight_vol_20d:low|range_vol_20d:low / ret_1d:high|drawdown_20d:high|ret_2d:high / intraday_mean_5d:low|ret_1d:high|ret_5d:low / ret_15d:low|intraday_mean_5d:low|amount_trend_5_20:low / intraday_mean_5d:low|ret_5d:low|drawdown_20d:low / range_vol_20d:low|overnight_vol_20d:low|vol_5d:low / ret_1d:high|ret_2d:high|drawdown_20d:high / ret_1d:high|ret_2d:high|gap_mean_20d:high
30,2,30,2,0.08,0.0,0.014989603763151923,-0.029775163508033275,0.04811549954597805,3,"0.01509,-0.00249,0.00326,-0.02978,-0.01635,0.02334,0.02680,0.00034,0.02857,0.03799,0.04812,0.04499",ret_1d:high|ret_2d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / amount_trend_5_20:low|vol_ratio_5_20:low / ret_1d:high|ret_2d:high / intraday_mean_5d:low|ret_1d:high / ret_1d:high|drawdown_20d:low / intraday_mean_5d:low|ret_5d:low / range_vol_20d:low|overnight_vol_20d:low / ret_1d:high|ret_2d:high / ret_1d:high|ret_2d:high
20,1,30,4,0.1,0.25,0.014943163103536281,-0.05090558882040716,0.06652721416769068,3,"0.02830,0.00750,-0.05091,0.01626,-0.03098,0.03471,0.01947,0.02577,0.02885,0.03404,-0.00022,0.06653",ret_1d:high / ret_1d:high / ret_1d:high / ret_5d:low / overnight_vol_20d:low / ret_1d:high / intraday_mean_5d:low / amount_trend_5_20:low / intraday_mean_5d:low / range_vol_20d:low / drawdown_20d:high / ret_1d:high
