top_k,power,mix_agg,mean_excess,min_excess,max_excess,neg_windows,mean_portfolio_return,avg_names,vals
40,24,0.2,0.0710866308742571,0.035653256350055576,0.1504381205693614,0,0.07527127639125597,33.333333333333336,"0.03565,0.06767,0.15044,0.03640,0.04546,0.07761,0.06401,0.06410,0.08394,0.07740,0.06428,0.08609"
80,4,0.2,0.07108361798883939,0.034774188817746327,0.15397466740979548,0,0.07526826350583828,38.583333333333336,"0.03672,0.06821,0.15397,0.03477,0.04546,0.07761,0.04565,0.07232,0.08794,0.07130,0.07058,0.08848"
60,20,0.35,0.07107262903487956,0.03567352952336514,0.14982225248928613,0,0.07525727455187843,36.916666666666664,"0.03567,0.06756,0.14982,0.03639,0.04546,0.07761,0.06539,0.06309,0.08315,0.07790,0.06482,0.08602"
60,32,0.1,0.07106422518910575,0.03557310527589182,0.1480443958623309,0,0.07524887070610464,36.916666666666664,"0.03557,0.06739,0.14804,0.03629,0.04546,0.07761,0.06628,0.06340,0.08344,0.07945,0.06471,0.08513"
35,24,0.2,0.07103188608557909,0.035653256350055576,0.1504381205693614,0,0.07521653160257796,32.083333333333336,"0.03565,0.06767,0.15044,0.03607,0.04546,0.07761,0.06361,0.06410,0.08394,0.07747,0.06428,0.08609"
50,20,0.35,0.07099043349596396,0.03567352952336514,0.14982225248928613,0,0.07517507901296283,35.833333333333336,"0.03567,0.06756,0.14982,0.03637,0.04546,0.07761,0.06468,0.06309,0.08315,0.07763,0.06482,0.08602"
30,20,0.35,0.07097767353587853,0.03567352952336514,0.14982225248928613,0,0.0751623190528774,30.833333333333332,"0.03567,0.06756,0.14982,0.03640,0.04546,0.07761,0.06444,0.06309,0.08315,0.07769,0.06482,0.08602"
50,32,0.1,0.07093485638397473,0.03557310527589182,0.1480443958623309,0,0.07511950190097362,35.833333333333336,"0.03557,0.06739,0.14804,0.03626,0.04546,0.07761,0.06504,0.06340,0.08344,0.07917,0.06471,0.08513"
35,3,0.35,0.07087299423198101,0.03519841109756107,0.144524148547937,0,0.0750576397489799,32.083333333333336,"0.03555,0.06562,0.14452,0.03520,0.04546,0.07761,0.06681,0.06733,0.08246,0.07482,0.07043,0.08467"
60,4,0.35,0.07084334477027061,0.034524426863926545,0.15108274368826394,0,0.07502799028726949,36.916666666666664,"0.03636,0.06736,0.15108,0.03452,0.04546,0.07761,0.05683,0.06925,0.08625,0.06851,0.06986,0.08702"
35,20,0.35,0.07081931211732455,0.03567352952336514,0.14982225248928613,0,0.07500395763432344,32.083333333333336,"0.03567,0.06756,0.14982,0.03607,0.04546,0.07761,0.06394,0.06309,0.08315,0.07663,0.06482,0.08602"
40,20,0.35,0.070818386984363,0.03567352952336514,0.14982225248928613,0,0.07500303250136188,33.333333333333336,"0.03567,0.06756,0.14982,0.03642,0.04546,0.07761,0.06381,0.06309,0.08315,0.07639,0.06482,0.08602"
30,32,0.1,0.07076658920257818,0.03557310527589182,0.1480443958623309,0,0.07495123471957708,30.833333333333332,"0.03557,0.06739,0.14804,0.03636,0.04546,0.07761,0.06445,0.06340,0.08344,0.07763,0.06471,0.08513"
50,3,0.0,0.07068687077690604,0.034169470427764206,0.14919569293179133,0,0.0748715162939049,35.833333333333336,"0.03596,0.06644,0.14920,0.03417,0.04546,0.07761,0.05125,0.07292,0.08801,0.06892,0.07252,0.08579"
40,32,0.1,0.07063069238108843,0.03557310527589182,0.1480443958623309,0,0.07481533789808731,33.333333333333336,"0.03557,0.06739,0.14804,0.03625,0.04546,0.07761,0.06355,0.06340,0.08344,0.07701,0.06471,0.08513"
35,32,0.1,0.070585132125745,0.03557310527589182,0.1480443958623309,0,0.0747697776427439,32.083333333333336,"0.03557,0.06739,0.14804,0.03596,0.04546,0.07761,0.06329,0.06340,0.08344,0.07702,0.06471,0.08513"
50,3,0.05,0.07047604971535586,0.03413325650551492,0.14843643386965105,0,0.07466069523235475,35.833333333333336,"0.03590,0.06632,0.14844,0.03413,0.04546,0.07761,0.05197,0.07206,0.08758,0.06830,0.07231,0.08565"
80,24,0.35,0.07042149938339136,0.03554917202723722,0.14635445687741627,0,0.07460614490039023,38.583333333333336,"0.03555,0.06727,0.14635,0.03626,0.04546,0.07761,0.06570,0.06180,0.08215,0.07651,0.06560,0.08479"
30,24,0.35,0.07038496045272809,0.03554917202723722,0.14635445687741627,0,0.07456960596972698,30.833333333333332,"0.03555,0.06727,0.14635,0.03634,0.04546,0.07761,0.06477,0.06180,0.08215,0.07692,0.06560,0.08479"
60,24,0.35,0.07033461284018976,0.03554917202723722,0.14635445687741627,0,0.07451925835718864,36.916666666666664,"0.03555,0.06727,0.14635,0.03626,0.04546,0.07761,0.06466,0.06180,0.08215,0.07651,0.06560,0.08479"
50,3,0.1,0.07026775375469156,0.03409704258326564,0.14768537334742934,0,0.07445239927169045,35.833333333333336,"0.03584,0.06620,0.14769,0.03410,0.04546,0.07761,0.05268,0.07121,0.08714,0.06768,0.07211,0.08551"
50,24,0.35,0.07024903046654378,0.03554917202723722,0.14635445687741627,0,0.07443367598354265,35.833333333333336,"0.03555,0.06727,0.14635,0.03624,0.04546,0.07761,0.06391,0.06180,0.08215,0.07625,0.06560,0.08479"
80,32,0.2,0.07024281234544351,0.03544775761895,0.1447192548909969,0,0.07442745786244238,38.583333333333336,"0.03545,0.06712,0.14472,0.03620,0.04546,0.07761,0.06646,0.06133,0.08181,0.07679,0.06596,0.08402"
80,4,0.35,0.0702161328330405,0.034524426863926545,0.15108274368826394,0,0.0744007783500394,38.583333333333336,"0.03636,0.06736,0.15108,0.03452,0.04546,0.07761,0.04931,0.06925,0.08625,0.06851,0.06986,0.08702"
35,24,0.35,0.07018883036870122,0.03554917202723722,0.14635445687741627,0,0.07437347588570009,32.083333333333336,"0.03555,0.06727,0.14635,0.03595,0.04546,0.07761,0.06415,0.06180,0.08215,0.07558,0.06560,0.08479"
40,3,0.35,0.0701865099747348,0.034784714406546215,0.144524148547937,0,0.07437115549173369,33.333333333333336,"0.03555,0.06562,0.14452,0.03478,0.04546,0.07761,0.06285,0.06733,0.08246,0.07095,0.07043,0.08467"
40,24,0.35,0.07015280939655738,0.03554917202723722,0.14635445687741627,0,0.07433745491355627,33.333333333333336,"0.03555,0.06727,0.14635,0.03630,0.04546,0.07761,0.06381,0.06180,0.08215,0.07514,0.06560,0.08479"
30,32,0.2,0.07011208704993334,0.03544775761895,0.1447192548909969,0,0.07429673256693221,30.833333333333332,"0.03545,0.06712,0.14472,0.03632,0.04546,0.07761,0.06496,0.06133,0.08181,0.07660,0.06596,0.08402"
60,32,0.2,0.07009319154009996,0.03544775761895,0.1447192548909969,0,0.07427783705709885,36.916666666666664,"0.03545,0.06712,0.14472,0.03620,0.04546,0.07761,0.06466,0.06133,0.08181,0.07679,0.06596,0.08402"
50,32,0.2,0.06998529748868794,0.03544775761895,0.1447192548909969,0,0.07416994300568684,35.833333333333336,"0.03545,0.06712,0.14472,0.03618,0.04546,0.07761,0.06367,0.06133,0.08181,0.07650,0.06596,0.08402"
35,32,0.2,0.06990664916733007,0.03544775761895,0.1447192548909969,0,0.07409129468432894,32.083333333333336,"0.03545,0.06712,0.14472,0.03590,0.04546,0.07761,0.06420,0.06133,0.08181,0.07531,0.06596,0.08402"
60,3,0.0,0.0699058976872671,0.03408358728418468,0.14919569293179133,0,0.07409054320426599,36.916666666666664,"0.03596,0.06644,0.14920,0.03408,0.04546,0.07761,0.04369,0.07292,0.08801,0.06720,0.07252,0.08579"
40,32,0.2,0.06986341076754086,0.03544775761895,0.1447192548909969,0,0.07404805628453975,33.333333333333336,"0.03545,0.06712,0.14472,0.03625,0.04546,0.07761,0.06357,0.06133,0.08181,0.07507,0.06596,0.08402"
80,48,0.05,0.06985347441493271,0.03528500540839614,0.14275806274995845,0,0.07403811993193159,38.583333333333336,"0.03529,0.06632,0.14276,0.03596,0.04546,0.07761,0.06634,0.06057,0.08123,0.07708,0.06665,0.08300"
50,3,0.2,0.06981217521982908,0.03402461473876707,0.14620732242616746,0,0.07399682073682795,35.833333333333336,"0.03572,0.06597,0.14621,0.03402,0.04546,0.07761,0.05410,0.06957,0.08570,0.06644,0.07171,0.08522"
60,3,0.05,0.06973275422130701,0.034051514173177484,0.14843643386965105,0,0.0739173997383059,36.916666666666664,"0.03590,0.06632,0.14844,0.03405,0.04546,0.07761,0.04477,0.07206,0.08758,0.06666,0.07231,0.08565"
30,48,0.05,0.06972521897675575,0.03528500540839614,0.14275806274995845,0,0.07390986449375464,30.833333333333332,"0.03529,0.06632,0.14276,0.03630,0.04546,0.07761,0.06538,0.06057,0.08123,0.07615,0.06665,0.08300"
60,48,0.05,0.0697173233681417,0.03528500540839614,0.14275806274995845,0,0.07390196888514058,36.916666666666664,"0.03529,0.06632,0.14276,0.03596,0.04546,0.07761,0.06470,0.06057,0.08123,0.07708,0.06665,0.08300"
50,48,0.05,0.06956385381512967,0.03528500540839614,0.14275806274995845,0,0.07374849933212856,35.833333333333336,"0.03529,0.06632,0.14276,0.03595,0.04546,0.07761,0.06333,0.06057,0.08123,0.07662,0.06665,0.08300"
60,3,0.1,0.06956213585623279,0.034019441062170294,0.14768537334742934,0,0.07374678137323169,36.916666666666664,"0.03584,0.06620,0.14769,0.03402,0.04546,0.07761,0.04585,0.07121,0.08714,0.06612,0.07211,0.08551"
35,48,0.05,0.0695046908960778,0.03528500540839614,0.14275806274995845,0,0.07368933641307669,32.083333333333336,"0.03529,0.06632,0.14276,0.03587,0.04546,0.07761,0.06451,0.06057,0.08123,0.07481,0.06665,0.08300"
40,48,0.05,0.06947167303216971,0.03528500540839614,0.14275806274995845,0,0.07365631854916858,33.333333333333336,"0.03529,0.06632,0.14276,0.03622,0.04546,0.07761,0.06367,0.06057,0.08123,0.07491,0.06665,0.08300"
80,32,0.35,0.06939755096991525,0.03524084273686866,0.14278420023607924,0,0.07358219648691412,38.583333333333336,"0.03524,0.06589,0.14278,0.03605,0.04546,0.07761,0.06468,0.06013,0.08098,0.07440,0.06666,0.08289"
30,32,0.35,0.06937582271812968,0.03524084273686866,0.14278420023607924,0,0.07356046823512856,30.833333333333332,"0.03524,0.06589,0.14278,0.03601,0.04546,0.07761,0.06546,0.06013,0.08098,0.07340,0.06666,0.08289"
80,48,0.1,0.06936484208969186,0.03516328996115105,0.1418502012775686,0,0.07354948760669075,38.583333333333336,"0.03516,0.06522,0.14185,0.03602,0.04546,0.07761,0.06570,0.05993,0.08072,0.07533,0.06698,0.08240"
60,32,0.35,0.06931970634044779,0.03524084273686866,0.14278420023607924,0,0.07350435185744668,36.916666666666664,"0.03524,0.06589,0.14278,0.03605,0.04546,0.07761,0.06375,0.06013,0.08098,0.07440,0.06666,0.08289"
50,32,0.35,0.06930636379734241,0.03524084273686866,0.14278420023607924,0,0.07349100931434129,35.833333333333336,"0.03524,0.06589,0.14278,0.03604,0.04546,0.07761,0.06382,0.06013,0.08098,0.07418,0.06666,0.08289"
40,32,0.35,0.06929301241640758,0.03524084273686866,0.14278420023607924,0,0.07347765793340647,33.333333333333336,"0.03524,0.06589,0.14278,0.03616,0.04546,0.07761,0.06420,0.06013,0.08098,0.07351,0.06666,0.08289"
35,32,0.35,0.06926939392149005,0.03524084273686866,0.14278420023607924,0,0.07345403943848894,32.083333333333336,"0.03524,0.06589,0.14278,0.03575,0.04546,0.07761,0.06467,0.06013,0.08098,0.07316,0.06666,0.08289"
30,48,0.1,0.0692369420165444,0.03516328996115105,0.1418502012775686,0,0.07342158753354329,30.833333333333332,"0.03516,0.06522,0.14185,0.03608,0.04546,0.07761,0.06575,0.05993,0.08072,0.07369,0.06698,0.08240"
60,3,0.2,0.06918191251255047,0.03395529484015591,0.14620732242616746,0,0.07336655802954935,36.916666666666664,"0.03572,0.06597,0.14621,0.03396,0.04546,0.07761,0.04801,0.06957,0.08570,0.06504,0.07171,0.08522"
60,48,0.1,0.0691814617461546,0.03516328996115105,0.1418502012775686,0,0.07336610726315348,36.916666666666664,"0.03516,0.06522,0.14185,0.03602,0.04546,0.07761,0.06350,0.05993,0.08072,0.07533,0.06698,0.08240"
35,48,0.1,0.069177399968599,0.03516328996115105,0.1418502012775686,0,0.0733620454855979,32.083333333333336,"0.03516,0.06522,0.14185,0.03582,0.04546,0.07761,0.06489,0.05993,0.08072,0.07410,0.06698,0.08240"
50,48,0.1,0.0691358537712919,0.03516328996115105,0.1418502012775686,0,0.07332049928829079,35.833333333333336,"0.03516,0.06522,0.14185,0.03602,0.04546,0.07761,0.06320,0.05993,0.08072,0.07508,0.06698,0.08240"
40,48,0.1,0.06909780218985921,0.03516328996115105,0.1418502012775686,0,0.0732824477068581,33.333333333333336,"0.03516,0.06522,0.14185,0.03615,0.04546,0.07761,0.06425,0.05993,0.08072,0.07345,0.06698,0.08240"
80,3,0.0,0.06903807210324917,0.03327308212325514,0.14919569293179133,0,0.07322271762024805,38.583333333333336,"0.03596,0.06644,0.14920,0.03408,0.04546,0.07761,0.03327,0.07292,0.08801,0.06720,0.07252,0.08579"
50,3,0.35,0.0690326360484302,0.03391597297201922,0.144524148547937,0,0.07321728156542909,35.833333333333336,"0.03555,0.06562,0.14452,0.03392,0.04546,0.07761,0.05624,0.06733,0.08246,0.06459,0.07043,0.08467"
80,3,0.05,0.06890782627486157,0.034051514173177484,0.14843643386965105,0,0.07309247179186046,38.583333333333336,"0.03590,0.06632,0.14844,0.03405,0.04546,0.07761,0.03487,0.07206,0.08758,0.06666,0.07231,0.08565"
80,64,0.05,0.06880116902731322,0.03507725341428787,0.13905892551484192,0,0.07298581454431209,38.583333333333336,"0.03508,0.06444,0.13906,0.03596,0.04546,0.07761,0.06480,0.05866,0.08028,0.07405,0.06790,0.08233"
80,3,0.1,0.06878010554735986,0.034019441062170294,0.14768537334742934,0,0.07296475106435876,38.583333333333336,"0.03584,0.06620,0.14769,0.03402,0.04546,0.07761,0.03646,0.07121,0.08714,0.06612,0.07211,0.08551"
80,48,0.2,0.06873563397735995,0.035100976712635505,0.13932232403486464,0,0.07292027949435884,38.583333333333336,"0.03510,0.06465,0.13932,0.03593,0.04546,0.07761,0.06403,0.05879,0.08038,0.07333,0.06780,0.08244"
50,48,0.2,0.0687148375617941,0.035100976712635505,0.13932232403486464,0,0.07289948307879297,35.833333333333336,"0.03510,0.06465,0.13932,0.03592,0.04546,0.07761,0.06401,0.05879,0.08038,0.07311,0.06780,0.08244"
40,64,0.05,0.06869242062392909,0.03507725341428787,0.13905892551484192,0,0.07287706614092798,33.333333333333336,"0.03508,0.06444,0.13906,0.03612,0.04546,0.07761,0.06482,0.05866,0.08028,0.07257,0.06790,0.08233"
50,64,0.05,0.06868683670682257,0.03507725341428787,0.13905892551484192,0,0.07287148222382146,35.833333333333336,"0.03508,0.06444,0.13906,0.03595,0.04546,0.07761,0.06387,0.05866,0.08028,0.07362,0.06790,0.08233"
60,48,0.2,0.06868376803164916,0.035100976712635505,0.13932232403486464,0,0.07286841354864805,36.916666666666664,"0.03510,0.06465,0.13932,0.03593,0.04546,0.07761,0.06340,0.05879,0.08038,0.07333,0.06780,0.08244"
40,48,0.2,0.06866727325341072,0.035100976712635505,0.13932232403486464,0,0.07285191877040961,33.333333333333336,"0.03510,0.06465,0.13932,0.03604,0.04546,0.07761,0.06477,0.05879,0.08038,0.07166,0.06780,0.08244"
30,48,0.2,0.06865920263571412,0.035100976712635505,0.13932232403486464,0,0.07284384815271301,30.833333333333332,"0.03510,0.06465,0.13932,0.03567,0.04546,0.07761,0.06593,0.05879,0.08038,0.07077,0.06780,0.08244"
60,64,0.05,0.06863398276325608,0.03507725341428787,0.13905892551484192,0,0.07281862828025497,36.916666666666664,"0.03508,0.06444,0.13906,0.03596,0.04546,0.07761,0.06279,0.05866,0.08028,0.07405,0.06790,0.08233"
35,64,0.05,0.0686177432185601,0.03507725341428787,0.13905892551484192,0,0.07280238873555898,32.083333333333336,"0.03508,0.06444,0.13906,0.03558,0.04546,0.07761,0.06549,0.05866,0.08028,0.07153,0.06790,0.08233"
30,64,0.05,0.06859453470737706,0.03507725341428787,0.13905892551484192,0,0.07277918022437595,30.833333333333332,"0.03508,0.06444,0.13906,0.03566,0.04546,0.07761,0.06601,0.05866,0.08028,0.07066,0.06790,0.08233"
35,48,0.2,0.06855785518264623,0.035100976712635505,0.13932232403486464,0,0.07274250069964512,32.083333333333336,"0.03510,0.06465,0.13932,0.03540,0.04546,0.07761,0.06537,0.05879,0.08038,0.07038,0.06780,0.08244"
30,2,0.0,0.06853011701002519,0.03158768771345277,0.13711389602044724,0,0.07271476252702408,30.833333333333332,"0.03159,0.05999,0.13711,0.03529,0.04546,0.07761,0.06308,0.06645,0.07695,0.08051,0.06957,0.07874"
60,3,0.35,0.06851540612792183,0.03385907550713433,0.144524148547937,0,0.07270005164492072,36.916666666666664,"0.03555,0.06562,0.14452,0.03386,0.04546,0.07761,0.05125,0.06733,0.08246,0.06343,0.07043,0.08467"
80,3,0.2,0.06848567747882255,0.03395529484015591,0.14620732242616746,0,0.07267032299582142,38.583333333333336,"0.03572,0.06597,0.14621,0.03396,0.04546,0.07761,0.03965,0.06957,0.08570,0.06504,0.07171,0.08522"
50,64,0.1,0.0684723963232015,0.03500712132354906,0.13717563063762267,0,0.07265704184020039,35.833333333333336,"0.03501,0.06431,0.13718,0.03588,0.04546,0.07761,0.06431,0.05821,0.08018,0.07241,0.06838,0.08274"
60,64,0.1,0.06842983298189968,0.03500712132354906,0.13717563063762267,0,0.07261447849889859,36.916666666666664,"0.03501,0.06431,0.13718,0.03588,0.04546,0.07761,0.06360,0.05821,0.08018,0.07261,0.06838,0.08274"
80,64,0.1,0.06842485979165433,0.03500712132354906,0.13717563063762267,0,0.07260950530865322,38.583333333333336,"0.03501,0.06431,0.13718,0.03588,0.04546,0.07761,0.06354,0.05821,0.08018,0.07261,0.06838,0.08274"
30,2,0.05,0.06841874054258902,0.03172357679584271,0.13711389602044732,0,0.07260338605958792,30.833333333333332,"0.03172,0.06020,0.13711,0.03525,0.04546,0.07761,0.06330,0.06598,0.07655,0.07967,0.06930,0.07887"
30,48,0.35,0.06835326514454602,0.03501739294583993,0.13726910445623858,0,0.0725379106615449,30.833333333333332,"0.03502,0.06441,0.13727,0.03548,0.04546,0.07761,0.06601,0.05827,0.08022,0.06936,0.06835,0.08279"
30,64,0.1,0.06833446000561198,0.03500712132354906,0.13717563063762267,0,0.07251910552261087,30.833333333333332,"0.03501,0.06431,0.13718,0.03548,0.04546,0.07761,0.06605,0.05821,0.08018,0.06942,0.06838,0.08274"
60,48,0.35,0.06830835053654007,0.03501739294583993,0.13726910445623858,0,0.07249299605353894,36.916666666666664,"0.03502,0.06441,0.13727,0.03564,0.04546,0.07761,0.06403,0.05827,0.08022,0.07064,0.06835,0.08279"
30,2,0.1,0.06830736407515285,0.03185946587823264,0.1371138960204473,0,0.07249200959215173,30.833333333333332,"0.03186,0.06041,0.13711,0.03521,0.04546,0.07761,0.06351,0.06550,0.07615,0.07883,0.06903,0.07900"
40,64,0.1,0.06830312551975838,0.03500712132354906,0.13717563063762267,0,0.07248777103675726,33.333333333333336,"0.03501,0.06431,0.13718,0.03579,0.04546,0.07761,0.06522,0.05821,0.08018,0.06956,0.06838,0.08274"
50,48,0.35,0.06829912862440807,0.03501739294583993,0.13726910445623858,0,0.07248377414140696,35.833333333333336,"0.03502,0.06441,0.13727,0.03560,0.04546,0.07761,0.06456,0.05827,0.08022,0.07005,0.06835,0.08279"
80,48,0.35,0.06828162238296012,0.03501739294583993,0.13726910445623858,0,0.072466267899959,38.583333333333336,"0.03502,0.06441,0.13727,0.03564,0.04546,0.07761,0.06371,0.05827,0.08022,0.07064,0.06835,0.08279"
35,64,0.1,0.06818681560847745,0.03500712132354906,0.13717563063762267,0,0.07237146112547634,32.083333333333336,"0.03501,0.06431,0.13718,0.03513,0.04546,0.07761,0.06564,0.05821,0.08018,0.06840,0.06838,0.08274"
60,64,0.2,0.06818058185781126,0.03490646912650941,0.13621201289457407,0,0.07236522737481015,36.916666666666664,"0.03491,0.06425,0.13621,0.03560,0.04546,0.07761,0.06416,0.05799,0.08013,0.07029,0.06863,0.08294"
50,64,0.2,0.06816715418202669,0.03490646912650941,0.13621201289457407,0,0.07235179969902558,35.833333333333336,"0.03491,0.06425,0.13621,0.03554,0.04546,0.07761,0.06491,0.05799,0.08013,0.06944,0.06863,0.08294"
35,48,0.35,0.068148632719229,0.03501739294583993,0.13726910445623858,0,0.07233327823622789,32.083333333333336,"0.03502,0.06441,0.13727,0.03503,0.04546,0.07761,0.06559,0.05827,0.08022,0.06778,0.06835,0.08279"
40,48,0.35,0.06813459220272657,0.03501739294583993,0.13726910445623858,0,0.07231923771972544,33.333333333333336,"0.03502,0.06441,0.13727,0.03550,0.04546,0.07761,0.06520,0.05827,0.08022,0.06753,0.06835,0.08279"
30,64,0.2,0.0681225862167356,0.03490646912650941,0.13621201289457407,0,0.07230723173373449,30.833333333333332,"0.03491,0.06425,0.13621,0.03536,0.04546,0.07761,0.06606,0.05799,0.08013,0.06793,0.06863,0.08294"
80,64,0.2,0.06811313542789854,0.03490646912650941,0.13621201289457407,0,0.07229778094489743,38.583333333333336,"0.03491,0.06425,0.13621,0.03560,0.04546,0.07761,0.06335,0.05799,0.08013,0.07029,0.06863,0.08294"
30,2,0.2,0.06808461114028048,0.032131244043012507,0.13711389602044732,0,0.07226925665727937,30.833333333333332,"0.03213,0.06083,0.13711,0.03514,0.04546,0.07761,0.06394,0.06455,0.07535,0.07715,0.06849,0.07925"
35,64,0.2,0.06795591162870764,0.03488921119451481,0.13621201289457407,0,0.07214055714570652,32.083333333333336,"0.03491,0.06425,0.13621,0.03489,0.04546,0.07761,0.06572,0.05799,0.08013,0.06675,0.06863,0.08294"
80,3,0.35,0.0679478640069114,0.03385907550713433,0.144524148547937,0,0.07213250952391029,38.583333333333336,"0.03555,0.06562,0.14452,0.03386,0.04546,0.07761,0.04444,0.06733,0.08246,0.06343,0.07043,0.08467"
40,64,0.2,0.06793495804914912,0.03490646912650941,0.13621201289457407,0,0.07211960356614801,33.333333333333336,"0.03491,0.06425,0.13621,0.03535,0.04546,0.07761,0.06542,0.05799,0.08013,0.06633,0.06863,0.08294"
30,2,0.35,0.06775048173797193,0.032538911290182305,0.1371138960204473,0,0.07193512725497082,30.833333333333332,"0.03254,0.06146,0.13711,0.03503,0.04546,0.07761,0.06457,0.06313,0.07415,0.07463,0.06768,0.07964"
60,96,0.05,0.0676965155314651,0.03483871990199782,0.1355653175231293,0,0.07188116104846398,36.916666666666664,"0.03484,0.06420,0.13557,0.03543,0.04546,0.07761,0.06461,0.05796,0.07607,0.06898,0.06857,0.08308"
50,96,0.05,0.06765339750667122,0.03483871990199782,0.1355653175231293,0,0.0718380430236701,35.833333333333336,"0.03484,0.06420,0.13557,0.03535,0.04546,0.07761,0.06532,0.05796,0.07607,0.06784,0.06857,0.08308"
80,96,0.05,0.06758697025666711,0.03483871990199782,0.1355653175231293,0,0.07177161577366599,38.583333333333336,"0.03484,0.06420,0.13557,0.03543,0.04546,0.07761,0.06330,0.05796,0.07607,0.06898,0.06857,0.08308"
30,96,0.05,0.06755836951744866,0.03483871990199782,0.1355653175231293,0,0.07174301503444756,30.833333333333332,"0.03484,0.06420,0.13557,0.03513,0.04546,0.07761,0.06608,0.05796,0.07607,0.06616,0.06857,0.08308"
35,96,0.05,0.06747014904072986,0.034750738382703344,0.1355653175231293,0,0.07165479455772876,32.083333333333336,"0.03484,0.06420,0.13557,0.03475,0.04546,0.07761,0.06577,0.05796,0.07607,0.06579,0.06857,0.08308"
30,64,0.35,0.067424025403382,0.0348628323758398,0.13609594866467253,0,0.07160867092038088,30.833333333333332,"0.03486,0.06422,0.13610,0.03511,0.04546,0.07761,0.06607,0.05808,0.07478,0.06597,0.06780,0.08303"
40,96,0.05,0.06740181812017426,0.03483871990199782,0.1355653175231293,0,0.07158646363717314,33.333333333333336,"0.03484,0.06420,0.13557,0.03514,0.04546,0.07761,0.06556,0.05796,0.07607,0.06479,0.06857,0.08308"
50,64,0.35,0.06734671081909142,0.0348628323758398,0.13609594866467253,0,0.0715313563360903,35.833333333333336,"0.03486,0.06422,0.13610,0.03507,0.04546,0.07761,0.06524,0.05808,0.07478,0.06592,0.06780,0.08303"
60,64,0.35,0.0673433134963463,0.0348628323758398,0.13609594866467253,0,0.07152795901334517,36.916666666666664,"0.03486,0.06422,0.13610,0.03510,0.04546,0.07761,0.06478,0.05808,0.07478,0.06631,0.06780,0.08303"
35,2,0.0,0.06734288307753405,0.03158768771345277,0.13711389602044724,0,0.07152752859453292,32.083333333333336,"0.03159,0.05999,0.13711,0.03447,0.04546,0.07761,0.05580,0.06645,0.07695,0.07436,0.06957,0.07874"
80,64,0.35,0.06727668106117184,0.0348628323758398,0.13609594866467253,0,0.07146132657817071,38.583333333333336,"0.03486,0.06422,0.13610,0.03510,0.04546,0.07761,0.06398,0.05808,0.07478,0.06631,0.06780,0.08303"
35,2,0.05,0.06726822616461296,0.03172357679584271,0.13711389602044732,0,0.07145287168161185,32.083333333333336,"0.03172,0.06020,0.13711,0.03443,0.04546,0.07761,0.05633,0.06598,0.07655,0.07365,0.06930,0.07887"
40,64,0.35,0.06725273291454766,0.0348628323758398,0.13609594866467253,0,0.07143737843154656,33.333333333333336,"0.03486,0.06422,0.13610,0.03515,0.04546,0.07761,0.06551,0.05808,0.07478,0.06444,0.06780,0.08303"
35,64,0.35,0.06722214208209042,0.03463773370894086,0.13609594866467253,0,0.0714067875990893,32.083333333333336,"0.03486,0.06422,0.13610,0.03464,0.04546,0.07761,0.06575,0.05808,0.07478,0.06434,0.06780,0.08303"
35,2,0.1,0.06719356925169187,0.03185946587823264,0.1371138960204473,0,0.07137821476869076,32.083333333333336,"0.03186,0.06041,0.13711,0.03439,0.04546,0.07761,0.05686,0.06550,0.07615,0.07294,0.06903,0.07900"
30,96,0.1,0.06707206237043534,0.034831380328559466,0.1369359473711128,0,0.07125670788743421,30.833333333333332,"0.03483,0.06420,0.13694,0.03500,0.04546,0.07761,0.06608,0.05812,0.07237,0.06513,0.06660,0.08253"
35,2,0.2,0.06704425542584969,0.032131244043012507,0.13711389602044732,0,0.07122890094284857,32.083333333333336,"0.03213,0.06083,0.13711,0.03432,0.04546,0.07761,0.05791,0.06455,0.07535,0.07151,0.06849,0.07925"
60,96,0.1,0.06703408707131862,0.034831380328559466,0.1369359473711128,0,0.0712187325883175,36.916666666666664,"0.03483,0.06420,0.13694,0.03502,0.04546,0.07761,0.06506,0.05812,0.07237,0.06568,0.06660,0.08253"
50,96,0.1,0.06701792952556106,0.034831380328559466,0.1369359473711128,0,0.07120257504255993,35.833333333333336,"0.03483,0.06420,0.13694,0.03498,0.04546,0.07761,0.06543,0.05812,0.07237,0.06515,0.06660,0.08253"
40,96,0.1,0.06694464893169011,0.034831380328559466,0.1369359473711128,0,0.071129294448689,33.333333333333336,"0.03483,0.06420,0.13694,0.03505,0.04546,0.07761,0.06557,0.05812,0.07237,0.06406,0.06660,0.08253"
80,96,0.1,0.06694250262658691,0.034831380328559466,0.1369359473711128,0,0.07112714814358578,38.583333333333336,"0.03483,0.06420,0.13694,0.03502,0.04546,0.07761,0.06396,0.05812,0.07237,0.06568,0.06660,0.08253"
35,96,0.1,0.06686287351616844,0.03451196897314409,0.1369359473711128,0,0.07104751903316735,32.083333333333336,"0.03483,0.06420,0.13694,0.03451,0.04546,0.07761,0.06578,0.05812,0.07237,0.06341,0.06660,0.08253"
35,2,0.35,0.06682028468708641,0.032538911290182305,0.1371138960204473,0,0.0710049302040853,32.083333333333336,"0.03254,0.06146,0.13711,0.03421,0.04546,0.07761,0.05949,0.06313,0.07415,0.06937,0.06768,0.07964"
